"MR1";"MR4";"MR2";"MR5";"MR6";"MR7";"MR8";"MR3"
"#-beautiful";-0.108637256157287;0.561109297594141;-0.0706340136522733;0.0428568156887518;0.00707995514111577;-0.0313620976260904;0.468817784207735;0.000241426321550631
"popular";0.146486600883121;0.0931066030795528;-0.102606132782009;0.391362459776645;-0.0229723337975899;0.102558032916323;-0.236788374045615;0.259049567921621
"powerful";0.450828929087828;0.192204422920435;-0.00897953750492862;0.15916798355662;0.226898178497171;0.126615922429468;-0.0349698231899195;0.155929556711843
"proud";0.269754795086247;-0.151186216373201;-0.00280148281357567;0.0343008270075834;0.529306629200524;-0.164866027203523;-0.0129709644324443;-0.163253976938214
"prudent";-0.0942481202445347;0.00727919528725732;-0.0820576370261335;-0.110721181066803;-0.0117434395389534;0.613673701795383;-0.0291890699120771;-0.10530928399026
"quiet";0.288565376310233;0.259150990325041;-0.0854156534029597;-0.048396514988004;0.428229065239943;0.0978646616129335;0.0504837758034254;0.00272628338701942
"safe";0.131743152562404;0.136145844703532;0.0709464742943634;0.378347356201951;0.263985124759809;0.470600993127519;0.0512032630807463;-0.048909192603029
"secure";-0.113616713977493;0.147752068899228;-0.120160418343499;-0.144240741844875;0.0155655440854637;0.563980506302019;0.0550506006526045;-0.142376259785155
"selfish";0.389521896737896;0.295790766278553;-0.058761418989581;-0.0623513481193447;0.27935696805638;0.00976154077256579;0.234782820824024;0.00990045843068415
"sincere";-0.00118483463537807;0.0911357220363136;0.0204609169379835;0.654863268494363;0.32742438891197;-0.136644716476732;0.0862065246197559;-0.0701997152280991
"social";0.396405958107468;0.669062911443614;0.0739192946327124;0.0804991313890528;-0.142121756060256;0.0766570474115801;-0.0938867116477733;-0.00219549212898778
"surprising";0.212751190606333;-0.0276470250784598;0.256158810959075;0.329149603793558;0.199903306339839;0.454461767854002;-0.0481622604389832;0.127673975279638
"unfair";0.616166301734394;0.00103564731359102;0.0417700982763715;0.0382935131493822;0.0583672709379422;-0.214473736458402;-0.089160085031686;-0.112354555986614
"weak";0.0155680312148719;0.463131877968361;-0.113196006735451;-0.105706211093175;0.335138701835305;0.207269743442218;-0.0104848117711373;-0.112803086498864
"professional";0.0724869941264137;0.00171611871221354;-0.0108202194039017;0.537075305950135;-0.0647485492388754;-0.0877352162074883;0.00379816046420562;-0.163489665632822
"suited";0.162724791235727;0.185570497105169;-0.113856375894919;-0.114821622045246;-0.0227328608339818;-0.180374714054184;-0.187194666185027;-0.187644651976351
"superior";0.366100531240362;0.547188532947134;0.190482815892802;-0.022199751585674;0.0428703798206985;0.111066785773902;0.217267658112124;0.0448861415250859
"universal";0.244203873197929;0.0653576527281978;0.12367049444248;-0.0144412269474099;0.0461798304837332;-0.29853760258248;-0.142804903287706;-0.161119376544701
"thoughtful";-0.0165167872476746;0.0275716109104889;0.899992015265583;-0.0570879474495692;0.0954295132813824;-0.0469077347308083;-0.0482037090836346;0.0658356929563631
"warmth";0.0597107746597423;-0.146856279507443;-0.0884753499516347;0.659306813758364;0.0110081391428993;-0.0854868104920937;0.0562968852577131;-0.108711195346156
"graceful";0.741106161966763;-0.00813263769745048;-0.116077371626429;0.0608399707940654;-0.0170896323688563;0.0867290049088909;0.0356198278215404;0.145605261638227
"minded";0.146272170660128;-0.124606355059724;0.00499890725523767;0.229671420103742;-0.0131102572084348;0.0635213212618534;0.416865064357759;-0.0201635614608793
"rich";0.577216611176786;-0.0650782613833758;0.197610550531829;-0.0563432254583156;-0.0933658415750352;0.0637047221532034;0.0844775320266526;0.500229645045537
"uncertain";0.207347628962227;-0.0577435784023528;0.456241031053298;-0.0220732307681802;0.257351644943924;0.182354095047437;0.020849534468359;0.198185184040546
"strong";0.0955553388123126;0.0440398556738987;0.0489485963825482;0.400477778668299;0.158145298994446;0.346869688721048;0.121427236952883;0.190485454061922
"sacred";-0.0423923843567707;0.00509526607314977;0.291405750968348;0.0572785902730764;0.802574818013348;0.0508674025663762;-0.0287042329935441;0.0287332466805439
"welcome";0.0272671483740687;0.241872506489753;-0.086896045109301;-0.114334066872659;0.474666735681856;0.353293160604842;0.0274796517744249;-0.132639303735145
"wise";-0.11266374200781;0.0561664034560505;0.102705371814402;-0.021126057018299;0.576474093000569;0.0641910062822672;-0.0672522348636977;-0.0050902081399389
"curious";0.204472770106247;0.111552329407954;0.455081825384913;0.0189681568440686;-0.223027118342395;0.279106548113093;-0.120607299005742;-0.143606498895038
"pleasing";-0.0299807149349936;0.307489715949507;0.0965168271845262;-0.0156032846691055;-0.0179547362534581;-0.140403490107321;0.554242420381649;0.278857287205214
"worth";0.567326268667235;0.00859784218437313;-0.0422331065208469;0.090466530313052;0.148432055018605;-0.0399426942482443;0.212540222287912;0.233060720753045
"kindly";0.265031288684302;0.160739719324555;-0.0899953001835785;0.275074349153543;-0.00832824219215967;0.258493214927745;-0.247927905598549;0.468468427237627
"reasonable";-0.0536000412026443;0.412125365907671;0.166492966085163;0.223328012700801;-0.0403195771537132;-0.258580319506306;0.031236528381467;0.0357952529034661
