"MR1";"MR4";"MR2";"MR6";"MR9";"MR8";"MR3";"MR5";"MR7";"MR10"
"#-beautiful";-0.0723307265108085;0.631413362285064;-0.0687571879889661;0.00519450550282001;0.0524965563038682;-0.0711210822000248;0.0494902930398507;0.358767699613034;0.0273290546960851;-0.0480861655790375
"neat";0.297024980802375;0.20168324880317;0.0577095254370282;-0.0943610326957521;0.343989700273515;0.0614577267947092;-0.214406617643713;0.17768422279158;-0.0497621506156602;0.270545104075814
"original";0.407199943233114;0.251911470127096;-0.115346531085312;0.0357517029038145;0.0958543321356621;-0.0611515567806151;-0.1952319372869;-0.200174883721262;-0.146000401288992;-0.161100886955217
"passionate";0.131879976928383;-0.0653759419760423;0.0719284267842591;-0.0944840941869634;0.0553745742553401;-0.000373719429182005;-0.0878104128616589;-0.082993614432765;0.68887554021519;0.050332054917328
"peaceful";0.190183682723485;0.282101960472902;0.4598248533021;0.244963884940427;0.00430782528446152;0.0364101014731004;0.246673927051645;-0.0773917444628454;-0.173601014822148;0.285802140635166
"pleasant";0.613584652919245;0.0635880574408301;0.142203284855451;0.205831651887609;0.0652906060896114;0.0306208554436915;-0.218349409770288;0.191555286074823;0.0429033398859475;0.128299925646606
"popular";0.125115101658427;0.0109982169551179;-0.0606772886351299;-0.0377419590630893;0.18704866615394;0.582531326342165;0.053045894425488;-0.107929609556216;-0.0730922947947181;-0.0733775668888444
"powerful";0.479883298960025;0.14637215502867;0.00775849926085005;0.205360964461605;0.190776371578964;0.168828201472968;0.148424574709346;-0.0757225413447529;0.161785501799036;-0.0488990431464351
"proud";0.270908507133766;-0.154495844510946;0.00524218228800158;0.528024963889537;0.091064622997163;-0.0940954369156662;-0.12757007354879;-0.0107038887672925;-0.114224216891091;-0.0786463133807766
"prudent";-0.075282137180933;-0.0262657267356458;-0.0737232935243581;-0.0317671513521958;-0.0697280615641588;0.0416952994400326;-0.0645645013504817;-0.0381723993164737;0.661556008908817;0.0755937745242014
"quiet";0.312425925710773;0.202992920629498;-0.00750615536483287;0.425133268555203;-0.0575684469477308;0.181309994471461;-0.0349880766969449;0.047341091516144;0.123217401729381;-0.314051531767351
"safe";0.132362477186567;0.099503456437908;0.077604654909325;0.242230772404453;0.177652038058791;0.432044463429718;-0.190490145117435;0.171061271569648;0.315529383654843;0.13974726253774
"secure";-0.0831472825566729;0.116575531360087;-0.0847925217761088;-0.00427028951379743;-0.0731212905548945;0.0106539297913728;-0.0822806668131486;0.0175131452097426;0.654977356498704;-0.0529092009303885
"selfish";0.456708754527251;0.289935439484631;-0.00695074436658718;0.266874751174376;0.136260152516319;-0.148354563225888;0.146920129977563;0.0935864084661617;0.215878519774629;-0.284431150630901
"sincere";0.0317192133671727;0.115947517448813;0.0168008249679216;0.315629935503419;0.770569680523599;0.0473680046024862;-0.00804032150158792;0.0571216928227237;-0.0321001249649073;0.0274349127857248
"social";0.40639797731052;0.604289179991978;0.0996745250922698;-0.154686233885275;-0.0315377611295085;0.26753244461826;-0.122353861230273;-0.119968858728016;0.0123739224010417;-0.0648180275681555
"surprising";0.186401720810223;-0.0323562999956476;0.162072297346927;0.192262668957281;0.0556370977905921;0.4069643378275;-0.0433250147676099;0.078623443506606;0.203568992588537;0.545468197302134
"unfair";0.6230528821023;-0.00734949832308131;0.00159497694618856;0.0553743979355456;0.131942368024304;-0.181177963705863;-0.054237314354759;-0.160919027987094;-0.14608693086023;0.068801186680224
"weak";0.0439543857360407;0.444197035607692;-0.106122316827093;0.324761457661981;-0.0657858396956606;-0.00793335669184263;-0.0936472069302237;-0.0894772890503156;0.276677532278172;-0.0241460580913441
"professional";0.0611103492370956;0.00606910344495771;-0.0288461291325037;-0.0703892899652389;0.432467656202686;0.170626773068927;-0.237316609886035;0.0905264027750172;-0.163129860208635;0.109543041302238
"suited";0.14334214698379;0.166400519545649;-0.133907057555807;-0.012070719446039;-0.153590547513923;-0.0669237825773877;-0.235868556593517;-0.193461450915113;-0.206615957111667;0.0117743614296248
"superior";0.384986430662035;0.523172707603998;0.243998105982973;0.0322672610372664;-0.148809488006496;0.239925109909077;-0.0521435685276741;0.209736058262243;0.0367944262720003;-0.156204255156674
"universal";0.231484393211411;0.0519428641123158;0.112621093045232;0.0558828144337591;-0.00659040067716603;-0.0954950083177187;-0.170360408676668;-0.152580848898698;-0.291755684407244;-0.019017079571822
"thoughtful";0.00526734126521898;0.0105190246644594;0.916682728500642;0.0972460421760373;-0.00887039695826128;-0.0265154580618416;0.0938823397842961;-0.0687548443614239;-0.0321237243881685;0.0388099629693966
"warmth";0.0906577947321474;-0.156472038364003;-0.0632931119527813;-0.0126348350519055;0.820198840752372;0.0475725715268006;-0.0360931612867553;0.0645060445144764;0.0328772895556654;-0.0814622946616467
"graceful";0.731843866219185;-0.0373587643084721;-0.12827571738786;-0.0302467165828336;-0.0173617460161974;0.166992415612503;0.0788762832732364;0.0505921537753675;0.0062037972423035;0.0388449007292015
"minded";0.130526756410203;-0.025865760971145;-0.0999361795454967;-0.00925817981300247;0.0810978214328863;-0.0225825026967909;-0.0460488342212246;0.480450739331407;-0.0732590635471531;0.408363337048207
"rich";0.594546019033191;-0.0570467911839831;0.142066459210458;-0.109706300290536;-0.0422973644492861;0.0398744548806369;0.523539102926417;0.0142202052262288;0.0410414478031955;0.207823404793006
"uncertain";0.211169173330288;-0.0258786153830098;0.359276429276056;0.258701456350256;-0.0756373360454285;-0.00748346655469911;0.198980052923424;0.00123986902396832;0.10629959763719;0.460329187166974
"strong";0.0715629866869929;0.0023459750730799;0.086187863726013;0.149166836406242;0.0918797031718852;0.651334786131022;-0.0361290451943527;0.321962582390851;0.0954823120144861;0.0189308581612307
"sacred";-0.032105301258344;0.000883781337241033;0.28597942134519;0.797881262899351;0.0184919996405083;0.101142406740795;-0.00422148857087868;0.0055401325174985;0.0177644505622476;0.0755543637680134
"welcome";0.0749622127913408;0.204307892324017;-0.0370570864236088;0.464975460810831;0.0296892879281169;-0.0360980075819684;-0.0421978602896653;-0.0530988308713184;0.522343310150569;-0.177064556198633
"wise";-0.101687550551309;0.0476781973868596;0.102856139939984;0.571654586174532;-0.0190748587392077;0.0370242504298911;-0.0127290182426194;-0.0623790801184371;0.0720030922550119;0.0270159429472946
"curious";0.208052535243508;0.075949288018389;0.427953261858344;-0.231177815443468;-0.022407541583419;0.0494200494622166;-0.171157369017;-0.110121036407429;0.227321716322418;0.216928756125331
"pleasing";0.00469355055477214;0.404525507365823;0.0814025771361758;-0.0175118318428904;0.00678552493467105;-0.103889819027012;0.348377966992629;0.441961580888284;-0.0977315196047134;-0.000194637414833461
"worth";0.584298931352017;-0.00973730363538044;-0.0027511598339211;0.135024152747353;0.0645643063621569;0.165973555258274;0.208712811367685;0.213450279954847;-0.0587114222026803;-0.183308165702828
"kindly";0.220225092207967;0.0543259840318686;-0.0519278173824552;-0.0183208941488406;-0.111559957538183;0.905351697716105;0.154121123547758;-0.0676308634244134;-0.0734731424055851;-0.051693652910646
"reasonable";-0.027022424084956;0.453829875038965;0.135045326429884;-0.0436747065207726;0.322744669728274;-0.110625404374086;0.103291500468528;-0.0922400133863377;-0.159620626687198;0.084024836354768
