"MR1";"MR4";"MR2";"MR6";"MR8";"MR9";"MR3";"MR5";"MR7"
"#-beautiful";-0.0816277372441227;0.648927429451229;-0.0659942246386976;-0.00153290429228096;-0.0785503309421875;0.0734120466095579;0.0562319693262136;0.322404200972285;0.00783436201924858
"loose";0.130937350649239;0.379083431902148;0.0334946283554275;0.0195163347988346;0.293818111462284;0.169309963804486;-0.0129228699675302;-0.097961282020619;0.224652369697288
"married";-0.0023644458171837;-0.0635642793471036;0.0370150892178704;-0.0679289797347355;-0.0544676837665472;-0.0617544404327725;0.711986370222376;-0.0512980462600132;-0.0621817359465335
"mighty";0.340963286210679;0.64743322260187;-0.0343977042431011;-0.0627287305484588;0.164202387454181;-0.0141854585189657;-0.0995982700254285;-0.000641300595913721;0.134653907908699
"modest";-0.00236444581718367;-0.0635642793471036;0.0370150892178702;-0.0679289797347353;-0.0544676837665474;-0.0617544404327726;0.711986370222377;-0.0512980462600132;-0.0621817359465334
"moral";0.0596813426081981;0.0502169990776775;0.779578941916031;0.0475130630363634;-0.0480681002604921;-0.123706954898658;0.00842949546909077;0.0784843568190565;-0.0435715616813252
"mysterious";-0.0588403596540331;-0.0117082877748868;0.788409650828009;0.290910655753197;0.0136990696646154;-0.0174192968406331;0.046399140054328;-0.0253770526927294;-0.0105451495305764
"natural";0.437977313703097;0.1578746120183;0.440736993192521;0.065586880567133;0.134079995176757;-0.0928349443942161;0.247687996180195;0.181140768984016;-0.0509541207323884
"neat";0.302973667180137;0.163349894469047;0.115699483022429;-0.0904676920819772;0.116286393374871;0.388991911311686;-0.194379955857994;0.194399137808652;0.00798104983240725
"original";0.413730896882738;0.254277979679565;-0.132470727691078;0.0326050466131741;-0.0782783825535187;0.091188782645119;-0.199898781622484;-0.205848872656411;-0.161333651237047
"passionate";0.111758851893827;-0.0519768329293907;0.0494284221547394;-0.0725519977820897;0.00910286414742059;0.0402716879440784;-0.087172540022584;-0.0677668864850915;0.691124757452931
"peaceful";0.195796247720162;0.238114512335047;0.533050760875967;0.231862754801813;0.0872469560507695;0.0529011448025702;0.245278093599118;-0.079824346667309;-0.121457862716916
"pleasant";0.605853658483966;0.0644103167661468;0.169952417431173;0.215044261225637;0.0540871806519792;0.076721543435696;-0.211741373866499;0.212558881162631;0.0729163399235707
"popular";0.119153593479446;0.0151346905791429;-0.0945267403059734;-0.0278648965644777;0.55704120540982;0.156685060415876;0.0510653646644755;-0.0988896159976211;-0.100880482709147
"powerful";0.466687887131098;0.158463910537871;-0.00887604852666106;0.218486119485682;0.159049882647532;0.169394364194216;0.145234627756728;-0.0731476605995702;0.146393814054886
"proud";0.267702427427264;-0.142375347653709;-0.00693004778274654;0.532744563703256;-0.113489703046887;0.0715394894724865;-0.131566983601681;-0.0037027888416743;-0.12604755084502
"prudent";-0.0914992319802631;-0.013944643164075;-0.0846279276816053;-0.0146039784281514;0.0545127879398443;-0.0741285801070091;-0.061004684648155;-0.0329675927989315;0.665690619262835
"quiet";0.284164605582848;0.25936806508061;-0.0787782706405988;0.426979808876544;0.11496469383537;-0.110025376613867;-0.0465452412942463;0.0302139370080391;0.0487492944243155
"safe";0.110475603676579;0.10613094125014;0.076692404551258;0.260278444108629;0.449182493928692;0.175459464792692;-0.180855152809395;0.182875802022328;0.316727356026127
"secure";-0.105148810167365;0.147234746220198;-0.121335852699984;0.0116764457362129;-0.000159888795102328;-0.0903565211424109;-0.0822910241301846;0.0104700121559409;0.62928484323524
"selfish";0.428938868768679;0.337616083108502;-0.0659270495827228;0.276761936394001;-0.191886115169629;0.088742850868558;0.134707683435555;0.0746380217708913;0.156200157706825
"sincere";0.0269802415259574;0.0990832757820985;0.00822426887515431;0.32529801672572;0.0481036631922735;0.766296921960043;-0.000977268395862184;0.0567173918732031;-0.0393982035506662
"social";0.400711760593423;0.606960557128268;0.0923030134202798;-0.158410660336048;0.265768405332674;-0.0220844236478663;-0.125491894490017;-0.13375060920965;-0.00103333901469397
"surprising";0.188887049287411;-0.0794620886601934;0.26293072975888;0.194981079278798;0.487641528411666;0.115944745903574;-0.0242490378800873;0.107626934237853;0.28201725686229
"unfair";0.637186731340158;-0.0303723902097061;0.0374210018312672;0.0545329123138602;-0.15900019528783;0.149847755109814;-0.0542803775817205;-0.143725115658342;-0.107728605716339
"weak";0.0357045825193726;0.453831809696179;-0.104492588554062;0.323726314736823;-0.00487719359548992;-0.0539119935611819;-0.0951564685514764;-0.115344497384224;0.258518613928475
"professional";0.0669555175791947;-0.0192685942044489;-0.0138750297392904;-0.0670226682727792;0.19161488635068;0.447424330232217;-0.225624663123173;0.105412173330693;-0.143170323278685
"suited";0.160536741089218;0.147296547392103;-0.105317159607905;-0.0255733263398769;-0.0498962907979713;-0.125995847868652;-0.235155009409545;-0.196885352911397;-0.190225031405811
"superior";0.360243141626589;0.560447951653033;0.206466855310189;0.0361043862804311;0.208108575447937;-0.164813875202223;-0.056118974855452;0.191437926363401;-0.00180212001947938
"universal";0.24325797396676;0.036973219953967;0.126294408725559;0.0457862846243851;-0.0931482191797095;0.00566614995504033;-0.175215517461445;-0.149987560141883;-0.279302220523476
"thoughtful";-0.0137165972803806;0.00905606404834927;0.898326328887057;0.095428976615159;-0.0298143117580108;-0.0200981018924211;0.079208171838648;-0.0653424848847566;-0.0293068308712791
"warmth";0.0829516477516883;-0.155391827405177;-0.10771578036506;0.00659171214004136;0.0301536381899301;0.772021847310506;-0.0312835021587003;0.0802425625698741;0.0138097927952488
"graceful";0.731685860297882;-0.0326092968000651;-0.114274714183233;-0.0172936332524079;0.176934853019954;-0.0247192215977043;0.083527159152356;0.0745457373576754;0.0250737825353362
"minded";0.138488724788536;-0.0536316076558884;-0.000402636542808902;-0.00779112364296379;0.0505121035683609;0.142235508362784;-0.0186481789136349;0.479088870154962;0.00570416154099996
"rich";0.596270393633649;-0.0745192252786706;0.194089117900995;-0.0996633263492338;0.0765733194199959;-0.0275265834282468;0.529094558436943;0.0331154802811835;0.0916693332188339
"uncertain";0.213646384867053;-0.0693317570586977;0.457197971797775;0.252562802616245;0.0738841396544844;-0.0172606990118651;0.202531782938147;0.0193953987325613;0.184056760945498
"strong";0.0460412539968471;0.0297374281807207;0.0556723978179657;0.166829129383159;0.632179596904005;0.062352785615883;-0.0293028872080273;0.330462186925012;0.0683117648389202
"sacred";-0.0474386084231149;0.00597122097494096;0.295248904212937;0.800334692933005;0.103633333452935;0.013642556545464;-0.00934254585244464;-0.000870905600445967;0.00646323505391225
"welcome";0.0482600022770859;0.246087492506602;-0.0897534737600665;0.47468648888509;-0.0688086086110029;-0.0068219228561198;-0.051433286928014;-0.0714207318538351;0.462270044895523
"wise";-0.110760351941231;0.0520913101729191;0.106425713181786;0.572225823529578;0.0373785016973572;-0.0214416701996643;-0.0173594962485633;-0.0735702518615439;0.0576284031343133
"curious";0.203318479269733;0.0511355536545066;0.459603123250105;-0.229202501394586;0.0930378341480531;0.00406185887263001;-0.170056221719594;-0.0897290033237462;0.27291496700026
"pleasing";-0.00446197577382652;0.419844119032234;0.0947978129334682;-0.0210898537004419;-0.109127949709503;0.0209660995911801;0.35487660878912;0.415022080220018;-0.103212066786326
"worth";0.562572385804229;0.0331731839951003;-0.0443583379979816;0.150935190978025;0.123360708170153;0.0190825212313055;0.204463216389764;0.21674754592782;-0.0894628638760208
"kindly";0.208502240407514;0.0697902808856329;-0.0816282241720403;-0.00751375653151517;0.873399979159896;-0.142825207308856;0.150663923146625;-0.0586243749616302;-0.105898975352624
"reasonable";-0.0159757143796446;0.417436871696764;0.168463991064888;-0.0564992598663549;-0.0876106009133406;0.360780257265009;0.104660084631215;-0.11173202885046;-0.141205632890902
