"MR1";"MR2";"MR4";"MR3";"MR5";"MR7";"MR6";"MR9";"MR8"
"#-wise";-0.0958636941303069;0.219625105418961;0.531808432290241;-0.0740698803539206;-0.13971370832856;-0.172031864245126;0.399608404190286;-0.0287726923470803;0.267574064107083
"familiar";0.181886979834792;0.190633315275196;0.16012556211336;0.108408393711737;0.130243519712284;0.134678271548695;0.196883181742263;0.211053154905604;0.551510026427798
"famous";0.0975182860356086;-0.0968378764040789;-0.042367558524459;0.0547498754397383;0.169736462969042;0.0566648730738322;0.64705528077204;0.0184589825353174;-0.0825141669055159
"free";0.313881175291197;0.122390695553525;0.457103262582467;0.111365676623936;0.472507594323826;-0.0624357655370737;0.093425958756136;0.0996974753152516;-0.0545668778671316
"friendly";-0.0344027336385697;0.106580659140403;-0.0313028550285337;-0.017991144012872;0.680595100017636;0.0652583600424405;-0.032433471446293;0.273938677327878;0.235402519884533
"gentle";0.522889488414378;-0.0218380510943909;0.261491049486448;0.0294719820683505;0.368717158756786;-0.061959101898838;0.288972451379903;0.118225887080096;0.0130382700267888
"genuine";0.171642920492643;-0.0370134796676384;0.738591889177655;-0.0184672946030839;0.00632441118454172;0.119396939500473;-0.169648013784378;0.0634966769771202;-0.0446268152698733
"graceful";-0.0527915247231339;0.189603616934703;0.693160393232636;0.0576472259572751;-0.0757201395920403;0.0932100974369331;0.268714251384202;0.154727052072682;0.0570147223794567
"greatest";0.686892660626003;0.0391122920027274;0.0905268779404022;0.0781460462859033;0.168550267752848;0.0412313278380451;0.0764098884686895;0.254321793695653;0.153729206849996
"greedy";0.0473649631310831;-0.106801196047691;0.0375666681076485;-0.0521750389480105;-0.0341770353587803;-0.00563251835787703;0.720361965949412;0.0420648307474669;0.0279231470237522
"happier";0.415874311028459;-0.198117927835833;0.225487821431994;-0.0770153978910944;0.364226684895807;0.096733325133717;-0.140050539294217;0.208331547394124;0.143361398005179
"happy";0.428915142546079;0.461491083722957;0.0847717470797847;0.0469080726813051;0.0902651236539536;0.0517009529326669;0.0395530422382608;0.13192863455316;0.14720569051347
"holy";-0.0415595274086765;0.615350123690949;0.00178440405582676;0.0701129256512703;0.552020241016174;-0.0469712052881477;-0.0512444916938954;-0.0634024101447583;-0.0362839356945514
"honest";0.310795376675598;0.194657150781224;0.142657150040921;0.090756453342985;0.614400445426821;-0.135691926813394;0.198802883854888;0.0256536500412178;0.128033880489831
"humble";0.364175451648731;0.00265841886638586;0.486475388689209;0.248784857372295;0.37188340581552;0.0272285547325913;0.122151865452515;0.0549901498199903;0.177191417608276
"independent";-0.141453803290721;0.526834487136482;0.118978585333119;-0.00162933644188701;0.357395768257999;0.347960873934509;0.184378827738542;-0.0139320914827547;0.0873565357176654
"intellectual";-0.0356756134388294;0.791906630448095;0.0252585308480613;0.157605809067833;0.265772128461191;-0.112952370752954;-0.117549087705214;-0.0478907421561047;-0.0450311298884114
"intelligent";0.431968795308987;-0.0203674825832194;-0.0449586025917591;-0.128334272140353;0.316375772713456;-0.237511198319227;0.147948598329272;-0.144391939618169;0.197877428710859
"interesting";0.223918064305632;0.187905094406554;0.213769289698094;0.432043050570668;0.0614182521824589;0.0864670934025817;0.307859747001944;-0.0166186435097921;0.0401283496167469
"loose";0.27455623477306;0.37272703433316;0.105549267100817;0.0420991943422179;0.0863751778232041;0.0662107978777047;0.163988405908111;0.314433372651854;0.048479158499099
"married";0.226820842089697;-0.0370908745089591;0.211412065941241;0.00953690756406497;0.184258398093038;0.0798154502708726;-0.133095368310817;0.265921880330066;0.226510902659192
"mature";0.369031848956478;0.0327820567203853;0.531704925469615;0.00796963588085365;0.300733529814735;-0.102772817116044;0.028908972236937;0.300262658655369;-0.0852790056915368
"mighty";0.200318745353335;-0.058566572837498;-0.0102790826965087;0.0170256500586944;0.0602088755119816;0.000922726605869288;0.101662738863899;0.324706240420172;-0.11941743499959
"minded";0.259402931213138;0.3016051192437;0.364205111794067;0.194327828779815;0.20953776784709;-0.00102049448479929;0.333424086549177;0.0810958924429688;0.0190295406014784
"modest";0.582722533646418;-0.0404895669866547;-0.0655507478738832;0.105504209628978;0.0404453901293082;0.477251450673574;0.0526556924460527;0.215708630325497;0.0339961257851317
"moral";0.452902378867814;0.181739553598395;0.153881485296707;0.300612154832072;0.176081592944974;0.19232829837798;0.215449712083628;-0.0619785284765967;-0.0415167387256151
"mysterious";0.168303250090998;-0.09775399587198;0.0867367959919988;0.00766979258181548;0.495207731666531;0.427809591427242;0.19619809002537;-0.0590773277923543;0.105353822051372
"natural";0.418238984546951;0.0789337702531501;0.322710221179894;-0.0370533736960877;0.239551253982041;0.0369283185410339;0.0071975090996259;0.203379334247341;0.220930946537444
"neat";0.329917876891744;-0.0876112799601077;-0.0595599421608159;-0.0506993475384757;0.457441753225397;-0.0626854869153337;0.267001074624092;0.0305760534629099;-0.125630236961105
"official";0.0412047759190812;-0.0898503646908267;-0.0443991625699781;0.92347192803523;-0.066738637267114;0.102484927301933;0.0477112168366494;-0.0200662149200613;-0.0195506502002864
"original";-0.0729044684332943;0.0420696151657148;0.078634154934451;-0.0737395223989321;-0.0354964675470787;-0.049534490073166;-0.00355323823480471;0.479975166730901;0.036902386913413
"pleasant";0.679387772860382;0.135377043995791;0.157839486523099;0.129318910426218;0.136244248900501;0.0937762767905671;0.0811625176951693;-0.0617521421989453;0.150214792874841
"polite";-0.0800215877258312;0.741551954842874;0.123105180438657;0.0246840768597816;0.0245136076276027;0.0324957839708339;-0.0382161314137774;0.078624960849937;-0.0643424420048437
"popular";0.142720381969642;0.693444385764204;-0.0224986207860375;0.0883185477568391;0.0295760036689795;0.192078302197026;0.159275274899088;0.0943325341981992;-0.0505840294774898
"powerful";0.0442325148830726;0.126102274328062;0.34084914188061;0.140007880258688;0.0476542820148614;0.109727616195731;0.0416633930958175;-0.139589405173321;-0.142720605691079
"proud";0.382621897800177;-0.00330343685648911;0.522591510824184;0.0229526584000703;0.201640024500127;0.00396886145642367;0.239199773962993;0.196377524645224;0.169293319161836
"prudent";0.107522951608355;-0.0932178679197406;0.0663899644058897;0.768182487425067;-0.0174327197902051;-0.0369557388257712;-0.0598635126607504;-0.0571717190344504;0.264811339275275
"qualified";0.768006343815483;-0.0974061814003155;0.020893929490314;0.112509716502244;-0.0426310186875465;0.136962536222077;0.114127064963223;-0.0535343851801328;-0.169200042898772
"quiet";0.571954822333936;0.239523290658735;0.318952996925731;0.0870534216662145;0.186877660320179;0.0170043842072231;-0.0365486973292797;0.140112028930212;-0.0302398346798685
"reasonable";0.11995094308813;0.156896409646553;0.0131908206109812;0.0836857809245871;-0.10895629217692;0.14895575813245;-0.137440315515416;-0.131782130277095;0.266767806187966
"respected";0.168326873898226;-0.112919764673706;0.357399316732427;0.0101559714077159;0.125831121141565;0.671743334181174;0.0310426485373376;0.0394685625602034;0.0524353016362237
"rich";0.28017593411593;0.152623627031643;0.619919677126398;0.16180545703386;0.134553083660933;0.121130427130143;-0.00366563834209146;-0.093883765445744;0.0454025378716835
"sacred";0.0968326030504441;0.095405579386998;-0.00800545814632595;0.021203101817904;0.672300892862837;0.242204035454738;0.319142567325522;-0.0975742762010823;-0.0218198879227438
"safe";0.144979524043157;0.252681023478376;0.275521791173826;0.490687470965814;0.230085159240835;-0.0678111253452091;-0.134697020786211;0.107022098299334;0.118030773124798
"scared";0.555248992718241;0.0890165720798092;-0.0901232678709069;0.0992094154725771;-0.207746897072085;0.313822172187949;-0.140217977206816;0.0658243134729543;-0.0311609707341227
"selfish";0.441974418528423;0.460768210808519;0.0706553182234916;0.129560542521806;0.00249716711211248;0.0424150937746672;0.107534428667237;0.158313055383368;0.270025518467077
"social";0.132200750338031;0.28828072877073;-0.0129919004760527;0.0456219954476749;-0.028607932678585;0.236517223475514;-0.22433495017881;-0.0228257396862869;0.20015820498356
"special";0.326910186928249;0.126837797795659;-0.0168871274854628;0.0861262156314016;0.0315732494775235;-0.000932448002851026;0.490574377702756;0.0615667658784454;-0.0263727199069928
"strong";0.552357649868045;0.239978387556794;0.142158331850697;0.218471384110149;0.198111309010371;0.146336517437732;0.126251680906819;0.0902959002411435;0.14312659459697
"superior";0.542164950902741;-0.0660660922247299;0.0173941692554336;0.0310393580558481;0.00990373486398568;0.112739378697596;-0.169347963728757;0.0573651076043951;0.181396519076038
"surprising";0.221183531227525;0.306200240935386;0.018611843078437;0.137358274359478;0.0167914154023772;0.694905306193945;-0.0708542083277884;-0.136959278851941;0.0231455041824292
"thoughtful";0.197144958815754;0.195896552764872;0.120252128048436;-0.008756739988106;0.187208607524713;0.58294747829492;0.0588573866191383;0.0982505861017974;0.231680583752946
"trustworthy";0.0412047759190812;-0.0898503646908268;-0.044399162569978;0.92347192803523;-0.066738637267114;0.102484927301933;0.0477112168366493;-0.0200662149200613;-0.0195506502002864
"uncertain";0.309612338147035;0.0832742782195987;0.38443376808718;0.0605621731638129;0.154745108299387;0.331629191852465;-0.0444868756822034;0.227925568606352;0.069732574173694
"united";0.182363381727771;0.230051835722806;-0.0108325514928466;0.750282164610467;0.140289511122374;0.0103471890397477;-0.0877208272106119;-0.106358689289214;-0.0598235923578979
"weak";0.621988816905295;0.0521923170555868;0.00988429445582765;0.0125685561154301;0.177799560560548;0.166552840704015;0.0882206441995379;0.0657023759776978;0.174938466222814
"worth";0.306008734869401;0.0220911550706943;0.105358929587611;0.0921134443296813;0.126461949449769;0.47895910096544;-0.0813592507478793;-0.00742501849694203;-0.0327791158951475
"sincere";-0.122114610103574;0.836663646779662;-0.0755417976294919;-0.0940174113101997;0.032708431137336;0.0285528164668901;-0.0489877113452968;0.0693617432475238;0.0593243349300571
"welcome";0.129790514708147;0.489138353866554;-0.00452062644390638;-0.0856883401232259;-0.111166003923592;0.0658013067975009;-0.119882936459773;-0.0462271595382997;0.0653741703976277
"tidy";0.475847641089156;-0.0746775447180053;0.0972682945804797;0.0399836190120678;-0.16069671052533;0.00261244574697977;0.101108222491626;0.0194889359219602;-0.299986680555958
"stable";0.279433907497107;0.03392459765327;-0.013757093095979;-0.120407371037475;0.071625840789509;0.0179542614305416;0.0141193669609962;0.580482908812655;0.0955333488862554
"wealthy";0.0412047759190813;-0.0898503646908269;-0.0443991625699781;0.92347192803523;-0.0667386372671141;0.102484927301932;0.0477112168366493;-0.0200662149200612;-0.0195506502002863
