"MR1";"MR5";"MR2";"MR3";"MR8";"MR4";"MR6";"MR7";"MR9"
"#-worth";0.0321671108314931;-0.0532519671746953;0.190814360295697;-0.10349462304323;-0.0271156999183085;0.120595801346277;0.798401951164307;0.145845557400515;0.0824426115076443
"happy";0.169982800734464;0.652370391311693;0.0895005771934048;0.229054831281002;0.0271694238019715;0.0441396651921287;0.197499006661458;0.261242817618043;0.011046009224728
"humble";0.217789922471071;0.074017800016416;0.0464760537992931;0.848220581297715;0.0843280157612137;0.0594370759783658;-0.0428343224439466;0.0881297767838428;0.151266496035788
"improper";0.0829141549932788;-0.0281035220941031;0.188948202853617;0.103307917976063;0.138499138146423;0.668872405201608;0.154092217611731;0.0424333490057804;-0.0714795974582408
"independent";0.296474738721006;-0.00533933078502426;0.142917124251718;0.499736828997989;0.319554471796411;0.0802223813298044;-0.0302685102505809;0.425705980079939;-0.031303244080712
"intelligent";-0.0381794933785633;0.0746558721193455;0.321255973284937;0.171086365739171;0.272847731534633;0.192691979612611;0.327522855996792;0.424629918787151;-0.0208760975356504
"interesting";0.310147637277288;0.229258948747283;0.181879538221881;0.499303307738103;0.255902208585474;-0.0031825709263182;0.0982921578750183;0.175174525143441;0.081210954683666
"liberal";-0.0368818085971253;-0.0317589914963358;0.668961249607934;0.305521665225267;0.208277997543237;-0.0924429845444442;0.206548754465293;0.0699341081578153;-0.0209513876169307
"married";0.579415609155989;0.470941477497617;0.137588785808182;0.0911890709124928;0.0292656985196002;0.248063210383004;0.235857841863624;0.053215059175655;0.117437088713481
"minded";-0.0254166215822301;0.242912310230916;0.809993975118007;0.0527632386474699;-0.0140772347464726;0.104780147529494;-0.0591733096809759;0.0138647526129876;-0.024712676980461
"natural";0.569910414104988;0.356602324771992;0.0464644686945567;0.151528813593471;0.154083311937893;0.0495514121031269;0.172132341968387;0.165960667543937;0.211118886124834
"original";-0.0883477253399341;0.345612090330786;0.256157497442338;0.353584814376015;0.41674321494003;0.0809017938634773;0.37481658588701;0.0965820012661634;-0.094267417256535
"pleasant";0.416443983011891;0.366592733678626;0.131964720962914;0.0627297632076527;0.199440093017009;0.124565549947208;0.419612845679732;0.24309177123827;-0.0649827587844244
"pleasing";0.332662379023237;0.186052980159151;0.399698884603045;0.195974057233687;0.423513597673973;0.142354587752637;0.24511224137419;0.0984577647286399;0.0172561087298639
"polite";-0.00128253806331162;-0.0456112230967286;0.334981941006401;0.208357469018283;0.459549849995934;0.0400858926158062;0.321437592642281;0.22103360460782;-0.146305595718162
"popular";-0.0787709661222952;-0.0257317970919216;0.934756980864825;0.00475797216113448;-0.00304749143272632;0.0899587763085476;0.00365169484030283;0.0726518701073268;0.080984706612978
"powerful";0.377960065574625;0.0527332729818556;0.666505777687314;0.262484989483609;0.156822221968391;0.143664145171205;0.128291018957017;-0.0138962562841808;-0.114451803265019
"proud";0.177738742391554;0.264522961086013;0.213660291531182;0.364344478135206;0.313131649419521;0.155173679911413;0.398429956343417;0.0343986926441281;0.217129227001982
"prudent";0.448752590661254;0.36211791582193;0.256929809524954;-0.0430787601872706;0.339580418383304;0.112042745170779;0.0258877275496069;-0.296173974625892;0.0929949137263212
"qualified";0.337647532294942;0.0161965540708585;0.0175402687572285;0.70028235476624;0.020428341985731;0.131955153040017;-0.102844014786983;-0.0428826215260878;0.070377539114673
"quiet";0.186434419664792;0.487376846025306;0.268456229873541;0.0401499706369222;0.0260380172673001;0.541290165919526;0.176486541352593;0.0983230669525579;-0.0528675355976668
"reasonable";0.474168784037035;0.362222282897831;0.121439220187525;0.0296106554204142;0.117072280741165;0.410359498277509;0.082914353814456;-0.148025727189158;0.134096605783346
"rich";0.554145554770318;-0.0425985691885853;0.284776744460402;0.208431497062675;0.161563996255588;0.435188937583194;0.195227712899546;0.000178190219207188;0.173542910734695
"safe";0.321660181779138;0.149761627608009;0.0252322149358828;-0.179534717336491;0.0507389374350349;-0.00643242763289978;0.38544338588161;0.64938229286776;0.0477512421587832
"secure";0.580705351176846;-0.113121223672989;0.118971922513134;0.258500878179788;0.0396948108331712;0.317728636207381;0.251508863340897;0.0782762693263245;0.0284876297478811
"selfish";0.102212686118939;0.774553466895632;0.014666755702716;-0.0509986945824822;0.138289148979783;0.113641929825103;-0.0847777358280639;0.010228794699136;0.153267797958854
"shocked";0.406988381688426;0.634283740412462;-0.0587508039431054;-0.0771633913650268;-0.0322721598160089;-0.0935199146923772;0.0377345429860155;0.00612238993621819;0.330866110514516
"sincere";0.517470035496446;0.226668183130918;0.485290358792159;0.00914391187805796;0.23661825237906;0.147474997993558;0.0700757490448903;-0.0660636748375156;0.37300930236182
"strong";0.669864249532348;0.145345516759764;-0.0894296181190496;0.100357279120569;0.130521627167884;0.104462186673112;0.074686584614301;0.236223126555564;0.0536737800809541
"superior";0.440591732600178;0.17284971896584;0.278083213989125;0.370070927905461;0.368197427304866;0.122710667525597;0.298438274433011;-0.000533490045121513;-0.00638251913730161
"unpleasant";0.362480892963954;0.282218280567311;0.114925517787476;0.0630396867814849;0.19474436730263;0.559750226312856;0.00267424184701011;0.103104207888261;-0.0746614293932004
"welcome";0.64871509596838;0.398185241485881;0.0592104001911049;0.116049489026319;0.106541366396784;0.235918744659932;-0.0658499564182903;0.110941091467121;0.0225091107877267
"wise";0.346163581697075;0.302471341384627;0.108575787205046;0.1947820263075;0.174711789999289;-0.00368537596277977;-0.116622009348459;0.444875992765286;0.491052471451594
"worth";0.0385955540447528;0.3340256714444;0.522791735481909;-0.0322436619925184;0.555309088331237;0.178933643456239;0.16042949198553;-0.0898098547935497;0.0849335139473497
"weak";0.707268543465613;0.0750942172476579;0.082782396927827;0.139105120827426;-0.0887235190134009;0.0201987990980646;-0.0016278391873033;0.0253555808209203;0.409898411304985
