"MR1";"MR2";"MR3";"MR5";"MR4";"MR11";"MR7";"MR6";"MR9";"MR8";"MR10";"MR12"
"#-wise";-0.0458327362190773;0.121276941963775;-0.0740830373346384;-0.0925087502422674;0.746486607465279;0.175317284883409;-0.0895230376238079;0.16377822641556;-0.0747376638223547;0.0115519944351519;-0.0275029997795097;-0.0220442977634711
"familiar";0.203111279058681;0.0838801671219522;0.104311200698152;0.217188356941497;0.447859433595132;-0.0918309902993899;0.177379639931036;0.0648409772590972;0.176261712653433;0.393300116851298;-0.0857819053181679;-0.0675077832054997
"famous";0.0633141917156096;-0.0848346944884421;0.0571258135942311;0.147966989562798;0.0985429234526117;-0.0468247668588183;0.0846537306475992;0.676926134408988;-0.0230793209165933;-0.115673564185548;-0.0342929844542871;0.0461243075388031
"free";0.326646249646684;0.107622899313192;0.0960340233720595;0.499392203264495;0.270974191626952;0.276146232561144;-0.0456892118609875;0.0618498958010375;0.0243313630429891;-0.0817011601572538;0.205104966736298;0.0512656399674659
"friendly";-0.00793274119816959;0.0912860135324802;-0.0265218716290403;0.749438494428254;0.069289123706607;-0.0541738209099292;0.144772398153727;-0.0461736938132085;0.0705425430315419;0.103973237918234;-0.202518499334468;-0.00807485256926173
"gentle";0.515597226385963;-0.0268047946204887;0.0200380835635046;0.37574100842649;0.194127091189789;0.120404842768207;-0.0670594582757093;0.291666273035752;0.0892967660600458;-0.0312354738473408;0.149835382740907;-0.0378133271261465
"genuine";0.211794785660355;-0.00995650222166567;-0.00465183338768475;0.0303512922713545;0.254195767850435;0.694312190422359;0.0634845016149477;-0.138926118938654;0.0687042187427021;-0.0235961218773783;0.152749072969077;-0.0299070937852088
"graceful";0.0186411869282177;0.111289555461967;0.0552884534153055;-0.0156084944626597;0.652690888246555;0.378639887016155;0.144562825023676;0.0599962181362014;0.115212614835321;-0.0944869494085404;0.0980181972197945;0.100530655210516
"greatest";0.749815969563225;0.0259494224715814;0.0761198580592902;0.176635682916004;0.128517200170112;-0.0311458742974374;0.0289022339472929;0.0326612098361305;0.210408762028345;0.0058248834470967;-0.0300607424664491;-0.152015381849454
"greedy";0.020695609648494;-0.0991870586791425;-0.0436114810576817;-0.0568142312357344;0.229429421286213;-0.0198289589710267;0.0122757344547769;0.721163559627696;0.0783435136250426;-0.0620006081194594;-0.0518576369649237;-0.0557775877359597
"happier";0.451348525839208;-0.131303478309764;-0.0710266137504903;0.350030742771214;-0.0466177083356774;0.231789244979304;0.0365539076907351;-0.0611360667164746;0.277817348492242;0.0621878469062538;0.0908937587899831;-0.346497258760791
"happy";0.514237619700409;0.42273427317714;0.0380116958455044;0.0838892560145129;0.242849481945999;-0.0874245643427952;0.0858907552697772;-0.0737999332755526;0.0478964203127758;-0.00638435065196234;-0.0670365617821971;-0.0696377441557797
"holy";-0.0166451260953807;0.681535533809246;0.0600273399758567;0.497225726815193;-0.0242895294698643;0.0327216391084443;-0.00872371636267485;0.0160554353680949;-0.162130237571864;-0.0607538449946053;-0.0264507710548154;-0.0934909142706205
"honest";0.311246458510424;0.190509250046695;0.0758908043799244;0.610995065815517;0.196167559556778;-0.00164576860203012;-0.0905962073831797;0.18936520951123;-0.070993990938059;0.0176451954023959;0.058264160538459;-0.0935462558204659
"humble";0.369813878979544;-0.0607439960067092;0.233576955741059;0.413071467511224;0.399882314799896;0.181726951995946;0.0361009758078356;0.0213333488015341;0.0694521761943266;0.101890943850509;0.300290136457391;-0.0457739133359934
"independent";-0.0753438820605242;0.520417153755864;-0.00884847562718965;0.298332327970499;0.22812389243827;-0.00526944325266925;0.417290344870047;0.0980961526192968;-0.0564612756961451;-0.0352538063886866;0.0229457067328421;-0.100779090262186
"intellectual";-0.0091027062133849;0.849727583051194;0.149897628926147;0.225611001697541;0.00873304040670361;0.054545487833231;-0.101594168152657;-0.0551582558565884;-0.108614833050177;-0.0106463746366521;-0.0388835963269904;-0.0257921230501292
"intelligent";0.370638987216626;-0.0188122220833567;-0.133616870726752;0.304291261153282;0.012534706927896;-0.0753222755488871;-0.253674219433747;0.236555513234329;-0.154000232149495;0.198010854814084;0.0467348351940651;-0.134442785504313
"interesting";0.225229056277299;0.14054593004106;0.419008062484619;0.046159366164063;0.299537483805603;-0.0524241625923237;0.0923482494150186;0.201263535330987;0.0876429848806827;0.00658924326645176;0.291708092151563;-0.0137482739788504
"loose";0.260744046024176;0.263800577717859;0.0173013741376027;0.193610277187707;0.247863916201266;-0.079700149769045;0.0896550123682557;0.0820617874119712;0.249527635560688;0.157410518951839;0.0732427010064747;0.366186447577445
"married";0.189087810641596;-0.00105604740749878;0.0138772710859196;0.229015725403198;-0.0329671786518302;0.227569360072271;-0.0206720744652578;-0.00914754561694255;0.456843691677523;0.356855229459368;0.169948161373637;-0.193239522567877
"mature";0.38802289650451;0.019127155336132;-0.00183350278848205;0.376074496381599;0.266801985367826;0.393168866105361;-0.111516110836586;0.0159653747768186;0.215250380052607;-0.0788718922587445;0.133301834472015;0.127674151903411
"mighty";0.198939848395388;-0.0310822671761427;0.0052179987393137;0.0628817628995861;-0.0771272173081508;-0.074663997160633;-0.0429472077944121;0.118337238224902;0.505076662724675;-0.0932710340030651;0.203244642432221;-0.0286248420303634
"minded";0.23330870441714;0.192131032854634;0.163470425048815;0.261397736713306;0.453298407718112;-0.0135329249725065;0.0245780159865021;0.187368912880137;0.137732373045718;0.0608078107342226;0.403051730356051;0.211925649254955
"modest";0.664400650607392;-0.0457642166027766;0.11565333041881;0.0214794567393106;-0.0673405705836831;-0.0222045017530922;0.474424977501918;0.044047303044254;0.109564949522551;-0.050083564757878;-0.144688576514621;-0.038043686537267
"moral";0.45182889112649;0.141364109053087;0.285136073102051;0.144867372826305;0.149324832010572;-0.028836981723833;0.183669238891716;0.16496393896246;-0.0240996796010487;-0.00711755286508382;0.286949083713628;0.0354388040051553
"mysterious";0.207680998741456;-0.0726634305586717;0.0124381712026455;0.423086007414869;0.047957788474867;0.0558062079367847;0.459073197602455;0.192452229387669;-0.107987253651527;-0.0363366677709428;0.0453269046808312;-0.229978516767954
"natural";0.46354540667705;0.0310253335348966;-0.0386559382370896;0.300608740461634;0.293974456034572;0.178268265803991;0.0549641375130427;-0.0525229983463829;0.0801851487634896;0.102417194442584;-0.0520400094707843;-0.0173443605487591
"neat";0.218429503041499;-0.111169031021471;-0.0778136904116764;0.514546762027001;-0.12567292489253;-0.0514819437815959;-0.0887286851471022;0.410359033325121;-0.00860567934042797;0.102713027688723;0.22175641936323;0.266953113802543
"official";0.034021178599414;-0.0673559561205812;0.926426261711496;-0.0640919998944923;-0.059226246550674;-0.0196161734116132;0.0735551307340743;0.0743890886721197;0.00835627147889666;0.0045344838133285;0.0319188330230764;0.00927400539831758
"original";-0.0585823383578467;0.030675668512128;-0.0788795148521925;0.0562160235534591;0.0839034547471774;0.0376132168977601;-0.0562436437362325;-0.0307412016477364;0.51366165041756;0.0409530983162091;-0.0578459739661047;0.098837163347785
"pleasant";0.712037996896915;0.0995802201572637;0.125118255518728;0.109107349362057;0.174774343202513;0.00329117420087133;0.0806107746228695;0.0383585550771886;-0.0929566316021116;0.0723498560962825;0.103352033092757;-0.122150138475139
"polite";-0.0506618843729917;0.74765209204559;0.0123632469137908;0.0100607223550244;0.119204593751271;0.0662510123882774;0.0355446402621791;-0.0448673903842378;0.101494937670844;0.0136904753793601;0.0633291155504216;0.0731153960038946
"popular";0.159036486768215;0.719258626004423;0.0779537890282182;-0.0231020484706573;0.0337223616261907;-0.0575816546481468;0.173600434233661;0.19268814299246;0.176700559992971;0.0435454434559518;0.100006934283824;0.00346159619745597
"powerful";0.0196121686107563;0.0962970934058766;0.119417513176803;0.0118006416840632;0.171194994782748;0.118222879181406;0.0832925045544017;-0.0293797396257003;0.0488450910149048;-0.0317201154079523;0.530938319888737;0.0381438561662423
"proud";0.416175556392579;-0.0572829999342687;0.019419916684776;0.260646929072541;0.465488742973839;0.272330572922418;0.0213723274883848;0.138618303539979;0.142802233330552;0.0347905118193958;0.0900740668765227;-0.0155352249177467
"prudent";0.112328018876435;-0.108119689278356;0.770942831875957;0.011399842385739;0.12355562186109;-0.023061286614023;-0.0462287817144468;-0.0915018114592982;-0.0381386528596807;0.167929316472037;-0.00440169386001838;-0.126185111863325
"qualified";0.766425434427483;-0.0833426938752677;0.117203945219212;-0.0839180874685669;-0.123258855323605;0.079989623103665;0.0730713907412487;0.196321249826446;-0.0942441804839537;-0.0844306796754641;0.0763112630775425;0.0383075674883384
"quiet";0.599229330594174;0.152860646061202;0.0690732677102988;0.266469863475329;0.24017917125914;0.16215994185354;0.0275178758878232;-0.106464353953005;-0.0397262948170107;0.0138774244047972;0.0778382930859346;0.293581368508739
"reasonable";0.0739552203487304;0.127222290752453;0.0909480888306529;-0.0871486018250388;-0.00545291877939176;0.058662686515891;0.0968651834450174;-0.0533893075326686;-0.0970269560445631;0.418132475273502;0.00676272546189381;0.00153289703746703
"respected";0.196930070036373;-0.0900799742179433;0.0311865318510343;0.106566667005273;0.0404650779152794;0.448384204720445;0.631600342370217;0.110173118918409;0.0151996415964488;0.110912112875295;0.0429211973353033;-0.0490107803716884
"rich";0.30524797278861;0.151515337466018;0.161934588200532;0.114126328488077;0.324070664769265;0.437387933468829;0.0843355380272669;-0.0256149564777123;-0.0262734981386474;0.0380582640435493;0.299313953377725;-0.116044959435568
"sacred";0.132690210536748;0.0892540665938338;0.00286250000217487;0.593776208175697;0.116300629923943;-0.173219763366003;0.336209068995697;0.224628718340916;-0.173808475862687;-0.200450805692972;0.146757231722765;-0.138676769034424
"safe";0.183978820343148;0.216352092080286;0.481563280057334;0.291558641919582;0.244569569400838;0.127524789296482;-0.0403934555402627;-0.204048190993878;-0.00200859125721279;0.0466603527210676;0.00783215154898884;0.0595960187731841
"scared";0.58667337323072;0.0571500997718969;0.109388173296231;-0.183890897290907;-0.150315980256833;0.0597175480030433;0.277989833024228;-0.0788537849955907;-0.104011779640956;0.0906375586387922;-0.193440130641691;0.231046596678839
"selfish";0.485879294333151;0.349586757543385;0.121419448714157;0.0809547246867453;0.341536642357972;-0.1019161677349;0.0897991485561399;-0.00800230779043974;-0.0301337442256413;0.200636176504205;-0.185497647190179;0.180143706770871
"social";0.0975546308648637;0.238577459919959;0.0391468422570775;0.000689795268692867;-0.0334997328339271;-0.0223314732469381;0.193086421970924;-0.182020701791415;0.0329253164431368;0.391783164248151;0.111548743962516;0.0765329193918442
"special";0.285601861245718;0.107401743359005;0.0778265437880277;0.0234886964357609;0.121716638886441;-0.107924667383621;-0.0145016937356008;0.500933725897734;0.11165935081569;0.0286671266926282;0.111412979585685;0.0648921922371733
"strong";0.569145782632472;0.190947073727503;0.204033578578853;0.198210181136822;0.192929074679116;-0.0615778077726804;0.135013824486829;0.0686689776452749;0.11869958201928;0.122033245987208;0.192810038812906;-0.0455692575887476
"superior";0.509071304227437;-0.0714340033555731;0.0289336359895516;0.015170136785401;-0.120742347060808;0.0125816241273863;0.0128338887752879;-0.0740034793031806;0.190067984609209;0.321524229583772;0.190056002781926;-0.118467362534413
"surprising";0.226716374044897;0.259399092133214;0.135495893814489;-0.0228184902408794;-0.059007683056488;0.0331815797996678;0.664644388402732;-0.0519966345528326;-0.130371359006746;0.208531241213623;0.165562736078255;0.115374614262918
"thoughtful";0.240933687725633;0.149713106700087;-0.0044843087967804;0.190853323621474;0.139214266372042;0.0739877241805511;0.592788136076949;0.0258047843344531;0.0326372385509716;0.210617136190221;-0.027982683986783;-0.0167924562743505
"trustworthy";0.034021178599414;-0.0673559561205812;0.926426261711496;-0.0640919998944922;-0.059226246550674;-0.0196161734116131;0.0735551307340743;0.0743890886721197;0.0083562714788965;0.0045344838133284;0.0319188330230763;0.00927400539831754
"uncertain";0.402777063749654;0.0850147598630032;0.0627455238228488;0.144144178129965;0.214365906103827;0.2467872587319;0.327585726143218;-0.124766247542838;0.243614992119371;-0.0632613781945404;0.102665202447598;-0.160103843464756
"united";0.163151874681641;0.267484794191259;0.756518368143537;0.136643408718739;-0.114358704978318;0.0797278554977773;-0.0238623813530795;0.0208815641824622;-0.172745186610838;0.0532838794940182;0.00468526906073797;0.0712007673752949
"weak";0.591541318044145;0.00959589237864846;0.0123350447905223;0.221743069585819;0.00660980965668031;0.03878974506097;0.134495140338988;0.176505670152471;-0.0505999690534619;0.276333054939893;-0.0536851235973629;0.108921770379978
"worth";0.309573254771244;-0.0125786915866912;0.0817072362046031;0.103354162658453;-0.0472609069517451;0.038694215733436;0.447075736694413;-0.0911107995514102;0.0570604286196041;0.0890185661853223;0.290904226861631;0.0456513611502347
"sincere";-0.083033006129385;0.873401461152338;-0.0997804677677078;-0.00490645329979558;0.0371055685758181;-0.0518314441660624;0.041690245406019;-0.0209915997262222;0.0733685479817984;0.0793773435132582;-0.113351734397067;-0.0489649968936676
"welcome";0.113392144440424;0.437188562623797;-0.102962302310282;-0.113755354055999;0.0519379075275087;-0.10542410015465;0.0404504117480931;-0.142036371706934;0.0431113096267142;0.216512871985582;0.181206903535079;0.0825407246055806
"tidy";0.420801931010452;-0.079397194097249;0.0362410338185319;-0.141947295385334;-0.114887831050502;0.1696025540102;-0.0745486766480221;0.206710924749313;0.0165279547492603;-0.0467801672354034;0.161564233555783;0.286395352203865
"stable";0.409299800351358;0.0214446605235269;-0.121076178811294;0.130030328746274;0.140634160803801;-0.101401210695189;0.0726757488755831;-0.122006608553146;0.470492395721541;-0.197081282449275;-0.316103093935774;-0.0639346093938108
"wealthy";0.034021178599414;-0.0673559561205811;0.926426261711497;-0.0640919998944922;-0.0592262465506741;-0.0196161734116131;0.0735551307340744;0.0743890886721197;0.00835627147889684;0.00453448381332844;0.0319188330230765;0.00927400539831762
