"MR1";"MR5";"MR3";"MR2";"MR4";"MR7";"MR8";"MR6";"MR9"
"#-happy";0.360012782557149;0.332644780999729;0.356077878361855;0.153734358789159;0.184939581260275;0.374140669625524;0.0968331511660065;0.221094984166226;0.182797799859371
"generous";0.499323284512108;0.451632711481721;0.293270335335028;0.178500086800184;0.212866730044969;0.0394291971928805;0.140446007199353;-0.0412309052506489;-0.103479641977452
"gentle";0.605793589160723;0.324998173575034;0.111024388417901;0.083233084314969;0.145809899541974;-0.00762169803873801;0.269274092399558;0.245952431148648;-0.0893805660497624
"genuine";0.588111421806784;-0.0110436710231321;0.10276858820618;0.210893951574448;0.183219595724283;0.139142921169283;-0.2782730214015;0.200572222418651;-0.0465215014182464
"graceful";0.325459739101599;0.356774809808599;0.205866991609674;0.265987699347427;0.172596397116808;0.178405856271603;0.177566945177213;0.253974494184753;0.245457452988826
"greatest";0.486283598741094;0.241901748241876;0.343070504374207;0.340351201302301;0.263130504824007;0.0263240861647166;0.130475967923277;0.156183283890717;0.117024199925553
"happier";0.36044312761184;0.317633003413933;0.318895602088047;-0.177766118531399;0.248908467445599;-0.0697306782113942;0.160625026563336;0.0727190836629735;-0.319797779238435
"happy";0.609427824495516;0.168084152846121;0.297379106477601;0.275291509520098;0.2238803743076;0.232807852031376;0.284588505407692;0.190067364225179;0.10741841754031
"harmless";0.338165809360785;0.221281493440018;0.143570927793214;0.215595995869464;0.321163881962771;0.0673907977663638;0.114565144219131;-0.292953146340945;0.0512560513033272
"holy";0.153691333251789;-0.00158096740417545;0.372939672802303;-0.0233493964025554;0.449930919257043;0.27452501115201;0.219014344788783;-0.0412068627391829;0.00849104198116235
"honest";0.660984803938904;0.183933765501877;0.334233861583935;0.112313068247074;0.317631665558651;0.207351509519904;0.0541259962983141;0.0448846190513651;-0.0767044404165209
"humble";0.328941769099591;0.275562997601826;0.452986630655113;0.334746695119561;0.174626621647436;0.245782532981405;0.219415002192842;-0.0175436108134648;-0.102450977809003
"independent";0.0848863294859937;0.169743766424206;0.198552954021403;0.131987623563168;0.0995223712473636;0.044598082579587;0.0128967421995127;0.725038991127236;0.0730792077336942
"individual";0.367982332574723;0.255511987674613;0.337537051068325;0.495787211996659;0.0857980632904917;0.11998813224871;0.0849906681239658;-0.149180770665437;-0.112808091891646
"influential";0.240086614481132;0.0254136348566972;0.4817688826215;0.114039984307505;0.158662714242673;-0.0666130539882612;0.149936414381624;-0.129177103539207;0.04398505846439
"interesting";0.242846367845937;0.127018928829295;0.316634266117183;0.21845561192568;0.00281982927922434;0.349942777132888;0.356938147132171;0.0327329427869578;0.0979248025693326
"legal";0.0944221250197394;0.11933818718396;0.194646748644135;0.631770619449285;0.123834357336481;0.0186585857800548;-0.00608946864820196;-0.00671207185074804;0.0094573111569111
"liberal";0.233631223797569;-0.0424792385985409;0.203045431542692;0.419561788226628;0.372184973298061;0.237949274962192;0.00702241333618322;-0.00404684348083591;-0.135193670089946
"loose";0.0710453757534745;0.299803520951217;-0.0839242630181705;0.659573678004247;0.150508542560328;0.177913799006095;-0.019298106797408;0.166713161337408;-0.0206773660576045
"married";0.439613726201404;0.0948712748203799;0.508416651789382;0.317445119801481;0.134116935861804;0.0867736991565209;0.211271684567228;0.16469083705437;0.0293129204866208
"mighty";0.0748575601568319;0.050833680612729;0.358489734523612;-0.017613267495316;0.381714027474935;0.389301831861312;0.253204056424405;0.126318106918598;-0.0638049203969591
"modest";0.668113058830202;0.0328887292763705;0.0206335286951708;0.240306527458777;0.128925644960224;0.000260357623266799;-0.0128198502482726;0.157265781854934;0.183967608925897
"moral";0.61130337761956;0.166456599704056;0.299851835429081;0.183835088663532;0.0969210397085071;0.032577484397599;-0.0197738548662614;0.145422376641642;0.166443335251221
"mysterious";0.40445736825076;0.525183086757885;0.175686699727914;0.377381852146408;0.0845183764336742;0.194724904525542;0.0918144096652643;0.218432378168374;-0.132836723618904
"natural";0.518301451333867;0.398112508340478;0.271563385962583;0.280864895244696;0.234170328300302;0.160701446123949;0.230539635126835;0.167215520844433;-0.00965212865170025
"neat";0.682834077964368;0.178695436356415;0.189223420775394;0.0628166004074361;0.253006292387292;0.0761327685047367;0.0286965851072606;0.173672374736362;0.103941995380406
"official";0.337094760012727;0.331502858774552;0.46617580735412;0.164039505385525;0.186138168032879;0.178957486561741;-0.0424347476658742;0.053729942892474;0.183209225051303
"original";0.436636951697371;0.231288567709757;0.1273490267368;0.341607280061716;0.553253734317196;0.0782285426129897;0.149341901307854;0.131652165863199;-0.00924185542962544
"passionate";0.0864621710845615;0.0972459311017407;0.0319973307537127;0.116658443315792;0.641903006183577;-0.0128734742714362;0.032651646382959;0.106885307735061;0.00908001478328834
"peaceful";0.371375811640503;0.0848614144295531;0.171339279474173;-0.0903200738240526;0.560586304684862;-0.0890456966560934;0.0213555758277381;-0.253952198742972;0.0349542532457082
"pleasant";0.481515007924871;0.23733020593302;0.260075272551111;0.269176381864353;0.334929673835591;0.270610535227657;0.000231883193267716;0.127417365071769;0.116261083141172
"polite";0.332077435339111;0.0502741502514949;0.594407868537955;0.0651789068806871;0.153265213134053;0.0823781370658623;0.379768838790481;0.172218834134736;0.263064998926986
"popular";-0.0127733945312681;0.291484617777817;0.631413711675378;0.104850760343073;0.0827134900852782;0.157120916254205;-0.0250015123513318;0.0430140270103824;0.0466880109614614
"powerful";0.372471763612278;-0.0187355375653881;0.211348766335735;0.315344972265205;0.422342174412444;0.206136906729021;0.108413852365524;0.110945705655335;-0.12282770421243
"professional";0.176494506605872;0.244439432623757;0.252274794356455;0.509621357553106;-0.0933129557063091;0.124197219621994;0.200311204149808;0.174071841740186;0.0161778614573863
"proud";0.520353469504084;0.364860388344672;0.324801683922221;0.113760673485408;0.219058377129993;0.127303989447226;0.224553893831332;0.276737824708211;-0.0752103722950361
"prudent";0.0647222425558163;0.249977715889657;-0.10296181763319;0.346749817041454;0.302532853619987;0.166312658632757;0.311819898078135;0.0342790688230638;-0.0685763284402014
"quiet";0.441504713373759;0.333883060257736;0.229538245945261;0.320892201221508;0.265721171645008;0.146741199073933;0.42677342519935;0.206723564796818;0.0648968363614895
"reasonable";0.53912358878732;0.213691518465458;0.172549623095782;-0.028869048400535;0.0143942420941489;0.0346095973893228;0.14994093352224;0.0528815206271532;0.259654471000886
"responsible";0.257212884978134;0.258525215419324;0.731372884873374;0.0266790895863908;0.096082879424455;0.250853501967435;-0.0230228412348132;0.0517310188621028;0.0204375391594943
"rich";0.516387469572686;0.220741208923302;0.422595526030906;0.150463563369182;0.248526334959136;0.116350641863623;0.278927957039373;0.0546380225815326;0.0422721741949435
"sacred";0.12575941806668;0.209575123313686;0.0409548589136474;0.196902579363464;0.340518861866645;0.437884862834024;0.0759291788890959;0.178582812833303;-0.0819378644481017
"safe";0.549419430548927;0.316772485751186;0.187710418231988;0.323828351965759;0.0661415185929826;0.187535598684366;0.289716579666306;-0.0399088968160531;-0.108556296032385
"selfish";0.0590981760208088;0.060292152103479;0.0958283911103793;0.00180210848049693;0.45421405475682;0.169828237431069;-0.0963375799735076;-0.0372369290506429;-0.000431181386307314
"shocked";0.218106258849986;0.708401443327957;0.00373046219901582;0.230930214886394;-0.00312225261249544;-0.0434962206478704;0.0398092899810164;0.0211273330121688;0.00671716878104325
"smart";0.576296510321404;0.167458443539304;-0.215955635272295;0.0479896313865201;0.0612915568895535;0.0947011951471489;-0.131619269472607;-0.338978354172918;0.0252513531258233
"social";0.415128007861542;0.137098687759115;0.149360434759392;0.523665932316221;0.104386583065526;0.0547194343381414;0.00567435104900767;0.107039722671428;0.107635393183762
"special";0.397617651183442;0.262613620149116;0.071614425456783;0.405132727563557;0.216745770312544;-0.0175286792127148;0.131549970090346;-0.0522983212285256;0.0859765816086726
"strong";0.51752818265152;0.370175222225671;0.225418417309484;0.0103818498163387;0.183861833905235;0.362747659673463;0.185116525651076;0.176181598446358;0.0546553899982817
"superior";0.501479011198643;0.0487861611008432;0.328317856880319;0.278881791522156;0.396492010201881;0.124735957705696;0.175037922087885;-0.0678863488271571;-0.11168855009256
"surprising";0.162629450854896;0.582409689649537;0.101710333325324;0.255228529325309;0.135718568900172;0.242041653600357;0.00488119278975214;0.00950943218749233;0.143679758553205
"thoughtful";0.328347939545934;0.391143833780297;0.0801021194467484;0.0833499725737613;-0.118095466923529;0.266151623995474;0.124674277978744;0.406930776240985;0.188618258602919
"uncertain";0.625855782826264;0.191014236561224;0.191805435766836;0.0707447901349755;0.237224279948583;-0.111834066740546;0.275270080425995;0.0909475845681429;0.123007604128629
"weak";0.433861849169625;0.576640763652368;0.153371634356121;0.380727821619441;0.139095279675059;0.0461293262948376;0.0299424370277272;0.2079202241072;0.108341646201638
"wealthy";0.162685841271749;0.253787342550402;0.510152713257911;0.0830358163520959;0.389942285810144;-0.058220386465516;-0.31887753794565;0.0361483248205215;0.0552720686584819
"welcome";0.36592973000277;0.235324019604428;-0.0790021851546105;0.209494076411567;0.00574481778037087;0.188486813349212;0.0710742197431849;0.289729224466624;-0.146096701227625
"wise";0.544028445350544;0.279456578131371;0.208963540592857;0.143646813747086;0.0720097297451192;0.0780903022298158;-0.0871134078300354;0.052794871594067;0.108382727658602
"worth";0.51226925552869;0.468911085782992;-0.0144674924157057;0.281432316663088;0.15892169960878;0.20603273855738;-0.0248716668797247;-0.0465132867640766;0.170112385612272
