"MR1";"MR2";"MR9";"MR3";"MR4";"MR5";"MR8";"MR10";"MR7";"MR6";"MR12";"MR11"
"#-worth";0.311055968452042;0.0364512591976009;0.0722969034586591;0.678964493327862;-0.0129388863489465;0.0514985558337458;-0.0320915393623621;0.101118465272275;0.0661698341854667;0.101285056542173;0.0813243182810641;0.0830675438792076
"gentle";0.447756977028772;0.185499979177117;0.567327125999108;-0.141050405424689;-0.08937164239054;-0.0148972193617246;0.00793684328701397;0.226115306880528;-0.00278531046116742;0.0965731718358277;0.223980213635887;0.0578174414788724
"greatest";0.483620669922629;0.459992864162189;0.196652801142922;0.216194265806172;0.0517921037758244;0.0666994036011251;0.133731680907318;0.33085186851645;0.249680391503004;-0.148591258650013;0.18468244616266;-0.0216147905589621
"happy";0.653291152711566;0.106641596961658;0.217343082266367;0.192136221296886;-0.0747521405712054;0.198244671569067;-0.0843894178206387;0.0770169792716797;-0.156106963495136;0.336436569074809;0.162688358594371;0.133595351284585
"heavenly";0.111495123656393;0.739155738182576;0.251235521730289;-0.0632808302572374;0.0590195368420761;0.0912874584987638;0.0874361449761034;-0.0908509523534666;-0.000798936465109574;-0.0441576694989425;-0.013560195191079;-0.0668292469968221
"humble";0.393199354175666;0.331135101938132;0.484935275560502;-0.00940700837495541;-0.0262680210587038;0.328406836769657;0.0798115395416052;0.201355656635104;0.105251944751548;-0.0438583587409403;0.256726749148651;0.0797885586966353
"improper";0.60579612073468;0.218096793312157;0.152620630981522;0.160521843160541;-0.0145431697128061;-0.00761155264483618;-0.119840462104123;0.129453351298798;0.0469843047778783;0.446778420389679;0.178808825056458;0.00740569946605395
"interesting";0.410947551174616;0.208929454532881;0.586571924204869;0.234110583142095;0.0834869546442241;0.169906972592163;-0.000760353751615871;0.120422008493305;0.157638449176781;-0.11261584725661;-0.0192786614068566;0.00743321290546816
"married";0.247524504031678;-0.0859191306735612;-0.0487470347223785;-0.0980096143812412;0.69255282303272;0.0474408311422439;-0.0999540720557771;-0.0512889223990843;-0.0488104074047906;-0.0441874395480085;0.120757353520421;0.12091406570792
"modest";0.113219585783067;0.472438444168929;0.185836735120932;0.449630908645179;-0.189544165367464;0.0441776948928975;0.335137839384481;0.038991009946504;-0.0475211713342578;-0.0120218264085696;0.0253900126055735;0.12990666770306
"mysterious";0.614543509124924;0.186974757327795;0.300098666734356;-0.0215711869265514;-0.0647138453398727;0.128589678834803;0.0365421482450345;0.178484889310373;-0.0286534119228257;0.0496333207568335;0.103210207343499;-0.117106758892399
"natural";0.407999514724527;0.229689406629749;0.446720455743973;0.0261364374877798;0.16733520715875;0.380470418495974;-0.000538446997376498;0.159647821874124;-0.0288899219108007;0.0753985347199679;0.132466996470716;-0.0778534049248056
"passionate";0.31896506520151;0.00456930338537798;0.262591373791299;0.387308661556668;0.405099665910675;0.389304713843724;-0.267015917269834;-0.168679597414458;0.0648176293801327;0.00742207026536707;0.105391134531945;-0.196791198385813
"pleasant";0.564112322778255;0.467572740316679;0.266471433761064;-0.15051716976459;0.0383614640225441;-0.0753834643677481;0.0802451595458565;0.0137141709751454;-0.0214911300092283;-0.0337746654354144;0.0791217072879266;0.118855515845944
"polite";0.0375132694151071;0.265464692436383;0.226352430491064;0.321293626892736;0.0355371098222846;0.0531630130614047;-0.000160535589379866;0.483621434560136;0.307787932488069;0.180254894469759;-0.0556398300876383;0.0170184277823172
"productive";0.364940502480667;0.0185459366710787;-0.00909812671138959;0.209717593318387;-0.10808302827292;-0.0145701923000639;0.0397272392774881;0.525589341192543;0.127688394388455;0.194184038259536;0.0338646091156523;-0.0118688143046144
"proud";0.470703310961634;-0.0858702323790148;0.0896311051623845;0.303847076677914;0.46528906386898;0.0993614938092806;0.157864121329358;0.404556848016575;0.0692952640602048;-0.00727215856490649;0.249918695298004;-0.0734191176915198
"prudent";0.115418580256899;0.0350487442869913;-0.0549377461608268;0.170593424486104;-0.0252094607686768;0.0321339981995175;0.0502026886051456;0.0731750412662714;0.765345703080781;-0.154299119568921;0.036543324398709;0.0808933515686217
"quiet";0.444980244487362;0.444800572325201;-0.000179071718846757;0.272992243929295;0.0344808538956043;0.0787471716560941;0.0143639715754979;0.232385222541461;0.186570502102487;0.251725362810925;-0.158250467706594;0.243622951256953
"sacred";0.017366052137874;-0.140159925933813;-0.0311603385680084;0.163626974263332;0.821416180111107;0.011896460194391;0.0142481833597896;-0.0562605045158234;0.0668256814009061;-0.0274572240757307;-0.0903088027705658;-0.0655265999794893
"safe";0.628052458582361;0.204082769733588;0.36057129063141;0.12967237166279;0.214106768624565;0.193356762280142;-0.151883288797451;0.0834885773187396;0.307321499091274;0.0745817037078281;0.0111914715164674;0.203649319161795
"shocked";0.156698744702556;0.232097551397575;0.210371130676403;0.00802160923432236;0.151161294484133;0.266325059230911;0.185679804044064;0.521665616238114;0.0260855329846757;0.0073798932485184;0.00439641263182183;0.244696743596391
"sincere";0.0652063324127074;0.314326213592777;0.681435111481017;0.184771044868575;0.0122625286464885;-0.0415409021943509;0.211521414124654;0.0233435342599315;-0.0187097842968112;0.0787586710182684;-0.0426154313015815;0.0845300882037255
"smart";0.29835853949537;0.135182927983489;0.387173563859423;-0.041956033987923;0.45962362689957;0.215827972934277;-0.00479106583393602;0.191026499292642;0.0803484681167118;-0.0897939521574701;-0.134349738075479;0.289766922791563
"strong";0.624525726737183;0.108207070476611;0.147504663133413;0.41014027349149;0.0703317042923259;0.0554130441699872;0.162574786259142;0.134840892073461;0.0908461567048912;0.152219667439983;0.108399075175107;0.226770029891208
"superior";0.53966688713268;0.263823194974112;0.235807682089806;0.491464130497066;0.0973549479953958;0.0976510567765646;-0.0887169608723946;0.215163295625556;0.0329908433859833;0.0530092852267483;-0.21168368753479;-0.0572163798725254
"thoughtful";0.733868537745083;0.17148774765758;0.168138084414489;0.0869992343335081;0.108350878501146;-0.0617454003258863;0.027227022616926;0.0496535595971842;-0.163548925210519;-0.173759709975441;0.0593136808682473;0.125285432312962
"unpleasant";0.313848323450029;0.474599111774231;0.36187434700274;-0.033671244559551;-0.05732510832129;0.193598232348999;-0.0261385029759136;-0.066299822840779;0.0718772761117703;0.168387198541306;0.405789063795854;-0.0741072732954444
"weak";0.613433227924763;0.333460567531396;0.309033827098869;0.208485662404054;0.0847190200782003;0.0988877909793255;0.0449287109366083;0.182725169316396;0.2142176613854;0.136705369940145;0.0462467619351443;-0.137843516184985
"welcome";0.381207487783865;0.313304711910206;0.30025205575194;0.114383166028337;0.361907990881705;0.0708663585077818;0.269967305091294;0.0993408227668213;0.0676541031134173;0.101789342059904;0.106631803094657;0.47207784261827
"worth";0.207156620026683;0.325575496650271;0.106134189126902;0.145880404855951;0.301212283973509;0.502302591134621;0.130049619129236;0.284039751415637;-0.223761218456378;0.0944733187913434;-0.00302157042841937;-0.0585005719959518
