"MR1";"MR7";"MR2";"MR4";"MR5";"MR3";"MR8";"MR6"
"#-worth";0.470232999177074;0.0124028599067207;0.0276163491624593;-0.0376199157258528;0.139426368405234;0.562746412536144;0.0404656519773301;0.164770151229827
"modest";0.12539627752073;0.134035325859376;0.398613535743433;-0.195031393529775;0.0888836941349392;0.450350259646065;0.447649550257207;0.0196249910337273
"mysterious";0.489667145731168;0.495605981158603;0.218919108054587;-0.0303588153933447;0.0797155592432586;-0.00770402980804788;0.0309928894174103;-0.0416420785420121
"natural";0.268942710685403;0.604900034700915;0.190821254656002;0.200946079652273;0.324151493814381;0.103186708816038;0.0287548423499471;-0.0115054822894642
"passionate";0.232609473234489;0.364655741435472;-0.0752231896838267;0.380707613220461;0.268627087488526;0.443723568827234;-0.287144982504691;0.0450022387693572
"pleasant";0.34932702163806;0.492396503577282;0.487476450365721;0.07838841558675;-0.190849509190843;-0.062344211232924;0.123064921970956;-0.0913515847240681
"polite";0.178783164359841;0.0923954307294149;0.278076585188744;0.0340278684633998;0.229776556586695;0.213516032281631;0.123136586674315;0.479898449849319
"productive";0.529387563491259;-0.00358020491757996;0.128066430761192;-0.0886450183795733;0.151611886193443;0.0322932049565897;0.0804853077013373;0.262117770429369
"proud";0.588733054127763;0.144847828216747;-0.0566210249575404;0.463191743787062;0.175199621169342;0.143617407545711;0.160224391133176;0.184912485438313
"prudent";0.119807059556345;0.0429717417906747;0.0467125446151146;0.0184479299059785;-0.136738958895842;0.16128723313613;0.0178008924099824;0.626718146302936
"quiet";0.466817358850535;0.0836619077871968;0.538827933036505;0.0636654615015921;0.114298962460838;0.232222692243393;0.078156221949082;0.216939362649649
"sacred";0.0440872142295504;-0.109859802083314;-0.161301874081433;0.782100762637109;0.0114584195282214;0.134435283714375;-0.0105831051657749;0.087550873334159
"safe";0.480622042315611;0.555615047560533;0.240802849809495;0.26863417446031;0.0162482040656473;0.225003398987281;-0.103971200098192;0.2489325096513
"shocked";0.17698051316652;0.230651064703407;0.278107495627392;0.222127143897654;0.244867249362822;0.0427530165253772;0.276524671183974;0.126668498867525
"sincere";-0.00777552190819629;0.5051845331013;0.212022371609724;-0.00563363215103085;0.0399778201164483;0.22999300981488;0.353150929852152;0.0815045910144074
"smart";0.145958815884856;0.429117718413467;0.163694671458796;0.532893131297372;0.0221331047936167;0.130338624809391;0.091269061764658;0.0557740351125832
"strong";0.684989425961084;0.239650426449213;0.144952125656654;0.0858255083828062;0.0687792699914608;0.320894890579487;0.218138163311711;0.113463709170362
"superior";0.508117331547785;0.234556159927403;0.312382322703912;0.11459568894558;0.0834452503641723;0.476440333922329;-0.020886499573739;0.103734328093976
"thoughtful";0.584474531772491;0.365611756854485;0.227763362841897;0.169189467081897;-0.240176819721498;0.1592384976589;0.0641490111516513;-0.243923992738034
"unpleasant";0.190804664767925;0.58624581753694;0.35967339050916;-0.0788876287566553;0.229517536360516;-0.0105995375686859;0.0075432821967979;0.0685042403021398
"weak";0.53207148639487;0.455293876710411;0.344716084673454;0.0863011294380635;0.100546765381967;0.172926320942249;0.0531672974743823;0.246921146001719
"welcome";0.338998246522269;0.373532804603798;0.30369461921066;0.388327591956682;0.047627887718217;0.141051297040991;0.374578862023606;0.0801809107637039
"worth";0.182498015811111;0.191898345333122;0.329106487018674;0.339029921211165;0.52314570665496;0.170771860456388;0.139068897825578;-0.148847231226758
