"MR1";"MR2";"MR4";"MR3";"MR5";"MR6";"MR7";"MR8";"MR9";"MR10"
"#-wise";-0.107078016922967;0.230718953423872;0.524328694180933;-0.0674819992959391;-0.134341894585515;0.434378680472251;-0.150459908048446;0.244122209828211;-0.0343784193987833;0.03150380359734
"greatest";0.663080663520056;0.0365027654027888;0.0745042853905914;0.0742395208746366;0.209282855370964;0.0598383160465748;0.0208702077526903;0.226214552203453;0.248861528647241;0.0411841459892898
"greedy";0.0671678186626755;-0.103735037987108;0.0317574389735296;-0.0476507491539791;-0.0255245059334339;0.724473794819058;0.0132695417418119;0.00130810678151314;0.0368529392965681;-0.0218686887772504
"happier";0.372413030060997;-0.198655007837693;0.196469686752362;-0.0814153018061647;0.390605179810203;-0.154414707242346;0.0787308408825425;0.207130883098273;0.22775253214777;0.116025455603677
"happy";0.420360433658432;0.460076358820943;0.0803529408167003;0.0444981794131557;0.112135238421745;0.0343685064175173;0.04673178654431;0.182071789938761;0.107116727028245;-0.000812048685676914
"holy";-0.0402637121203309;0.622852537795167;0.0178611315722504;0.0680457154216717;0.549090935906728;-0.0396505103867362;-0.0199791525273632;-0.0657958067339747;-0.160091143285068;-0.0746154752753996
"honest";0.275295419621158;0.19938071690905;0.121159095424386;0.0848883776161249;0.62874342157851;0.203306482343844;-0.121801968043527;0.156433355279571;-0.0214294313572718;0.0458765246659991
"humble";0.308740801640685;0.00390255477150825;0.405854406819187;0.239173562348497;0.386632055629105;0.1098473431625;0.0056819921418684;0.256814362790154;0.114616363480894;0.313599691123658
"independent";-0.135835431514857;0.530739645301744;0.10296940819554;-0.00149030315044071;0.339496249701175;0.183803463291528;0.371199478726019;0.0500959913788145;-0.0388918803396042;0.0439468455112351
"intellectual";-0.0237116478583565;0.798479512653062;0.0445398484922605;0.156025796195463;0.263792367041075;-0.105924936835602;-0.0961864839444245;-0.0698242584128883;-0.129021013767254;-0.0785643369340547
"intelligent";0.384446643811913;-0.0241103756760261;-0.0608602195359144;-0.134396962498737;0.324298765276464;0.152160031220461;-0.22980116706282;0.250266957968321;-0.159519176576774;0.0278275647892021
"interesting";0.199092339235148;0.185518272378159;0.116101750689733;0.421626737020884;0.0580733813045647;0.283702889689492;0.0603217585680736;0.100980767025953;0.0869634727601611;0.339038754565035
"loose";0.273511244804569;0.374855061645019;0.0775233581220606;0.0374082240787433;0.111039551327697;0.146276527201869;0.0556049356331835;0.0757201749473471;0.332937957463185;0.0611536455714801
"married";0.175733901535243;-0.0367966123466608;0.16449262583022;0.00348638902160537;0.204142886292091;-0.155715777314794;0.0614426233328621;0.285319812867093;0.338245724354974;0.158636499796734
"mature";0.363235555006172;0.03979534787123;0.51553038744964;0.00627231842407239;0.341613809057714;0.0304007797014996;-0.119384313825583;-0.039375808541666;0.272002131463138;0.0974532985277401
"mighty";0.185725464106138;-0.0633830988470576;-0.0952160279352985;0.00288519495834715;0.077527441926459;0.0601052413546042;-0.037007735399749;-0.0651641765120986;0.462747669353025;0.245879606032376
"minded";0.22477182292116;0.302512736599797;0.251545363109478;0.178507845951269;0.214564054843364;0.309295693614659;-0.030714278079923;0.0931958738530613;0.193091480596209;0.397874385696855
"modest";0.609691374594406;-0.0455023925249032;-0.0355280746834303;0.112191783128614;0.0702915785675806;0.035447461171831;0.464988237102969;0.053020018888799;0.165282011461256;-0.0892688995500561
"moral";0.439054001440486;0.173702854865032;0.0751748322675464;0.288261694020217;0.178399288981193;0.18481856539999;0.162162490823468;0.0340118890066923;-0.000436596043138031;0.295211196294622
"mysterious";0.157606514542961;-0.0978092118283184;0.0743759079180787;0.00937985642731524;0.488526844181469;0.19133654158924;0.441855505473925;0.102555529092976;-0.0894148993766354;0.0586537429519494
"natural";0.397222366282257;0.0846136743169956;0.335866982316097;-0.0330046081777838;0.272892042651433;0.0179606244944689;0.0383473547632471;0.246707212352066;0.152863817319418;-0.0325924249635797
"neat";0.316194110416956;-0.0911573206979482;-0.0962206295116663;-0.0604356038673051;0.467372909555461;0.247130225989214;-0.0678824200766248;-0.0809916409267801;0.031488547938785;0.108689051350224
"official";0.0523113524214992;-0.087674091744412;-0.0544143280729317;0.923083663100394;-0.063240975537655;0.0407965005498614;0.0907841719810373;-0.0218412753383069;-0.015204937219164;0.0365504232617484
"original";-0.0758176382833544;0.05056107947267;0.0722311821003087;-0.0731199136304993;-0.00813198550496454;-0.0138943321063918;-0.0549443579918136;0.0300095035450696;0.517957950641967;-0.0280110882840194
"pleasant";0.651781965127099;0.127792816580835;0.125288581226691;0.123409534864537;0.154030729578698;0.0691353739412756;0.0727644859020362;0.230274541712937;-0.05497988491739;0.138227482334418
"polite";-0.0647573627593535;0.742675156401657;0.106281295448296;0.0197837344772425;0.0206743593497516;-0.0436256176009511;0.0325689254643352;-0.0715928556020037;0.077797396203105;0.052956945672603
"popular";0.157579353109056;0.689314997878024;-0.0615373006260597;0.0801756908821311;0.0279150353328816;0.134159795038438;0.183293627681328;-0.0339378220252931;0.121846503000345;0.110756610092881
"powerful";0.0128707847278455;0.120676995674515;0.217436627664557;0.119863411336646;0.0234265000914556;0.00132631068457318;0.06706030747204;-0.0667973681053693;0.016263610455356;0.522922706620129
"proud";0.359111392732526;0.00335677246827934;0.494986951366509;0.0235516153705248;0.233434272935833;0.244647702491875;-0.00261236563762303;0.208513993656638;0.19507362247252;0.117250436348488
"prudent";0.0754419655397496;-0.0888662239460271;0.0541924557187437;0.768170958689514;-0.0115380393355518;-0.0519814600581838;-0.0407191434178599;0.279564867127204;-0.0463204515698758;0.0329232597756353
"qualified";0.790916041956409;-0.110063814643621;0.0206635044117278;0.110161056969709;-0.0168166478248199;0.0949347853239942;0.103868296281214;-0.0965608641488231;-0.0794906289188955;0.0590845474488329
"quiet";0.575082917336151;0.239491884519023;0.320318146674951;0.0859125792804288;0.221255493456812;-0.0379166753597719;-0.00129198355227097;0.0212141035734945;0.0902495615317504;0.0375678461692167
"reasonable";0.100705745295039;0.154495550189878;0.0222220781161599;0.0868642311802396;-0.115988803838052;-0.129756890167741;0.152438590975878;0.27193474163028;-0.133064134727024;-0.0192090748697642
"respected";0.193184291451333;-0.112390593735765;0.382949284858439;0.0222906243419256;0.129756336758689;0.0342669479209869;0.680622909455357;0.028863975553432;-0.00789285077716833;0.00794352805696347
"rich";0.257244863543068;0.152507985481625;0.562252554616969;0.156830810914965;0.137947475281668;-0.00455089515878622;0.0984539290623938;0.102721903798274;-0.0563930321683787;0.286106315046991
"sacred";0.0793477449852808;0.0939379663389354;-0.058239478550381;0.0125555023161869;0.65621902373493;0.301698925311793;0.253737040668471;-0.00829388798781045;-0.101779729306675;0.157743565202794
"safe";0.12972109495123;0.261339832387984;0.27671035405072;0.491129929275343;0.249022385124624;-0.122010796056384;-0.0679027942669957;0.126455376797081;0.0643828862059467;0.0029622537007667
"scared";0.611802713433889;0.0849906935874334;-0.0149542254492267;0.110508687074867;-0.185441664702772;-0.141772086474961;0.308477412513133;-0.0343293869282897;-0.0349537594836273;-0.222147520538669
"selfish";0.443667213610158;0.464964965830143;0.104907346282691;0.135589749818156;0.0315575055822136;0.119746911024619;0.0524544774867998;0.276181292303845;0.0853521129034723;-0.149396218617078
"social";0.106722926875806;0.283476945645569;-0.0374486373635762;0.041505343685546;-0.0376789440868297;-0.238855805161664;0.225948523141661;0.23074379164877;0.0191965931323834;0.0901660938622575
"special";0.329723373971934;0.122686079644111;-0.060997394959595;0.0791391482369802;0.0436171148946667;0.46931848957649;-0.0106711851519885;0.00977960887097086;0.0966921490157719;0.119446809863869
"strong";0.51906902112599;0.234805257784233;0.0724684272394009;0.20685347262397;0.213801192803988;0.0972642962845045;0.119219375360885;0.227743828983077;0.147092353757593;0.235379152888618
"superior";0.497696024243382;-0.077872432631796;-0.0406209938994259;0.0194293591909015;0.0217801061173707;-0.204641433858503;0.0741732508898272;0.285927293855663;0.14103600212626;0.205011865557401
"surprising";0.237215622732256;0.295628874512685;-0.00363453530036555;0.136604979380816;-0.00317503326501041;-0.0956169188951139;0.678155436651116;0.0391496300762336;-0.118225076392465;0.136224228688062
"thoughtful";0.199148707662238;0.196496913085901;0.129046314942888;-0.00174275286363485;0.189188925796292;0.0539379077228062;0.592326024931313;0.217979154128574;0.06889722764505;-0.0150939885622758
"trustworthy";0.0523113524214992;-0.087674091744412;-0.0544143280729318;0.923083663100395;-0.0632409755376549;0.0407965005498614;0.0907841719810373;-0.0218412753383069;-0.015204937219164;0.0365504232617483
"uncertain";0.299730424720203;0.0841779809759478;0.351989054547506;0.0595501402940176;0.174529786433771;-0.0595386548923945;0.310582812655568;0.110206467002097;0.252098332509325;0.15423384439996
"united";0.199308547194292;0.233038730776343;0.0108102428744998;0.757070089048666;0.148374926296457;-0.0820874192067295;0.00789467849402298;-0.0654592575457932;-0.180874705992637;-0.0570441887736578
"weak";0.617181198757848;0.0490042079357157;0.035023476007282;0.0158582261575537;0.205001728057134;0.0881319488664079;0.167234429587593;0.208000577619166;0.000393750274352584;-0.0833958006200212
"worth";0.293251245206924;0.0117021566143247;0.0378544168245027;0.0820709326225178;0.118973697042439;-0.121401808224883;0.448894115126029;0.0310874698184928;0.0730602181893138;0.283229488728748
"sincere";-0.107024073794718;0.838840095644375;-0.0581870888916827;-0.0942925338032267;0.026956570667401;-0.0442889222486852;0.0482156493966009;0.0240984076246124;0.0290646994193191;-0.100937970721824
"welcome";0.110106007160531;0.483610027701402;-0.0591565907974027;-0.0988098475675957;-0.124770723896312;-0.144595039776229;0.0445773581726947;0.117517755649144;0.0292257607192424;0.18661837109265
"tidy";0.507720204608283;-0.08371423789041;0.0881181012463597;0.0366559436377988;-0.138582742819122;0.0825008081498012;-0.0318949942842735;-0.243216828093585;0.0217152280895632;0.0899834573221944
"stable";0.28784768034368;0.0419482001275912;0.0235844820260501;-0.114656121542871;0.122623119685293;0.00945265941314526;0.0178463542002465;0.0929255277482509;0.532591308020672;-0.187457130076816
"wealthy";0.0523113524214992;-0.087674091744412;-0.0544143280729318;0.923083663100394;-0.0632409755376549;0.0407965005498614;0.0907841719810373;-0.0218412753383068;-0.015204937219164;0.0365504232617484
