"MR1";"MR2";"MR3";"MR5";"MR9";"MR4";"MR6";"MR8";"MR7";"MR10"
"#-worth";0.0383523423158795;0.184662659535422;-0.0634032894736722;0.0543784751214252;-0.114134297560607;0.116877413891198;0.805908802045509;0.0411813442362979;-0.101068058430394;0.0424669817248254
"delicate";0.747033966817626;0.147149443949693;0.332184137740608;0.132738659698638;0.116953626145953;0.0980185785702481;0.0466324102313333;-0.0360031203944056;0.0806976410294193;-0.109575709228351
"delighted";0.34497732290559;0.106500402207366;0.170088911517732;0.363924566657057;0.400512929362583;0.326857277436366;0.279599134619902;-0.0570604222495452;0.312130526574697;0.146046587327677
"delightful";0.538502110376571;0.0159426856171479;0.349857272276528;0.0828847833111659;0.0738707945014577;0.337047554431497;0.268149916406991;-0.105347005906739;-0.0383070030229997;0.215367142366294
"determined";0.200398705854415;0.0269054131493425;0.3680949654972;0.224698973591723;0.255937441638199;0.467143448441699;-0.0209207669550861;0.308876796300661;0.206633429477136;-0.0500608832912321
"different";0.159650276988263;0.391667837360923;0.186355266778047;-0.00496691924186532;0.404608784435534;0.234178997588976;0.33824298916547;-0.0194710915406372;-0.0786208211153014;-0.0650601722348822
"encouraging";0.566710996241437;-0.137407565260796;-0.0669030965699946;-0.12644079217189;0.0945191351349007;-0.174205336587969;0.00181777067754055;-0.0313415702697069;-0.00215772304635747;0.172395074424388
"extraordinary";0.315974437846222;0.100851746426985;0.532967158662757;0.099686636283411;0.233504948902669;0.344326621658352;-0.038138994544785;0.168594195587609;0.153798314754096;0.20747453277632
"extreme";0.0280567249794691;0.0265147061251993;0.0686596722409171;-0.0351015349644758;0.00812496794159594;0.80981493449906;0.0449785360910036;0.0252496646894086;-0.0210973403231055;-0.102657105681706
"fair";0.651105175385209;-0.0701866307997107;0.171038692665823;0.217862987591624;0.265507970467948;0.261247740394878;0.0810922786419736;0.0895016842406147;0.165651991964664;0.0350226782005448
"familiar";0.337757942357331;0.0531615804269999;0.576732528700257;0.349382229189743;0.10565625603891;0.00601218061770994;0.0951643556218556;-0.0103715231211939;0.0415114288790076;-0.176005176359549
"fancy";0.509447827448783;0.051944646455276;0.330993151674758;0.054943167234117;0.0845587026355818;0.0890838786223932;-0.0126147186419515;0.174972873123938;-0.330558974901958;0.344510677401703
"free";0.805454604146471;0.171458018627203;0.181240753276068;-0.0477419432952417;0.0759659042994815;0.134920693264237;-0.00922098123553211;0.0355894827491241;0.0423992043786268;-0.263105839439877
"friendly";0.329746432227678;0.285206727856561;0.288945316693731;0.537777645530344;-0.0358196745440752;0.0814087897228249;0.0769977158600447;0.0701436601830789;0.0917732409271867;0.215568656856501
"generous";0.691886547770901;0.0845976672639721;0.147055749769508;0.263589226987896;0.229656971900297;0.27548411018361;-0.00779261725627476;0.192400425314928;0.249541784152606;-0.0319739631989907
"gentle";0.044167671416692;0.0797245220250915;0.11586170383105;0.590605525746199;0.222884786945058;0.138717010436829;-0.0665725746355764;0.282165796328559;0.0612241695444234;0.0731893503068426
"greatest";0.432143490838255;0.246400574235705;0.166384525182913;0.349689551612659;0.0989902008455533;0.15873539008295;0.293077653392644;0.170164950907696;0.0882073861555876;-0.0350028848968023
"happier";0.226999819518029;0.23599108292302;0.19721172443938;0.037970279443379;0.160847151464727;-0.137756632446923;0.369799351380556;0.561611467371567;0.0293444451653504;-0.0304845440048655
"happy";0.215188504307013;0.0949243333613285;0.633459502802923;0.12282515199032;0.209592323006002;0.0588415344742623;0.198789720822386;-0.00372621209851491;-0.190690769658785;0.175607871053124
"humble";0.245254424067447;0.0532943074982216;0.101417542238775;0.181795762694699;0.84345159954069;0.064467364574787;-0.0528532839914122;0.142726524922645;-0.157262305125264;-0.12404567559115
"improper";0.0807909243877436;0.185829270387974;-0.0278276358969391;0.170066692093649;0.0876918835142182;0.672491392857865;0.139264377362269;-0.0459444769664347;-0.00223965926446695;-0.0309820558369203
"independent";0.356326159610227;0.133955194552143;-0.0155767571048771;0.46774370365484;0.429788734166272;0.100602932547561;-0.0562759279120419;0.0434347922243606;-0.290106597575959;0.10955489877675
"intelligent";0.00207783835873883;0.30389584464146;0.0277768785000118;0.396098471556639;0.1195062300478;0.200230151207194;0.3187844634536;0.0423295244832501;-0.214923273957808;0.309668057885014
"interesting";0.334054235098485;0.178187417591503;0.204781541078905;0.317775066832215;0.465105250248257;0.00216807757884548;0.0908976145925194;0.106428959255732;-0.0305551324935149;0.140368795716525
"liberal";-0.0191811004988767;0.672982311563373;-0.00698216254273913;0.315964032803301;0.272077046469439;-0.0846865962736807;0.175200080262168;-0.0375815670460702;-0.108022538488833;-0.129749232550028
"married";0.57669260940738;0.142427883358064;0.435491133940558;0.019947722916687;0.0935076525576173;0.25251178098161;0.255041016288364;0.107944081415125;0.0932911711438901;0.134604846766733
"minded";-0.0370101852554334;0.806099667400307;0.203821781840785;-0.000234661269456332;0.0611878638585339;0.106584504813712;-0.0459065121256854;-0.0228011260850084;0.053424443054751;0.160814408893223
"natural";0.592230713883759;0.0529303247169258;0.353270282301562;0.171388918592118;0.131872271365481;0.0582388339937715;0.181834408594645;0.216498456211963;-0.0368287774043774;0.0388441701827793
"original";-0.0707773371429747;0.239489665169718;0.318430459326502;0.492572986916162;0.309836624509481;0.0877102846036084;0.339493298588982;-0.07167809808694;0.0512989150239582;0.143229809665356
"pleasant";0.44704275833485;0.130313080288936;0.350392815603303;0.283920689497295;0.0252346272337483;0.1426761994057;0.400721728187223;-0.0572419589188921;-0.100786232600674;0.11239556584952
"pleasing";0.338383155509258;0.388611509870136;0.163983125081619;0.45224382542809;0.153931907205621;0.150898937493568;0.221235440493756;0.0563106707761203;0.100099316042448;0.0854033928235346
"polite";0.0396119766543029;0.324724385395118;-0.021378925949963;0.61209057396286;0.131915521491542;0.0605099162840607;0.261096960652827;-0.11769635271069;-0.177149683577523;-0.104298752078981
"popular";-0.0798762861139664;0.934668843875345;-0.0242619599883153;0.0427433019986478;0.00128090815836244;0.0924618941472353;0.0115246934278846;0.0769921913942663;-0.0821984967582605;-0.00762470564597991
"powerful";0.362296360556229;0.656108204055338;0.0102905046601177;0.192035508596268;0.244981736918114;0.151660137203907;0.119047909420039;-0.100121971113232;0.141523457724106;0.0880676595246561
"proud";0.177540993938687;0.20361140918578;0.243292281283573;0.33204787279311;0.342223114168309;0.147031468852024;0.401485686627472;0.220813969411898;0.124613366643895;0.0870256704366903
"prudent";0.399826807943468;0.252975750073087;0.332376726793703;0.19278628446831;-0.0338571656324643;0.103147923124406;0.0261944559749014;0.103091885009376;0.506419510384874;0.0392644517945151
"qualified";0.333075833508882;0.0150482406805891;-0.0107516510784697;0.0475338863849754;0.694958839385616;0.128528027572812;-0.0905253172090491;0.0746967000130252;0.0837796692891292;0.0368539865763195
"quiet";0.199343248443682;0.277658235690321;0.48440092502134;0.0688705441317476;0.0340938536342255;0.558305712624853;0.169691834553638;-0.0619047604940395;-0.0678762981382121;0.0467737318083207
"reasonable";0.437046564401232;0.122157588040546;0.320577548372419;0.00967573991906434;0.0499361150092303;0.403576762507375;0.106095025679931;0.142124305382239;0.334614228597493;0.131843237281805
"rich";0.539473318330873;0.286317572692875;-0.0471583485926008;0.150116533529362;0.198779613805133;0.433514104533816;0.202534510732613;0.186537191292144;0.108683965983479;-0.0527500867629696
"safe";0.401034530836777;0.0264243394559327;0.141912061817677;0.21580798072406;-0.23817325671947;0.0166589246016983;0.385298136921527;0.0844508285664958;-0.515022685079315;0.209084947637598
"secure";0.569237802195846;0.110370098403006;-0.184002634214597;0.0451951425716934;0.254027047242919;0.31772549334742;0.27584367488356;0.0521088607838236;0.118674752694247;0.19727817213653
"selfish";0.111358023583231;0.0199410056465203;0.760100837753305;0.0853786388358086;-0.0447564624020207;0.116638386033567;-0.0715003914982639;0.156667140164922;0.0947513488360526;0.123414954067708
"shocked";0.416828006058626;-0.0386577886179486;0.65194145298058;-0.0920209461435627;-0.0569466068323181;-0.0947055412758646;0.0687734780220124;0.286988625080276;0.0309557492271265;-0.0133278728947638
"sincere";0.488644720208154;0.486847502943881;0.204037264386803;0.135130120224094;0.0163192934545212;0.134464878088859;0.101492496155885;0.388400299096457;0.274390028300071;0.0670863147062056
"strong";0.689107466244802;-0.0890536926827044;0.108847973806159;0.150121813584843;0.0742123621365258;0.114007300509775;0.0802320691799072;0.0958464455900271;-0.0362463613860349;0.17980963856138
"superior";0.436485402730447;0.268614989682909;0.146841351142084;0.391988389312183;0.336579092235749;0.12815170454162;0.2765706052716;0.0114640690245883;0.174057734592469;0.0516857727086247
"unpleasant";0.368460273716614;0.113404865821992;0.263687564412516;0.200760317879152;0.0447907180002727;0.570081645858059;-0.00638935644265043;-0.0294717050275548;0.034909137739089;0.0806644272092088
"welcome";0.651949714487246;0.062701945230307;0.353504544792284;0.0841542438739075;0.108754708672984;0.24512544647141;-0.0565675527647298;0.05765455023294;0.0856156996755049;0.202249885105837
"wise";0.387113056109089;0.109886029747778;0.26514755527754;0.186234086751331;0.172682776491905;-0.0116409559837633;-0.0739031084143837;0.569079178437036;-0.192178610887979;0.34621382884202
"worth";0.0247030582088415;0.509772961198268;0.335240805071607;0.506246799589615;-0.0611768544769888;0.180610821249551;0.133885514433776;0.119709699059244;0.26381939814886;-0.020026739340516
"weak";0.709950677760234;0.105894573115037;0.0996592104844064;-0.128650284696365;0.153618210785497;0.0159220162896149;0.0347569772268193;0.378626956409968;-0.0137009052121992;-0.131024314318138
