"MR1";"MR2";"MR4";"MR3";"MR5";"MR8";"MR7";"MR6"
"#-wise";-0.102146132828356;0.244262222603935;0.504523389441234;-0.0634850617634871;-0.161330835785333;0.101595091255731;-0.140371935394583;0.466479743512139
"free";0.326643860043536;0.119267979750569;0.456574626276856;0.112543029381692;0.463950509917011;0.103934481704858;-0.0728223426830906;0.0848592081447401
"friendly";-0.0537354610484155;0.106849320809672;-0.0299078876331146;-0.0084390747782285;0.638282725290299;0.431389854891646;0.0855521917766574;0.0019903348247616
"gentle";0.537759509819089;-0.0168498667714535;0.251894279732566;0.0320503214984392;0.355251187720477;0.139371266836749;-0.0546645739281586;0.280281927008637
"genuine";0.171402913557808;-0.0326591125417219;0.747220628548369;-0.0202871168630478;-0.00366170604258061;0.0445890349466484;0.111415925395539;-0.156874996968157
"graceful";-0.041972571577698;0.187806956886298;0.682246936352408;0.0581315180624611;-0.0867223723808078;0.113436956137228;0.0742141165399077;0.287898761498468
"greatest";0.679462578808568;0.0558856842155343;0.0821940998723411;0.0827133418618137;0.133546756274024;0.321712101951101;0.0809514964758123;0.0836571617608382
"greedy";0.077300664893531;-0.111593516748789;0.0165452550743673;-0.0510298212734567;-0.0282103264089486;-0.0152167014174185;-0.0233745574650885;0.70455328327059
"happier";0.402320801378838;-0.184086161324499;0.229384014891918;-0.0719132193096574;0.325574645042189;0.319430478857223;0.128457816868076;-0.115832975703048
"happy";0.411408611177178;0.476158754861264;0.0759653943154307;0.050868810262779;0.0720421902059773;0.198116355729526;0.0839811922283291;0.0531864628265771
"holy";-0.0504726066097596;0.60714612865303;0.00470799295782348;0.072291282332346;0.563962664699671;-0.0161475578871565;-0.0563553390816046;-0.0590948453824936
"honest";0.305617033398193;0.205945940809303;0.13222756492661;0.0993216352249352;0.593877829483753;0.168327191781462;-0.10817042627055;0.219397937230752
"humble";0.352811910567667;0.0231302111098072;0.477246046503424;0.256009596500635;0.341705762515161;0.194739328172187;0.0631207430845166;0.163413819862385
"independent";-0.158964311797226;0.520001182282117;0.117109737475733;0.000121918784401462;0.365235575407228;0.0262410379147715;0.339204626030647;0.198270472671359
"intellectual";-0.0456691421903612;0.785987908710057;0.0264926130437276;0.158532639047531;0.279368489145891;-0.03741054347593;-0.121067840700226;-0.128139940021918
"intelligent";0.407772801066029;0.0126694772791014;-0.0572196792574502;-0.113742859306554;0.291556313144061;0.0732441325585042;-0.166417297689392;0.185551605137988
"interesting";0.227487553325679;0.192026926820327;0.20259127147939;0.433202661073965;0.0640758631865881;-0.0191026022458109;0.0916439040840562;0.308802052324009
"loose";0.279798833534024;0.363945759720453;0.100090284509411;0.041922060305827;0.0703348129286168;0.259768195501556;0.0590691788219652;0.148183668022693
"married";0.207212062326555;-0.0223301785638441;0.211726412118586;0.0161070424940613;0.138545053531189;0.38307319393586;0.114740261820518;-0.0943113534401906
"mature";0.390495420262662;0.0244034389372892;0.530827921448396;0.00725399344240588;0.279029419967894;0.23482181052616;-0.121762415073903;0.0107661812784707
"mighty";0.226709323356548;-0.0778416991646682;-0.00502453888022213;0.0110846347127527;0.0532260143972742;0.174430613201319;-0.0322647125984209;0.0535212574186813
"minded";0.270298152080845;0.301249440442323;0.352337223498877;0.195462718994389;0.206290900147644;0.0683488392377073;-0.00611065161038513;0.330828265863983
"modest";0.573020982451032;-0.0401176320758774;-0.0611370766006747;0.102339979068948;0.0312758720126521;0.169674445524125;0.485438822121329;0.0292969673760835
"moral";0.454340058069264;0.184588388189993;0.148345992454484;0.298928686993632;0.189379102834673;-0.0807802848039355;0.196986037623604;0.198136341259456
"mysterious";0.152247044070112;-0.0934872208919497;0.0865497222148928;0.010394806107939;0.493558510663442;0.0372793036605428;0.441507252730134;0.214453396161135
"natural";0.400790915207105;0.0995371580129837;0.31575606701887;-0.0294105020367921;0.198554012793763;0.334242465570387;0.0781897579583045;0.0467118201317755
"neat";0.353468830792818;-0.0987496459241735;-0.0619824665213838;-0.0516341801681073;0.465493136382574;-0.0070867945163366;-0.0797227011496157;0.227477618945965
"official";0.0440234476636969;-0.0940740452458201;-0.043871321941417;0.922376810396155;-0.062768292725469;-0.0595731343754936;0.102300626243192;0.0338328374257163
"original";-0.0543822598376404;0.0255469413591903;0.0809328287122159;-0.0753320067135171;-0.0654694574109597;0.378510498475259;-0.0741831963673747;-0.0160639070817578
"pleasant";0.655628531870981;0.164296859227043;0.146980461796437;0.135074903958427;0.122981747975349;0.0676807984159521;0.14932631517747;0.105021357115063
"polite";-0.081856293018608;0.724977652508673;0.123883406319206;0.0219763502239791;0.03773732077395;0.00509118535167554;0.00724064375116359;-0.0555557982339084
"popular";0.142238219625036;0.67574685515187;-0.0245056813503975;0.0845858671600383;0.0472793868168167;0.00268054800869587;0.169398286308661;0.126506365635777
"powerful";0.0524766043355105;0.120361532220119;0.344167756900779;0.135010895504852;0.0722186080910571;-0.204773225486551;0.0867446488179433;0.026959546942668
"proud";0.382537511004522;0.0120379505192474;0.510541386271139;0.0294556938263281;0.166666725769335;0.275479028825441;0.0276691854376274;0.271569846778036
"prudent";0.0820017084404693;-0.0632100810053989;0.0585126859512832;0.766786307759428;-0.0460135939587241;0.11493844160314;0.0252810034945356;-0.0040259109198333
"qualified";0.781749226020771;-0.09365572927707;0.0193383316768776;0.106078810623183;-0.0228765203431832;-0.14554583076818;0.139917567801089;0.0644642321805599
"quiet";0.573107913885787;0.244583698177334;0.318532581651382;0.0866099869255714;0.176471931270935;0.128509110627498;0.0252905042129973;-0.0510497188703519
"reasonable";0.0763480292554283;0.186850795632155;0.00727668111206969;0.091036876556878;-0.123589994405726;0.0530472051142066;0.208354750212204;-0.0758386487027918
"respected";0.14990236884997;-0.113100738275254;0.365324751617364;0.00777523050393791;0.124849783323213;0.0399873867678528;0.669243152297257;0.0434642952974616
"rich";0.268151491540579;0.168750771259828;0.616994377551972;0.164001803814518;0.130666383848453;-0.0265420460815829;0.138275777501159;0.0241449914374122
"sacred";0.099279639898954;0.0862695452588632;-0.00975453376318841;0.0216901093621532;0.688239272838945;-0.0585188996212289;0.230018632216345;0.308436578567738
"safe";0.131249919171302;0.262082291380458;0.275234165547222;0.496094367266348;0.205080143102609;0.192792928848505;-0.0452976788547406;-0.110977056318935
"scared";0.542221477350676;0.0947374581025056;-0.0857767090991155;0.0949505989761133;-0.204295717602056;0.0131597390337174;0.330003544398311;-0.165198973602502
"selfish";0.415437029946906;0.484458453949424;0.0547883897556195;0.137720412533993;-0.0290882178065494;0.279964749378525;0.0954094092086135;0.143257793363719
"social";0.0913087955985277;0.307227067847228;-0.0120168548089301;0.0501921696416651;-0.0428114486365568;0.104113069258854;0.280105838160135;-0.18307637839579
"special";0.347997151736394;0.122648563743058;-0.031797331085765;0.0851755558102223;0.0396519195830223;-0.00463222857084429;-0.0102798302430801;0.46035510284992
"strong";0.53729886639284;0.256407783880081;0.133293389215264;0.222792559467549;0.180245541079551;0.168792294618623;0.182757732557611;0.138892620412966
"superior";0.51253525552087;-0.0383943899401638;0.0159927907461308;0.0363131333794783;-0.0172947365004145;0.184292651833805;0.170803345452354;-0.138973649043146
"surprising";0.187152657345283;0.309187508346609;0.0261870144080388;0.133116019444192;0.0393481770507328;-0.134455867854406;0.705586003137317;-0.07083000118925
"thoughtful";0.160544255462852;0.206625884428109;0.119687746809789;-0.00491431973735005;0.169515991293494;0.198521138843398;0.612839440531952;0.0941615564573397
"trustworthy";0.0440234476636971;-0.0940740452458204;-0.0438713219414169;0.922376810396154;-0.062768292725469;-0.0595731343754936;0.102300626243192;0.0338328374257164
"uncertain";0.300000772077161;0.0848828871064337;0.388932173985929;0.0600303646194391;0.134106749165245;0.226530512733915;0.334262267706827;-0.036958168020335
"united";0.177365383313475;0.229707203067754;-0.00837422342979978;0.750241032469845;0.151930678716869;-0.106379030631813;0.0157409677193931;-0.104748212534216
"weak";0.600148753899753;0.0745228525902068;0.00141366549332168;0.0186790032951012;0.155584239280893;0.181303543232357;0.216858382676423;0.107150746504874
"worth";0.291940171251962;0.0210414505498303;0.115116599835192;0.087337242755411;0.135586244377764;-0.0303160271069445;0.479570911889773;-0.0931312176755825
"sincere";-0.139838846652131;0.831065796416906;-0.0777881071261838;-0.0926967116794882;0.0369641169866884;0.0729569508444115;0.0254591176818614;-0.0472167042810719
"welcome";0.107559855765566;0.499667991715506;-0.00698819391951771;-0.0846476361289429;-0.10782243086599;-0.00782113431634787;0.0860878147767764;-0.107752122887154
"tidy";0.505630034817324;-0.0888151871417948;0.0989753240424734;0.0302175414690345;-0.130546691195801;-0.177895013985451;-0.0315831544406622;0.0307108427618579
"stable";0.288182504714782;0.0251247436499646;-0.0104434537227231;-0.119146588925595;0.0281481363411103;0.507874065802622;0.013222232544245;0.0000153437354587702
"wealthy";0.044023447663697;-0.0940740452458201;-0.0438713219414168;0.922376810396154;-0.062768292725469;-0.0595731343754936;0.102300626243192;0.0338328374257164
