"#-happy" "accomplished" "accustomed" "afraid" "beautiful" "best" "brave" "calm" "capable" "careful" "cheerful" "clean" "clever" "comfortable" "confident" "conventional" "cruel" "curious" "dangerous" "delicate" "delighted" "delightful" "determined" "different" "direct" "encouraging" "expensive" "extraordinary" "fair" "faithful" "familiar" "famous" "free" "friendly" "generous" "gentle" "genuine" "graceful" "greatest" "happier" "happy" "harmless" "holy" "honest" "humble" "independent" "individual" "influential" "interesting" "legal" "liberal" "loose" "married" "mighty" "modest" "moral" "mysterious" "natural" "neat" "official" "original" "passionate" "peaceful" "pleasant" "polite" "popular" "powerful" "professional" "proud" "prudent" "quiet" "reasonable" "responsible" "rich" "sacred" "safe" "selfish" "shocked" "smart" "social" "special" "strong" "superior" "surprising" "thoughtful" "uncertain" "weak" "wealthy" "welcome" "wise" "worth"
"#-happy" 0 0 0 1 1 2 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 2 0 0 0 0 2 0 0 0 1 0 0 1 0 0 2 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 1 0 1 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0
"prudent" 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 0 2 0 0 0 2 1 0 0 0 0 1 2 0 1 0 0 0 0 2 1 0 0 1 2 0 0 1 1
"quiet" 2 1 1 11 15 17 0 4 2 5 1 2 2 5 1 2 3 7 2 8 2 3 3 14 3 2 4 1 5 4 6 0 9 4 6 4 4 1 7 1 10 1 1 6 1 0 2 1 1 1 1 1 1 0 4 3 4 10 4 4 4 1 2 10 1 0 1 1 6 0 0 2 1 7 2 3 2 1 3 3 2 15 4 4 2 3 8 1 1 3 11
"reasonable" 0 0 0 2 1 3 0 2 0 2 1 0 2 1 0 1 3 1 0 1 0 0 0 1 1 0 1 0 1 1 2 2 2 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 2 0 2 1 0 0 1 0 1 1 0 0 0 1 0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 0 2 0 0 0 1 0
"responsible" 0 0 0 1 2 3 0 0 0 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 3 0 0 1 1 0 1 1 0 0 5 0 3 0 1 0 1 0 0 1 1 0 0 0 3 1 0 1 0 4 0 1 0 0 0 1 1 1 0 0 0 0 1 0 0 2 0 1 0 0 0 0 0 2 0 0 0 0 1 1 0 0 0
"rich" 1 3 2 6 7 15 0 3 1 0 3 2 1 4 2 0 1 4 0 3 3 0 2 7 0 0 4 0 6 2 2 3 7 3 3 2 4 3 9 1 8 1 2 5 2 1 2 1 0 2 2 3 4 3 1 2 1 6 3 1 8 3 2 7 2 1 4 0 6 1 7 0 2 0 2 2 1 0 0 2 1 6 6 1 0 2 4 3 0 2 3
"sacred" 0 0 1 3 2 1 1 0 3 0 0 0 0 0 0 0 0 0 0 3 1 0 1 2 0 0 0 0 1 1 0 0 1 0 1 3 0 0 3 0 0 0 1 1 2 0 0 0 0 0 1 1 0 2 1 1 0 1 1 1 1 0 0 3 0 0 1 0 2 2 2 0 0 2 0 2 1 0 0 1 1 2 0 0 2 0 1 0 0 0 3
"safe" 1 0 0 3 4 7 2 2 0 1 1 0 2 4 0 0 1 1 2 2 0 0 1 1 1 0 1 0 1 1 3 1 1 1 2 3 1 0 2 1 4 0 0 2 2 0 0 0 0 0 1 1 0 1 0 2 2 2 0 0 0 0 0 1 0 0 0 0 2 0 3 2 1 2 2 0 0 1 1 0 0 7 1 1 1 0 3 0 0 1 3
"selfish" 0 1 0 2 0 1 0 0 1 1 0 0 0 0 0 0 0 1 1 0 1 1 2 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 2 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 2 0 2 0 0 0 0 1 1 2 0 0 1 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1
"shocked" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 1 0 1 1 0 1 0 0 1 0 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 2 0 1 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0
"smart" 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 1 1
"social" 0 1 3 1 1 4 0 0 1 1 0 0 1 0 0 0 1 4 0 1 0 1 1 2 0 0 1 0 2 3 2 3 3 3 0 2 0 0 1 0 1 0 0 1 2 0 1 1 0 1 0 2 1 0 1 1 0 0 0 2 1 0 0 2 2 0 0 2 2 0 3 0 0 2 1 0 1 0 0 0 0 4 2 0 0 0 1 0 0 0 1
"special" 0 0 1 1 2 3 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 1 2 1 0 2 0 0 1 1 1 1 0 2 0 0 0 0 0 2 0 0 0 1 0 1 0 0 2 1 0 0 2 2 0 1 1 0 0 0 0 1 2 0 0 0 1 1 0 2 0 0 1 1 0 0 0 1 0 0 3 0 0 1 0 1 1 1 1 1
"strong" 2 1 2 10 11 14 3 3 1 2 5 2 7 2 2 1 10 4 1 6 1 1 3 10 1 0 2 1 6 9 7 2 11 4 5 3 1 3 9 0 9 2 0 2 5 1 4 1 3 5 2 6 4 0 2 3 8 12 1 1 4 0 0 7 1 1 2 6 5 2 15 1 2 6 2 7 0 2 1 4 3 0 3 4 3 2 13 1 2 3 8
"superior" 0 1 3 3 0 8 0 1 0 1 0 0 1 4 0 0 4 2 0 4 0 1 0 3 0 0 1 0 3 2 2 2 1 0 3 2 0 0 3 0 3 0 1 2 0 1 0 2 1 1 1 1 2 1 0 2 0 0 0 1 3 0 0 2 1 0 0 2 2 1 4 1 0 6 0 1 0 0 1 2 0 3 0 0 0 1 2 0 1 0 2
"surprising" 0 1 0 2 2 0 0 0 1 1 1 0 1 1 1 0 2 1 0 1 1 0 1 2 0 1 0 2 1 1 1 0 1 0 1 0 0 0 1 0 2 0 0 0 0 0 0 1 0 2 0 1 1 0 0 0 0 3 0 1 0 0 0 1 1 0 0 2 0 0 4 0 0 1 0 1 1 0 0 0 0 4 0 0 0 0 2 1 0 0 0
"thoughtful" 0 1 0 2 3 2 1 2 1 0 0 1 1 0 0 1 0 0 0 0 1 1 1 2 1 1 0 0 0 1 0 0 4 2 0 2 0 0 1 0 0 0 0 1 0 0 0 0 2 0 0 1 0 0 0 1 2 4 0 1 0 0 0 0 0 0 0 0 2 0 2 0 0 0 2 1 0 0 0 0 1 3 0 0 0 1 2 0 1 0 1
"uncertain" 0 0 1 3 3 7 0 2 0 1 0 0 3 1 0 1 0 3 0 0 1 0 0 3 2 0 1 1 3 0 2 1 3 0 1 1 1 0 0 1 4 1 1 2 0 0 1 0 1 0 0 0 0 0 1 2 1 1 2 1 0 1 2 3 0 0 1 1 1 1 3 2 0 2 0 0 0 0 0 0 0 2 1 0 1 0 2 0 0 3 1
"weak" 1 0 0 3 4 5 1 1 1 3 0 0 0 1 0 0 3 2 1 2 0 1 1 8 0 1 0 2 4 4 1 0 9 0 3 5 0 1 4 2 6 1 1 2 2 0 1 0 0 1 0 1 0 2 0 1 3 7 1 0 3 0 0 1 1 1 0 2 7 2 8 0 1 4 1 3 0 1 0 1 1 13 2 2 2 2 0 0 2 3 2
"wealthy" 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 2 0 0 1 1 0 1 1 0 0 2 0 3 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 2 0 2 0 0 0 0 1 0 1 3 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 1 0
"welcome" 0 0 1 1 0 2 0 0 0 0 0 1 2 1 0 0 0 0 0 2 0 1 1 0 0 0 0 1 1 2 1 0 3 1 1 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1 0 0 2 0 1 0 0 0 0 0 0 0 0 0 1 2 1 0 1 0 2 0 0 0 4
"wise" 0 0 1 0 1 4 0 0 0 2 0 0 0 1 0 1 1 0 1 0 0 0 0 1 2 0 1 0 3 1 1 1 3 2 2 4 0 0 2 1 2 0 0 0 0 0 1 1 0 0 0 1 0 1 2 1 2 4 1 0 2 0 2 1 0 0 0 2 2 1 3 1 0 2 0 1 0 0 1 0 1 3 0 0 0 3 3 1 0 0 2
"worth" 0 0 0 1 3 5 0 1 2 1 0 1 3 0 1 0 4 5 2 5 2 2 1 6 0 1 4 1 2 2 4 0 5 4 0 1 2 3 2 0 5 0 1 1 1 1 1 0 1 1 1 3 0 2 1 2 3 4 1 1 3 1 0 4 0 1 2 1 2 1 11 0 0 3 3 3 1 0 1 1 1 8 2 0 1 1 2 0 4 2 0
