"#-worth" "accomplished" "afraid" "beautiful" "best" "calm" "capable" "careful" "cautious" "cheerful" "clever" "comfortable" "confident" "cruel" "curious" "delicate" "delighted" "delightful" "determined" "different" "encouraging" "extraordinary" "extreme" "fair" "familiar" "fancy" "free" "friendly" "generous" "gentle" "greatest" "happier" "happy" "humble" "improper" "independent" "intelligent" "interesting" "liberal" "married" "minded" "natural" "original" "pleasant" "pleasing" "polite" "popular" "powerful" "proud" "prudent" "qualified" "quiet" "reasonable" "rich" "safe" "secure" "selfish" "shocked" "sincere" "strong" "superior" "unpleasant" "welcome" "wise" "worth" "weak"
"#-worth" 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 0 1 2 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
"extreme" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 2 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 2 1 0 0 0 0 0 0 0 1 0 0 1 0
"fair" 0 0 4 1 2 0 3 0 2 0 1 1 1 0 1 0 2 4 1 3 1 2 0 0 0 1 0 1 1 0 2 0 9 1 1 1 1 2 0 2 1 2 1 0 1 0 0 1 1 1 1 0 1 0 0 2 0 0 1 3 3 3 2 0 0 0
"familiar" 0 0 2 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
"fancy" 0 0 2 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 2 0 0 0 0 1 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 2 1 0 0
"free" 0 0 2 0 1 1 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 5 0 0 0 0 0 1 1 0 0 0 0 2 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 0 1 0 0 2
"friendly" 0 0 2 0 1 0 0 0 0 0 1 2 0 0 0 0 0 0 1 4 0 0 0 1 0 0 0 0 0 2 0 0 2 0 0 0 1 1 0 1 0 1 0 1 1 0 0 0 2 1 0 0 1 1 1 0 0 0 1 2 0 0 0 0 2 0
"generous" 0 0 2 1 2 0 2 0 0 1 0 0 0 0 0 0 0 1 0 2 0 1 0 1 0 0 1 0 0 1 1 0 6 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 2 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1
"gentle" 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 1 2 0 1 0 0 0 0 0 2 1 0 0 0 1 0 0 0 1 2 0 1 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"greatest" 1 1 3 1 4 0 0 1 0 0 1 2 0 0 1 2 1 2 1 5 0 1 2 2 0 1 2 0 1 0 0 0 6 1 2 1 2 1 1 1 1 1 1 4 5 2 1 1 2 0 0 3 1 3 2 1 0 0 1 2 2 3 1 1 1 2
"happier" 0 0 0 1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 2 0 0 2 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1
"happy" 0 0 13 4 10 1 5 1 2 2 3 7 0 2 1 4 5 5 3 5 1 4 1 9 1 2 5 2 6 1 6 1 0 2 1 1 0 4 0 7 0 7 0 4 6 0 0 2 4 2 2 1 6 7 1 4 0 1 5 7 7 3 5 2 1 6
"humble" 0 0 0 0 2 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 0 1 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0
"improper" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 2 0 0 0 0
"independent" 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0
"intelligent" 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 0 0 0 1 1 1 2 0 0 0 0 1 0 1 0 1 0 1 1 1 1 0 0 0 2 0 0 0 0 2 1 1 0 0 0 1 1 0 0 0 1 0
"interesting" 0 0 2 1 5 0 3 0 1 1 1 3 1 1 1 0 1 0 1 3 0 2 0 2 0 1 0 1 1 2 1 1 4 2 0 1 1 0 1 0 0 3 2 1 2 1 0 0 5 0 1 0 0 1 0 0 0 0 0 0 3 0 1 2 0 0
"liberal" 0 1 0 0 1 0 2 1 0 0 0 1 0 1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1 2 1 1 1 2 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0
"married" 1 0 7 2 4 1 2 1 0 0 0 1 0 0 0 1 1 4 2 2 0 1 1 2 1 0 1 1 1 1 1 0 7 0 0 0 1 0 0 0 0 3 0 4 3 0 0 0 2 1 0 1 2 2 1 1 0 2 1 0 0 1 1 0 2 0
"minded" 0 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0
"natural" 1 0 5 4 6 0 1 1 1 0 2 1 2 1 0 1 1 2 0 2 1 2 0 2 0 1 0 1 0 0 1 2 7 0 0 0 1 3 0 3 0 0 0 4 3 0 0 0 3 0 0 1 2 1 3 1 1 2 2 4 1 0 1 2 0 3
"original" 0 0 2 1 1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 3 0 1 0 1 0 0 0 0 1 1 1 0 0 0 1 0 1 2 0 0 0 0 0 1 2 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 2 1 1 0 0 0
"pleasant" 1 0 6 3 1 0 2 0 0 0 0 3 0 1 0 0 1 4 0 4 0 1 0 0 0 2 0 1 0 0 4 0 4 0 0 0 1 1 1 4 0 4 1 0 3 2 0 1 2 0 0 1 0 3 3 1 1 0 0 4 3 0 0 0 1 0
"pleasing" 2 2 4 4 4 0 1 1 1 0 1 1 0 4 0 1 1 1 1 9 0 0 0 1 1 0 2 1 1 0 5 2 6 1 1 0 1 2 2 3 1 3 2 3 0 1 1 1 4 1 0 1 2 2 1 1 0 1 3 0 5 1 0 0 3 2
"polite" 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0 3 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 1 0 0 0 0 2 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
"popular" 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0
"powerful" 0 1 1 0 1 0 1 1 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 1 0 0 0 0 0 0 1 0 2 0 0 0 0 0 1 0 1 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 0 0 1 0 1 0 0 0 1 0
"proud" 0 1 4 4 3 0 4 1 1 1 1 1 1 1 2 1 2 3 1 6 0 2 1 1 0 0 1 2 2 2 2 0 4 1 1 0 2 5 2 2 1 3 2 2 4 1 1 1 0 0 0 3 3 3 0 1 0 0 1 0 4 1 2 0 3 0
"prudent" 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 1 0 1 0 0 0 1 1 0 0 0 2 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1
"qualified" 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 2 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 2 0 0 0 0 0
"quiet" 0 0 3 0 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0 0 0 0 0 0 0 3 1 1 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 3 0 0 0 2 1 0 0 0 0 1 0 0 1 1 0 0 0
"reasonable" 0 0 4 2 1 1 0 0 0 0 0 0 0 1 0 0 1 2 3 2 0 4 2 1 0 0 1 1 1 0 1 1 6 0 1 0 0 0 0 2 0 2 0 0 2 0 0 0 3 1 0 2 0 2 0 1 2 1 2 1 0 2 2 0 3 1
"rich" 1 1 1 1 2 0 2 1 0 0 0 1 0 0 0 0 2 1 1 2 0 2 1 0 0 1 0 1 0 0 3 0 7 0 1 1 2 1 1 2 1 1 0 3 2 0 1 1 3 0 1 1 2 0 1 2 0 0 2 0 1 1 0 0 2 0
"safe" 1 0 1 1 1 0 0 1 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 2 0 1 0 0 0 1 0 0 1 0 3 1 3 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 3 0 0 1 1 0 0
"secure" 1 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 1 1 1 0 2 0 0 1 0 0 0 1 0 4 0 0 0 1 0 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 2 1 0 0 0 0 0 1 0 1 0 0 0
"selfish" 0 0 4 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 1 0 1 0 0 1 0
"shocked" 0 0 3 0 2 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 2 0 2 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 1
"sincere" 0 1 2 0 3 0 0 2 0 1 0 0 0 0 0 0 0 1 0 4 0 2 0 1 0 0 1 1 0 0 1 1 5 0 0 0 0 0 1 1 1 2 0 0 3 0 1 1 1 1 1 1 2 2 0 0 0 0 0 1 0 0 1 0 2 2
"strong" 0 0 3 0 2 1 2 0 0 0 2 4 0 0 1 0 0 3 1 2 1 1 0 3 1 1 1 2 1 0 2 0 7 0 0 1 1 0 0 0 0 4 0 4 0 0 0 0 0 0 0 0 1 0 3 0 1 1 1 0 1 2 1 1 1 1
"superior" 0 0 4 2 3 0 4 0 2 1 1 1 0 2 1 1 4 1 1 7 0 2 0 3 1 0 0 0 0 0 2 0 7 3 0 1 1 3 1 0 0 1 2 3 5 1 0 1 4 0 2 0 0 1 0 1 0 0 0 1 0 0 0 0 1 0
"unpleasant" 0 0 2 0 1 1 0 0 0 0 0 1 0 0 1 0 1 1 1 2 0 1 1 3 0 0 0 0 1 1 3 0 3 0 2 0 0 0 0 1 0 0 1 0 1 1 0 0 1 0 0 1 2 1 0 0 1 0 0 2 0 0 0 0 1 0
"welcome" 0 0 4 0 2 0 1 1 0 0 0 1 1 0 0 0 0 2 0 1 0 0 0 2 0 2 1 0 0 0 1 0 5 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 2 0 0 1 2 0 1 1 0 0 1 1 0 0 0 1 0 0
"wise" 0 0 1 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 0 2 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0
"worth" 0 1 3 0 2 1 1 1 0 0 0 0 1 1 0 0 0 0 1 7 0 2 1 0 0 0 0 2 0 0 1 0 1 0 0 0 1 0 1 2 1 0 0 1 3 0 1 1 3 1 0 0 3 2 0 0 1 0 2 1 1 1 0 1 0 0
"weak" 0 0 1 1 3 0 1 0 0 2 2 1 0 1 0 1 0 0 0 0 1 1 0 0 0 0 2 0 1 0 2 1 6 0 0 0 0 0 0 0 0 3 0 0 2 0 0 0 0 1 0 0 1 0 0 0 0 1 2 1 0 0 0 0 0 0
