"MR1";"MR2";"MR5";"MR3";"MR4";"MR11";"MR7";"MR6";"MR9";"MR8";"MR10"
"#-wise";-0.0497511048698339;0.142948289384339;-0.0968549913223984;-0.0694069895035239;0.744481894980035;0.192148009259906;-0.0830737600838422;0.14898205272218;-0.0556815037291323;-0.0127925178710522;-0.0223676847030927
"extraordinary";0.364952148620552;0.0502803247456471;0.19692792224563;0.125876650036909;0.235157622446989;-0.0192422432827992;0.0670696666041409;-0.0878365154172412;-0.0548203950226879;0.376426409183643;0.147887720370031
"extreme";0.455741210420048;0.21031936443791;-0.239541511568063;0.150990275705332;-0.084961521770566;0.136179548374268;0.293610935607804;0.0478937325411787;0.0928122460448369;0.139260259541854;-0.213307573012002
"fair";0.183875511049525;-0.0165766543810778;-0.0428757029772175;0.494143169138603;0.0127046077795423;0.141054257512213;0.369571449130775;0.102069782725433;-0.0662567009553918;-0.0419990373959715;0.189491030833192
"faithful";0.600522010509457;0.103132923405568;0.205928547952268;0.050998867500412;0.104544063223032;0.258002515776199;-0.145863702249933;0.389318171757045;-0.0477950882582781;-0.134254934077083;0.247860448804786
"familiar";0.192113482084314;0.132963308819785;0.192402959426808;0.108893102132605;0.440650210065333;-0.0808163296989983;0.1834896832553;0.0582584685829544;0.197078391914701;0.377452554714321;-0.100600866750187
"famous";0.0615651288455491;-0.0926854812841667;0.142525709088054;0.0592837654433839;0.112569632987245;-0.0459285320599359;0.0906069267095253;0.680795213578248;-0.0133070096958222;-0.11484161586742;-0.0533990653866608
"free";0.315018578238178;0.111966258081059;0.503813352656976;0.10108207058228;0.247130910413928;0.294474012781885;-0.0650507327511457;0.0842801169155958;0.0499101224163288;-0.0574657985912874;0.200359599185359
"friendly";-0.00805966821553402;0.114122981204139;0.718000126428428;-0.018769211646967;0.0507224295881206;-0.0370849978034324;0.134296025150349;-0.0364728548877738;0.114039866745252;0.0859781921738827;-0.231451010773093
"gentle";0.489602104192024;-0.0426689397449461;0.397004260654429;0.019061141143188;0.208149404786459;0.111994061245469;-0.0746501936827861;0.29681851969101;0.0875544947092434;0.0337906002229755;0.154986607416097
"genuine";0.203251294380808;-0.0292835748064176;0.054546224106139;-0.00702518794994319;0.251241075781112;0.683270338143645;0.0683594102871624;-0.144432753384045;0.0551884022273754;0.0182478170470284;0.174961673785782
"graceful";0.0345905840927408;0.138517269869525;-0.027707453767364;0.0618077221221572;0.618065077370349;0.406361701578236;0.136684399133408;0.0612764926604692;0.147654663956334;-0.134509566385159;0.111352575462128
"greatest";0.716460973654881;-0.0119904989514841;0.226136755403261;0.0680710610737528;0.168148184707083;-0.0651312182042946;0.0229745767737662;0.0144959158160673;0.176413693064484;0.100753954416609;0.0133833398515919
"greedy";0.00585737278299986;-0.120967154673037;-0.0469364750270636;-0.0459069493510948;0.266452018466424;-0.0368572571933293;0.0336458009674137;0.699201507902743;0.0630285001062924;-0.0343447712876712;-0.0549172240262121
"happier";0.39034431762972;-0.202018745665582;0.414740807695986;-0.081675947009709;0.0239174660700776;0.162645880865702;0.0571969751994733;-0.0901668746796395;0.20727801664959;0.217746212819188;0.122823236359537
"happy";0.501929337948017;0.403383821954238;0.123395181856635;0.0360722982086589;0.257667562416955;-0.101602900873063;0.0730969497814235;-0.0904348882271755;0.0322340866390111;0.0122652745699446;-0.0318783163725132
"holy";-0.0387072737239462;0.63927016823519;0.532391530876282;0.0622500314769936;-0.0135984875772214;0.0207357260993982;-0.00940855286935285;0.00823269854154922;-0.175370676249562;-0.052695244454086;-0.0354528836087481
"honest";0.279105657218814;0.176788150156096;0.6313227185342;0.0785748526872802;0.207626233730039;-0.00450445959929149;-0.0978593301788264;0.193027885325053;-0.0648472752834742;0.0662301742222656;0.0448482904023653
"humble";0.346741913197419;-0.0414628631970169;0.416133340526861;0.23704342194142;0.387247314733215;0.190911962182257;0.0253520523615244;0.0341132006491422;0.0880050966354674;0.145974704593985;0.297424256638168
"independent";-0.0821751099451579;0.503128015389338;0.327343862673069;-0.00485816612049157;0.235341623989686;-0.0167058303579153;0.419496288247503;0.076402048564575;-0.063095075393001;-0.0540911651834572;0.0247494603176779
"intellectual";-0.022729904878446;0.814484755882865;0.255729959386724;0.151090646812418;0.00811032697896879;0.0495801657078759;-0.100812430418842;-0.0599839576521276;-0.126202787673094;-0.029473417824563;-0.040457015776824
"intelligent";0.329550514801465;-0.0295829248736228;0.321967758881098;-0.135695368562008;0.0485874367271053;-0.0928160449663184;-0.245515218066805;0.235690712302408;-0.169551182675378;0.265208339857922;0.0277908960844927
"interesting";0.212315138185137;0.145852852742193;0.0588444521046676;0.42035648743339;0.294774777020046;-0.0495278979135784;0.0850846595338566;0.204761866197788;0.0852964609716312;0.0236892932177809;0.301450318591025
"loose";0.297457057462841;0.355690052006377;0.121720410877611;0.0317554500745617;0.158694376953286;-0.0029035604311756;0.0539934856512473;0.135536032590443;0.314313047138131;0.0469875849860702;0.0401933423292804
"married";0.144028134830109;-0.0167173727617388;0.24441470807656;0.0075080448597151;-0.00932483002530799;0.194419067174032;0.00680081020957509;-0.0173827440783851;0.411779060839126;0.443567414399029;0.166990397369934
"mature";0.387575081702577;0.0308834595701856;0.367537623778056;0.00205140305167625;0.232400430677714;0.417021618135259;-0.132069566255301;0.0410313953975497;0.245371304214705;-0.062797221718972;0.137340114295807
"mighty";0.181009828469951;-0.0581518802057902;0.0818558807688849;-0.000329001702485262;-0.0663193577608529;-0.0925824684129218;-0.044422998283695;0.117134286055226;0.474252558601931;-0.0276629604743507;0.226643418831754
"minded";0.240419214264098;0.260325109541537;0.2235112440363;0.174732408896555;0.381872813838977;0.0487849145838444;-0.00327071612422107;0.234220816683328;0.187535267579061;0.0161773961435137;0.369818847848561
"modest";0.672176120323303;-0.0717996687487829;0.0549454110086775;0.109748689505827;-0.0381896288062248;-0.0550814245531087;0.460933023432631;0.0216190431864654;0.090826687565392;-0.0192762149706424;-0.103181236573048
"moral";0.445343032703906;0.148973986934478;0.160067738423851;0.287063927996914;0.13936383650608;-0.0228156090800747;0.16469441725996;0.179828540983483;-0.021437979384841;0.00749281085621143;0.293361118571354
"mysterious";0.183259570861868;-0.115100929559361;0.469081707406875;0.00958164760048573;0.0956437142563219;0.012931801664745;0.467167532582952;0.161039912949726;-0.130580235902928;0.03052648689793;0.0530038809010546
"natural";0.455708326885947;0.0423685017700735;0.304101259071066;-0.0372008478536762;0.290691804338829;0.181381981982112;0.0449128193932797;-0.0530351149417715;0.0946754387789329;0.12303577921411;-0.0442391818471221
"neat";0.228291799170631;-0.0507889325581565;0.445028718519299;-0.0635099760151777;-0.163908875644874;-0.00207685679551974;-0.105118182725061;0.453432489680208;0.0495990171458885;0.0590638771700283;0.150790644724138
"official";0.0385106148726676;-0.0755528968895367;-0.066465011847301;0.925089701804711;-0.0569644497204688;-0.0254381609014218;0.0743837390814518;0.071227589399925;0.00348715599254271;0.0091923315219324;0.0336853149164078
"original";-0.0499139343139014;0.0511914174359055;0.0260353738169039;-0.0770241179577846;0.0551953077218555;0.0535057298751451;-0.0579006556787885;-0.0210952473333876;0.532114782319167;0.0236936359433651;-0.0541445613179529
"pleasant";0.685851362037972;0.0794878125769954;0.154743479719474;0.120656285842336;0.205775208821037;-0.0211453472210437;0.0720391616853751;0.0271558444149434;-0.117530422826799;0.135821674706785;0.129210903506635
"polite";-0.0471847620881481;0.746592457508051;0.0199159991440719;0.0163253711642338;0.0928437760890925;0.0782468277625496;0.0311565418573067;-0.0420898692642871;0.0956448953648073;-0.0374395664439053;0.0664916352907635
"popular";0.151182294983963;0.694851226208667;0.00746778984366686;0.0777566772021861;0.0370882758673684;-0.0682673308348464;0.173479828347054;0.180585178289685;0.143364953078637;0.0269907805283563;0.109389068023428
"powerful";0.01144660235721;0.112358441177236;0.0189647228441581;0.122533151136825;0.141520502479305;0.133559260704792;0.072044027987482;-0.00694392953540306;0.0517037515122493;-0.0239713812198472;0.534336539644967
"proud";0.402589572507412;-0.0484274627903057;0.265684356091793;0.0210078380217882;0.462688922393216;0.277030244714957;0.0153379939143023;0.138933204600819;0.15731193081427;0.0696496797031812;0.100199225423048
"prudent";0.0954719582407229;-0.1129498673916;0.0179479304004478;0.76881928641434;0.142814988124245;-0.0377408689203222;-0.0381207890407153;-0.106356841467128;-0.0502506344723372;0.205628290118411;-0.00156348592547763
"qualified";0.763108840466823;-0.109264948750058;-0.0495787663133841;0.111165733515512;-0.0990928129954722;0.059065526375738;0.0584138579376324;0.197470469520963;-0.114866229076882;-0.0379998502023385;0.103691655950456
"quiet";0.622001601513724;0.213092732361501;0.230463908936426;0.0800538443019119;0.172823029362692;0.215531887936412;-0.0136618741260064;-0.0534337663606253;0.0263388745802311;-0.0423243832359124;0.0695487425157295
"reasonable";0.0716199328616753;0.167802444031444;-0.108870356852885;0.0934531072761531;-0.0169547959809469;0.0682057195981251;0.108371262687353;-0.0456192860643802;-0.0960625140706955;0.385074098793724;-0.0216677191946505
"respected";0.202917275486789;-0.0959367444601029;0.118973892757424;0.0304260843354421;0.0490204190037364;0.428139192802894;0.643904704614581;0.0949638115642803;0.00534158792345515;0.118408344169122;0.0448616031688395
"rich";0.277703152720373;0.130112849025564;0.154923591558309;0.159788259484961;0.333409550279935;0.420808733238071;0.0883186546393823;-0.0330552291904091;-0.0495106131975164;0.0958595423608553;0.317219116519827
"sacred";0.112462405483619;0.0604789021757359;0.631975761951532;0.00582003475160716;0.137612791430187;-0.188821747303759;0.324995790078038;0.217238286371613;-0.170055721797013;-0.159817379647247;0.144955179415201
"safe";0.186689385107428;0.236857404731855;0.280276929570011;0.486710919308933;0.212266061445752;0.15121085927655;-0.0576552739193251;-0.188743594282606;0.0274063277907848;0.0287652581697341;0.00465506659053591
"scared";0.629384658691092;0.091796439993849;-0.204905008937304;0.111168514812964;-0.176541112847145;0.0769205455525681;0.253514831080388;-0.0631628972024421;-0.0805856412696185;0.0207517403650354;-0.186378353682332
"selfish";0.507954934721619;0.409236974392996;0.0492831569456957;0.129328497876293;0.300735617824939;-0.0617208143477242;0.0651091015855028;0.00981278940109368;0.0162356708905697;0.119684076695417;-0.190199185263053
"social";0.104506763126813;0.295472049125251;-0.0297647549497749;0.0447992550491925;-0.0715365498012562;0.00322994841293684;0.188750715283083;-0.156558883539305;0.0467634051906885;0.336838813778492;0.0834854544497124
"special";0.277046960188286;0.114960706336414;0.02119037601531;0.0786741264238617;0.121451881718011;-0.101055412796698;-0.0166125543609319;0.514462985004823;0.112129789230238;0.0336412448126479;0.104050701585876
"strong";0.549371825791993;0.195101840533455;0.21995948338638;0.203614748885302;0.194456777916549;-0.066957169044498;0.12244906173158;0.0736655555375962;0.111574962702703;0.159475228353638;0.206812397960089
"superior";0.477146195129569;-0.0724845973952079;0.0344086332511101;0.0224750438798897;-0.101343611588878;-0.0118192052903181;0.0188458879211093;-0.0717483653519242;0.155602810684105;0.395832599329244;0.198907116657879
"surprising";0.253441293367156;0.304287530050218;-0.0352297649887973;0.14205100234266;-0.0953085935816374;0.0514131037728062;0.646604690199285;-0.0332867605633477;-0.113421036268808;0.135327088428807;0.151047819073526
"thoughtful";0.249606049135402;0.175523616348557;0.187271212058325;-0.000286839604516565;0.13006685133135;0.0737426612691331;0.591309808190687;0.0210296528972976;0.0440137456991483;0.180493068663131;-0.0342200581664594
"trustworthy";0.0385106148726677;-0.0755528968895367;-0.066465011847301;0.925089701804711;-0.0569644497204688;-0.0254381609014217;0.0743837390814515;0.0712275893999248;0.00348715599254277;0.00919233152193233;0.0336853149164077
"uncertain";0.382694267684501;0.0458618575450526;0.195665238849172;0.0573194052035951;0.236113589163153;0.212364737450809;0.323173957684232;-0.146121156415579;0.209981455463183;0.0116658260589958;0.147617696850022
"united";0.166574610148267;0.265706895085728;0.135021875620554;0.759116251435614;-0.128997590429728;0.0893019571546953;-0.0321385621677071;0.0348324541917287;-0.169656228311302;0.0351043195299541;-0.0108409653916257
"weak";0.596165246835329;0.0496984420584589;0.198014085102071;0.0162221365145684;-0.00613037206496674;0.0527707148031274;0.123093258388618;0.194778258186418;-0.0250990616977115;0.254678683879743;-0.0740652238444389
"worth";0.316440631928682;0.0116762238514091;0.104282621570856;0.0844207478264108;-0.0702803617988156;0.04461872376662;0.430116917051355;-0.0724332445906565;0.0646519239399508;0.0855887971858575;0.292078925216309
"sincere";-0.091014278067187;0.84216756413866;0.0242201954306453;-0.0984499135103492;0.0442828634340979;-0.0645605600684643;0.0505404057899929;-0.0416132222708115;0.0415462287094841;0.0446982401136078;-0.105001956722086
"welcome";0.115195990133878;0.476802439270304;-0.12347506166359;-0.0987813967677838;0.0158397467966379;-0.0807590963105453;0.0303543102327419;-0.118838135598121;0.047284781032535;0.170971775765977;0.173979542267063
"tidy";0.445689196095178;-0.0495875081253365;-0.168077210756277;0.0388438411785652;-0.15251563128735;0.199619911999769;-0.0964949713763513;0.246236276311042;0.0411570420549037;-0.0810039398006096;0.155548369102807
"stable";0.406844947176471;-0.0148688046434908;0.157401854311638;-0.127053557919552;0.162102295003722;-0.124661934713673;0.0591478664595191;-0.148037140427415;0.453306010194157;-0.145506282921309;-0.253281705154624
"wealthy";0.0385106148726677;-0.0755528968895367;-0.066465011847301;0.925089701804711;-0.0569644497204688;-0.0254381609014217;0.0743837390814515;0.0712275893999249;0.00348715599254257;0.00919233152193237;0.0336853149164076
