"MR1";"MR11";"MR7";"MR2";"MR3";"MR8";"MR9";"MR4";"MR6";"MR5";"MR10";"MR12"
"#-beautiful";0.129093651855665;0.651457551502518;0.210547206351676;-0.0992180795418094;-0.0793826314079683;0.217183194279744;0.213476579271292;0.165475934019143;0.032363015745286;0.0169668475341675;0.0159635003385457;0.0763114505313712
"cheerful";0.671378550845217;0.32523319671645;0.289472844847036;0.052741652047819;0.0522240889673955;0.0764982193198664;0.318411137189235;0.126396705095677;0.135368738449834;0.0800714686690396;0.000831212899770484;-0.0100632466221418
"clean";0.819802048569082;-0.0511070792737414;0.0492344091700866;-0.0532563087794662;-0.0474047925586058;0.046452661263936;0.0985723338727744;-0.0563303647084091;-0.036191314893155;0.130266789142542;-0.0595486445790904;0.237723358717494
"clever";0.0679095238837085;0.00467018481992256;-0.00279429227992132;0.0319094923392278;-0.0474822662081848;0.0181726839111561;-0.0225986471030947;0.848743588347557;-0.0577292500051037;-0.0327226646268665;-0.0382689722341245;-0.0390390517473062
"comfortable";0.256218926133659;-0.189526242875166;0.109968631089333;0.032098154402269;-0.162916753785747;0.103351528770921;0.17819409485407;0.153660722583455;0.157209153651486;0.105390573286051;0.345584874080825;0.516500023879414
"competent";0.162487812498724;0.242979680120435;0.0976511741385976;-0.0065696937692166;-0.139068632967472;-0.0952122494482561;0.750626771291135;-0.112922077561552;-0.0346096144152515;0.126772816648321;-0.0546607373005018;0.00193499800947555
"complex";0.241912038318402;0.141389053942912;0.296284146151977;0.135145304783031;-0.0385030054990386;-0.219446427167134;0.155324114139982;-0.00706112828801956;0.239702977258984;-0.0586442200155978;-0.0790624279031166;-0.00414093256747752
"confident";0.211410570126049;0.047526935053473;0.579454256704449;0.0893180758013008;0.139137608020176;-0.301704356144063;0.115651621512568;-0.021700207873767;-0.0301072162707161;-0.0647449842269008;-0.0637942433555836;0.104939795158045
"cruel";0.302941490923804;0.0622429972716532;0.228134207492164;-0.0252462237602396;-0.137856093328533;0.133270796437675;0.0618331071712514;0.721250290751978;-0.0702695096963451;-0.0444126212972793;0.189862368957518;0.0206093985447577
"dangerous";0.117956836193904;0.372976649078782;0.229460628952782;0.0660669585628496;-0.0160555204480356;0.0522109617675151;0.0510200381464464;-0.102887702737682;0.638489948803339;-0.0933415296831174;0.0337448457672663;0.085976167725847
"delicate";0.291933372301759;-0.0566014014549;0.0581923824835777;-0.0765527663113734;-0.0302268238291876;0.577751441983844;0.0559113129515484;-0.0335445898260021;-0.169440269983957;-0.161608478067531;-0.133226155854245;-0.0454022743968055
"delicious";0.342717305314404;0.306144484877179;0.194633501511691;-0.00858655981238081;-0.200361769580938;0.172723321443318;0.510802913970636;0.0840500039931845;-0.0939115609220639;-0.119831375906374;-0.0883076113568323;-0.185461263408877
"delighted";0.619192312478709;0.0350638744010334;0.105494394866223;-0.0889885274924868;0.0246539237331234;0.419357958675172;-0.00398890905431449;0.153545988553748;-0.0789919427150949;-0.0483985932382028;0.184518200032421;0.178372393261975
"delightful";0.449892112877861;0.549751094710045;0.161341268623934;0.0413993976938146;-0.100320777652627;0.0146106185239111;0.281405639101392;0.0578733378619253;0.00466884770652806;-0.0149315735548679;-0.177818289019963;-0.245625508955605
"determined";-0.0395168692900526;0.00112412245727415;-0.182642514552692;0.224343608911435;0.340240838525837;0.113342538419681;0.267301995294932;-0.0173310695175289;0.155398163203708;-0.0344885633828581;0.205148786660833;-0.0857691536499209
"different";0.69461520299431;0.214594250618233;0.171297797554665;0.0335085175584605;0.0588419568292007;0.115428425518178;0.130281400750129;0.129628982499445;0.0980974429845152;0.0831141607067065;0.311284860969453;0.138818801230704
"direct";0.492405537503209;0.279383679478325;-0.0168955423989826;-0.138047138405945;-0.0612233136724248;0.221769387761163;-0.220006275063198;0.189920685099496;-0.115690233439732;0.0385965609347414;0.385052059772475;0.221701977426329
"encouraging";0.0202420323227441;-0.069828761727463;0.17542782307817;0.0650719163868679;0.788193604236812;0.0326680600998448;0.0145669578224164;-0.0976277944444973;-0.058719357411991;-0.0434540513671592;0.0154490247758739;-0.00612765431310578
"enthusiastic";0.48548167400392;0.074459525790383;0.0702156832547595;-0.174174955016853;-0.0246879653472061;0.420810919951099;-0.206419367685042;0.127566668715421;-0.0538825706037938;0.0524742053666983;-0.148329018415569;0.061814173214381
"exciting";0.478542767892487;0.39850050878925;0.0545876209814145;0.0770155669114178;0.0303907134007561;0.416690393943522;0.022835475064685;0.0110748928466674;0.146337303695159;-0.0552939609918083;0.313293951868068;0.220044248585652
"extraordinary";0.120951627154297;0.0967327404744921;0.719218355838833;0.0719274323057582;0.0361593337604704;0.194640286183444;0.0907015313695013;0.179088276033009;-0.00370208059184188;0.0484547643971645;-0.00857731053070573;-0.0154224452357845
"extreme";0.683181648847796;0.19579543125718;0.0674186816672074;0.0889455341672105;0.196186664484145;0.279732028049698;0.207177127318613;0.212770889225063;0.215780526657569;0.0605048351331993;-0.0222106763138852;0.161294636634775
"fair";0.765845156688154;0.0409702321183518;0.218447439554905;0.00554105044926905;0.136913508564092;0.0149398523768714;0.199699872496972;0.0841079411041848;-0.0215863215901655;0.0247039151990362;-0.031974878252214;0.0528509118685535
"faithful";0.378712636762634;0.0333805958080679;-0.0701247087552233;0.265993896739079;0.00438914033259106;-0.326014865884468;-0.130782756780391;0.224825978591153;-0.108917623033395;-0.0939126849200349;0.301764745494275;-0.0296684187279069
"familiar";0.375725750009686;0.433657513855145;0.266024135317689;0.115244339421848;0.177083638231726;-0.0797607710258844;0.388832114482834;0.00768541224054645;0.0138921997311845;0.150235669273186;0.0809643496990474;0.0186028895481522
"fancy";0.208935404200875;0.564208390245867;0.00532057865193768;0.147972707816179;0.0183912435948288;-0.319324742489065;0.130506712840361;0.264636834221594;-0.103454863964026;-0.0706988857136355;-0.103053608336867;-0.00901427873108436
"free";0.443631532170185;0.37149183935104;0.405133399702667;0.166614197695452;0.0602059220689608;0.228302591011006;0.250040639765699;-0.0241236273536052;0.134015917183652;0.0267579061896656;0.120735866897402;0.0344626784861313
"generous";0.29683030618331;0.132591369752946;0.163491632450299;-0.0873284666654297;0.0961324357040087;0.276563202393317;0.297450498842017;0.209808545419148;0.0905687987499924;0.41543746834763;0.439532431249341;0.156827852855814
"gentle";0.75663572943739;0.249785418659228;0.0790096554750314;-0.000192125327079468;0.0579805547989629;0.0557507079493128;0.103443401283115;-0.121138843269749;0.0128054903368052;0.0491078900339784;0.208611373455038;0.0167144865950905
"greatest";0.639930782193909;0.260086831508458;0.264973559683229;0.216923042375843;0.0274199492644655;0.106478241354569;0.103595805646952;-0.00287543735890764;0.0460248511819464;-0.00717208996538997;0.144168768615904;0.205066920402958
"happier";0.202604245686317;0.131180978728614;0.286448008301498;0.606180845306448;0.160655634963375;-0.11109004165755;0.336667026479831;-0.0694735354411535;0.113480897345998;-0.0172241069551395;-0.041532357013733;0.0296922998419464
"happy";0.585074961813347;0.258434864541973;0.0214558302011056;0.154777488884272;0.216659215512823;0.182273719940464;0.100883719248058;0.0352339774729941;0.0737421806898019;0.0162586152810368;0.145773845901981;0.130120871229596
"harmless";0.28291049885186;0.380207266787963;0.177377765468091;-0.0294283809479342;-0.0849474404757193;0.108285115927941;0.0791924362666256;0.0387952150002411;0.0507480653738307;0.575926370958733;0.0252324620169097;0.00148402176459189
"heavenly";0.242764455079395;0.354825607996753;0.458433364185276;0.0761107883274135;0.516428703111601;-0.221335376128093;0.023265237426101;-0.0853323460289522;-0.067772561881905;0.0827156714064103;-0.0767697255531747;0.113957714983446
"historical";0.103368090537102;0.281417262380141;-0.0654679580822856;0.086991240212214;-0.0345030553457026;0.118357593828629;-0.192915973089014;-0.0877096661376644;0.0221498913271061;-0.0435203912100763;-0.0442273582086673;0.528391188406859
"holy";-0.0208834954398789;-0.0226437211252125;0.0412644039685825;0.914772013227253;-0.0197446795684175;-0.0513882208238119;-0.100766258939862;0.0437318576416263;-0.0543297169435195;-0.00738401457436586;-0.0322356144526915;0.0718673797660352
"honest";-0.0541893141908582;0.333183441740045;-0.0950698138426319;-0.0985602864530873;0.0109183743098381;-0.0130604772364013;0.108452373582809;-0.0499251434458692;-0.125240584288034;0.295798211751029;0.0435985235147573;0.418101331842839
"intellectual";0.0202420323227441;-0.0698287617274629;0.17542782307817;0.0650719163868679;0.788193604236812;0.0326680600998448;0.0145669578224163;-0.0976277944444975;-0.0587193574119909;-0.0434540513671592;0.0154490247758738;-0.00612765431310562
"interesting";0.1333151712483;0.396209817533716;0.408075834709582;0.0237765600576704;0.109270989493907;0.418748242469268;-0.00869417582621165;-0.058117158797276;0.223713591447323;-0.0638945543611812;0.00881180046010818;-0.0814865982981203
"irregular";0.438263791505844;-0.150490113849329;-0.12268639653561;0.00676063996651874;0.235560786585304;-0.114048558728525;-0.0520044720376213;-0.0714659706023846;0.582582004196535;-0.158692004395031;0.18674143306538;0.229274663173564
"liberal";0.0945086599688385;0.259086914744069;0.064522152227584;0.000470037965822998;0.221600913848163;-0.03729053063791;0.697139849440473;-0.0286492662782633;0.0772296953352599;0.149889350315956;0.0891802150365954;0.0580144701993334
"loose";0.242021516145858;0.411909282684968;0.234719919135599;0.0165840942623629;0.202996806019083;-0.0088141553968016;0.151975604281606;-0.0654841581540962;0.313641467040983;0.0362977708932838;0.256471833848741;0.222645269554527
"married";0.0679095238837086;0.00467018481992266;-0.00279429227992139;0.0319094923392279;-0.0474822662081847;0.0181726839111562;-0.0225986471030949;0.848743588347556;-0.057729250005104;-0.0327226646268666;-0.0382689722341246;-0.0390390517473062
"mighty";0.451745227536192;0.568761798722823;0.248996891791564;-0.0252753798078364;-0.0176008280675008;0.183910723070182;0.117650563381088;-0.0722948258779991;0.238156314038568;-0.0247613557508237;0.15016155644146;0.130311459349644
"modest";0.0679095238837087;0.0046701848199226;-0.00279429227992145;0.0319094923392279;-0.0474822662081848;0.0181726839111561;-0.0225986471030947;0.848743588347557;-0.0577292500051039;-0.0327226646268665;-0.0382689722341245;-0.0390390517473062
"moral";0.142464241770639;0.115482074068599;0.0872773714504499;0.820240865734654;0.0419975056680683;0.0177213069415582;0.184478401853449;-0.0518981869057509;0.0300236169094915;-0.0682163664973078;0.0118540091773667;-0.0825341765807196
"mysterious";-0.0262689723755101;-0.0326122968243646;0.0622912570725215;0.755933215324036;0.381814110230111;0.0316530558508609;0.0775902105684468;0.0209305409031267;0.055773189499244;-0.0333924472308043;0.122830318740798;-0.0000592824659402221
"natural";0.495682647503011;0.253980982980934;0.0873460588894223;0.394332723499005;0.248920976187972;-0.0439396152015628;0.246135362360924;0.113548462167714;0.0368172694565914;-0.0998404218234581;0.182146957090124;-0.0214437663821245
"neat";0.278200586329085;0.224394492001981;0.0269858447045102;-0.00169398037091798;0.0323681815580211;0.00353668099985559;0.219679284520676;-0.130776372278274;-0.00150256715452636;0.276501170073904;-0.0831372047774043;0.479601191603694
"original";0.367804905972441;0.0226708767411403;-0.0251477673421679;-0.0791383698232525;0.234958864691202;0.657329617048642;-0.00945413159011202;0.218484800892963;0.0244714301493377;0.10089956585263;0.0581777160065465;0.000649863889598898
"passionate";0.173238231428797;0.00211946133007045;0.140202945300635;0.036314405462572;-0.123794919644842;-0.145362441219559;0.0250239375232034;-0.0660755614667698;0.677830972616874;0.086523664179041;-0.108997665773866;0.125094929221282
"peaceful";0.28393083689842;0.315353521586195;0.263173513842095;0.466357568375062;0.211458985849246;-0.0516542354227616;-0.0530385739101247;0.183309927529443;-0.093033223071866;-0.0229805011560279;0.094113794540868;0.163823086784099
"pleasant";0.574465681089508;0.0551966537363934;0.184643845473919;0.121671071898659;0.35871815397229;0.311985657195401;0.336726717191191;0.0522966395043787;0.120370219569215;0.0592905829513192;0.0538310249643446;0.0790122352983325
"popular";0.177620584950838;-0.0545400400083232;-0.126785764802196;0.0122825672925324;0.253239541423375;0.0419009505055242;0.0854118021750334;-0.0227817355186748;0.0655754119065197;0.144241531667577;0.641605312212995;-0.0701214591138299
"powerful";0.55025134134139;0.195492735694353;0.286368398496328;0.060565520320633;0.108275038003955;0.0317633897223287;0.0146483414476303;0.0749048080229293;0.184779378384673;0.207821367464725;0.18764336197247;-0.124432206089768
"proud";0.158496927814213;-0.0743439236822716;0.0373304218112164;0.0439491923587148;0.801781703743979;0.064872363527986;0.0283806063678941;-0.103680226549129;0.032636742259345;0.0556490341040341;-0.00597812194404501;-0.086209858642392
"prudent";-0.0800841825912972;-0.101537766350422;0.00126163779950456;-0.0931297025432075;-0.0711957512145213;-0.0911067045389838;-0.0277234967392684;-0.00691462046294222;0.674616228488626;-0.0482101124183532;0.00107776657614019;0.0211245594319111
"quiet";0.367283821127127;0.174099921911025;0.423221372502159;-0.000315330327009625;0.0275102292120337;0.212686923190105;-0.0427109665267161;-0.028915682486742;0.0634041502574413;0.0320453270261738;0.12731848674849;-0.222818875843648
"safe";0.225321674833796;0.0907044747359079;0.411689443284303;0.0569656940951987;0.0429953777695936;0.03185024171925;0.316913598762548;-0.0833551714362798;0.317468775595624;0.183167900240621;0.272951843117728;0.17270845429208
"secure";-0.088348237289368;0.0283663815215755;-0.0748215986004731;-0.0505217860773908;0.13470440623976;0.0885682449184267;0.0877528465094472;-0.0248304031754064;0.730568304744441;-0.0701384701589739;0.120317359171099;-0.112796041378995
"selfish";0.447546088798975;0.336561394896398;0.17068551572737;0.0296219396813955;-0.0164265625113901;-0.0129294514771433;-0.175779209487656;-0.0984216683542931;0.103866732549795;0.167580433919131;-0.182191375207372;-0.235082385010479
"sincere";0.0636902354800866;0.264285268587684;0.302694006242131;0.00839819417311789;0.14891327409797;-0.126677616450734;0.0178452647939578;-0.0981836416145206;-0.0695791025238636;0.728270109790571;0.00679427982874725;0.107905150936769
"social";0.478542767892487;0.398500508789251;0.0545876209814146;0.0770155669114177;0.0303907134007564;0.416690393943522;0.0228354750646851;0.0110748928466675;0.146337303695159;-0.0552939609918082;0.313293951868068;0.220044248585652
"surprising";0.335243951222386;-0.0979677804080231;0.470109510556255;0.0865466945687265;-0.032725699482728;-0.115366344170012;0.20539233557696;0.0975513590565378;0.0938817586790762;0.0396528178705919;0.2149033249123;0.434347580318758
"unfair";0.543239308507838;-0.0674874659422879;-0.128427602467186;0.0467473711450933;0.368735201459045;0.280295392497145;-0.0449602747919665;0.116054863080841;0.0111323065144111;0.118494141734895;-0.0404733652050452;-0.0653726405428494
"weak";0.172263376153071;0.364694182580985;0.465032561143327;-0.0415765648105429;0.0930235714962212;0.272554464650572;0.0133813821757829;-0.0221140789893334;0.307798428893843;-0.0235372104601791;0.0490965651504041;-0.0347145090784025
"professional";0.108574066029502;-0.129172439989597;0.0533932965215657;-0.0637077789725269;-0.066160476090074;0.447653990236881;0.264264790505805;0.204390274707956;-0.123541311073399;0.420857917875419;0.111645437857214;0.211843101500302
"suited";0.0549028216285585;-0.0430180979425046;0.0353928686122401;-0.0798624283088821;-0.0492631667074871;0.389015057009563;-0.0877011243199074;-0.107133310721646;-0.093827111316274;-0.112169909732396;-0.0836780307703724;0.0207333479716566
"superior";0.498900009205244;0.372720703145544;0.243193793142267;0.150303873979896;0.0519929834352321;0.39809450732748;0.266541855191377;0.166913643554206;0.0980547051633561;-0.0787647190318308;0.197385080145019;0.0626327637305537
"universal";0.218215154686467;-0.0334338837530839;-0.0769439109533824;0.126793840769968;0.389885394725341;0.486556682461871;0.0882366024037496;0.184048936207499;-0.0295525628324025;-0.00426844725794431;0.074803786958479;-0.0103606532209979
"thoughtful";-0.0208834954398789;-0.0226437211252125;0.0412644039685823;0.914772013227253;-0.0197446795684174;-0.0513882208238117;-0.100766258939862;0.0437318576416265;-0.0543297169435196;-0.00738401457436595;-0.0322356144526915;0.0718673797660351
"warmth";0.0566280867845617;-0.0936466891424112;-0.0657253003473671;-0.0606522922831962;-0.02849412135299;-0.0678224892614647;0.0593168662546453;-0.0613204685464442;-0.0295279718077325;0.847106982857411;0.0130329191271526;-0.0133959740215787
"graceful";0.7819267187778;-0.138732340565273;-0.0145262812283583;-0.129506589957807;-0.102619299928829;0.0567060024011432;-0.0652122520827904;0.0538356643733464;-0.119489787710739;0.0221500643640979;0.0585439624893904;-0.0280314470126658
"minded";0.288242858424395;0.136426956096089;0.159641719512776;-0.0590774632657631;0.180950703804165;0.0809505131146806;0.576600721700574;0.168331988623342;0.00640619433188823;0.0562380968556278;0.0264123359271829;0.112230542076723
"rich";0.685927102772091;0.106289640108776;0.148277979002041;0.133944311122147;0.0182547458036633;-0.0802164940751321;0.151105253736264;0.478512607096384;0.064340929801627;-0.0141583303956371;0.0311126675616912;0.024153256531229
"uncertain";0.288536513912303;0.0720638862988734;0.323095115219485;0.350769768443247;0.303618992896366;-0.237302218528399;0.155097764035639;0.108306659203592;0.122976686456025;-0.103476731695676;-0.00717051405882885;0.230663013944678
"strong";0.22031631132208;0.125158659532413;0.162590305886209;0.122665212587269;0.283734916845528;-0.0523789574935743;0.467724586664177;-0.0972859254017667;0.193704989701119;0.0621211076286518;0.518644349943523;-0.0399424735959943
"sacred";0.11271411285608;0.218937604042017;0.821233487925655;0.224507150874987;0.148940086070574;-0.135999421012699;0.160557829959509;-0.0712117522542562;0.0138836172532104;0.0679669345381349;-0.0269988384531579;-0.0390991512992898
"welcome";0.0947691776696987;0.169094478262735;0.519285188080397;0.010679496013271;-0.015648405095796;0.0576920775748022;-0.107478196048842;-0.129175880410946;0.437583535451593;0.108239568066508;-0.0684042408952783;-0.235071390957402
"wise";0.120951627154297;0.0967327404744919;0.719218355838833;0.0719274323057584;0.0361593337604704;0.194640286183444;0.0907015313695013;0.17908827603301;-0.00370208059184192;0.0484547643971643;-0.00857731053070581;-0.0154224452357846
"curious";0.183298340588471;-0.0827064888524026;-0.061712071065294;0.340503739323486;-0.119023511700045;0.025829862852166;-0.0294169972360637;-0.0791185810380798;0.20426426852038;-0.0789945620516563;-0.108451517932259;0.577215717569225
"pleasing";0.0260241072802805;0.527487083715452;-0.18255668263997;0.0699679017723028;0.00754691104983879;-0.16856808180754;0.0676452398887202;0.161775714149645;-0.158826382816693;-0.067281167520284;-0.0476043109151959;0.0037110545407871
"worth";0.457134677380122;0.0756650513944075;-0.260438172862357;0.0679064114379812;0.549928281333381;-0.0332855843994654;0.123745069172987;0.0394206304206124;0.0728842142580439;0.0176781858859912;0.245687179748493;-0.180896141267963
"kindly";0.323568862938594;-0.0819267816970278;0.0377682594962523;-0.055713171027615;-0.152530531052526;-0.178278061793339;-0.126749978452882;-0.0564598677191006;-0.111644088727483;-0.106939880811133;0.854079214799869;0.0126089171377758
"reasonable";0.0862937027418474;0.587952316208377;0.144180595584462;0.138605711863872;-0.00372532739533704;-0.0500625683602976;-0.0332764760562783;-0.000290328031132538;-0.00741632667535479;0.249376416491696;0.0159531790028921;0.0923909362655646
