"","Words","count.present","Emma","Mansfield Park","Northanger Abbey","Persuasion","Pride and Prejudice","Sense and Sensibility"
"651","dissensualized",0,0,0,0,0,0,0
"652","dissocial",0,0,0,0,0,0,0
"653","distractible",0,0,0,0,0,0,0
"654","distrustful",0,0,0,0,0,0,0
"655","divertible",0,0,0,0,0,0,0
"656","doctrinaire",0,0,0,0,0,0,0
"657","dogged",0,0,0,0,0,0,0
"658","dogmatic",0,0,0,0,0,0,0
"659","dominant",0,0,0,0,0,0,0
"660","domineering",0,0,0,0,0,0,0
"661","double-faced",0,0,0,0,0,0,0
"662","double-tongued",0,0,0,0,0,0,0
"663","down-to-earth",0,0,0,0,0,0,0
"664","dreamy",0,0,0,0,0,0,0
"665","dull-witted",0,0,0,0,0,0,0
"666","dynamic",0,0,0,0,0,0,0
"667","eagle-eyed",0,0,0,0,0,0,0
"668","earthly-minded",0,0,0,0,0,0,0
"669","earthly-wise",0,0,0,0,0,0,0
"670","earthy",0,0,0,0,0,0,0
"671","easeless",0,0,0,0,0,0,0
"672","easy-going",0,0,0,0,0,0,0
"673","educable",0,0,0,0,0,0,0
"674","educated",0,0,0,0,0,0,0
"675","effeminate",0,0,0,0,0,0,0
"676","effervescent",0,0,0,0,0,0,0
"677","efficient",0,0,0,0,0,0,0
"678","egocentric",0,0,0,0,0,0,0
"679","egotistical",0,0,0,0,0,0,0
"680","elfish",0,0,0,0,0,0,0
"681","elusive",0,0,0,0,0,0,0
"682","embittered",0,0,0,0,0,0,0
"683","emotional",0,0,0,0,0,0,0
"684","emotionless",0,0,0,0,0,0,0
"685","empathic",0,0,0,0,0,0,0
"686","encyclopedic",0,0,0,0,0,0,0
"687","enterprising",0,0,0,0,0,0,0
"688","equalitarian",0,0,0,0,0,0,0
"689","erratic",0,0,0,0,0,0,0
"690","ethical",0,0,0,0,0,0,0
"691","evangelistic",0,0,0,0,0,0,0
"692","evasive",0,0,0,0,0,0,0
"693","exacting",0,0,0,0,0,0,0
"694","exaggerative",0,0,0,0,0,0,0
"695","excitable",0,0,0,0,0,0,0
"696","exclusive",0,0,0,0,0,0,0
"697","exhaustible",0,0,0,0,0,0,0
"698","exhaustive",0,0,0,0,0,0,0
"699","exhibitionistic",0,0,0,0,0,0,0
"700","expansive",0,0,0,0,0,0,0
"701","exploitative",0,0,0,0,0,0,0
"702","explosive",0,0,0,0,0,0,0
"703","extroverted",0,0,0,0,0,0,0
"704","facetious",0,0,0,0,0,0,0
"705","factious",0,0,0,0,0,0,0
"706","faint-hearted",0,0,0,0,0,0,0
"707","fair-minded",0,0,0,0,0,0,0
"708","fair-natured",0,0,0,0,0,0,0
"709","false-hearted",0,0,0,0,0,0,0
"710","fanatical",0,0,0,0,0,0,0
"711","fancy-free",0,0,0,0,0,0,0
"712","farseeing",0,0,0,0,0,0,0
"713","fatalistic",0,0,0,0,0,0,0
"714","fatigueless",0,0,0,0,0,0,0
"715","faultfinding",0,0,0,0,0,0,0
"716","feelingful",0,0,0,0,0,0,0
"717","feelingless",0,0,0,0,0,0,0
"718","fidgety",0,0,0,0,0,0,0
"719","fierce",0,0,0,0,0,0,0
"720","fiery",0,0,0,0,0,0,0
"721","finicky",0,0,0,0,0,0,0
"722","flamboyant",0,0,0,0,0,0,0
"723","flammable",0,0,0,0,0,0,0
"724","flatterable",0,0,0,0,0,0,0
"725","flaunty",0,0,0,0,0,0,0
"726","flexible",0,0,0,0,0,0,0
"727","flighty",0,0,0,0,0,0,0
"728","flippant",0,0,0,0,0,0,0
"729","flirtatious",0,0,0,0,0,0,0
"730","fluttery",0,0,0,0,0,0,0
"731","folksy",0,0,0,0,0,0,0
"732","foolhardy",0,0,0,0,0,0,0
"733","foot-loose",0,0,0,0,0,0,0
"734","forceful",0,0,0,0,0,0,0
"735","forceless",0,0,0,0,0,0,0
"736","forcible",0,0,0,0,0,0,0
"737","foresighted",0,0,0,0,0,0,0
"738","foresightless",0,0,0,0,0,0,0
"739","forethoughtful",0,0,0,0,0,0,0
"740","forthright",0,0,0,0,0,0,0
"741","forward-looking",0,0,0,0,0,0,0
"742","foul-mouthed",0,0,0,0,0,0,0
"743","foxy",0,0,0,0,0,0,0
"744","fraudulent",0,0,0,0,0,0,0
"745","free-living",0,0,0,0,0,0,0
"746","free-minded",0,0,0,0,0,0,0
"747","freethinking",0,0,0,0,0,0,0
"748","fretless",0,0,0,0,0,0,0
"749","frightenable",0,0,0,0,0,0,0
"750","frisky",0,0,0,0,0,0,0
"751","frolicsome",0,0,0,0,0,0,0
"752","frugal",0,0,0,0,0,0,0
"753","fussy",0,0,0,0,0,0,0
"754","gabby",0,0,0,0,0,0,0
"755","gentle-hearted",0,0,0,0,0,0,0
"756","giving",0,0,0,0,0,0,0
"757","glib",0,0,0,0,0,0,0
"758","gluttonous",0,0,0,0,0,0,0
"759","god-fearing",0,0,0,0,0,0,0
"760","godless",0,0,0,0,0,0,0
"761","good-hearted",0,0,0,0,0,0,0
"762","good-humored",0,0,0,0,0,0,0
"763","good-natured",0,0,0,0,0,0,0
"764","good-tempered",0,0,0,0,0,0,0
"765","gossipy",0,0,0,0,0,0,0
"766","graceless",0,0,0,0,0,0,0
"767","great-hearted",0,0,0,0,0,0,0
"768","gregarious",0,0,0,0,0,0,0
"769","gruff",0,0,0,0,0,0,0
"770","grumbly",0,0,0,0,0,0,0
"771","grumpy",0,0,0,0,0,0,0
"772","gullible",0,0,0,0,0,0,0
"773","gushy",0,0,0,0,0,0,0
"774","gutless",0,0,0,0,0,0,0
"775","gutsy",0,0,0,0,0,0,0
"776","haphazard",0,0,0,0,0,0,0
"777","happy-go-lucky",0,0,0,0,0,0,0
"778","hard-headed",0,0,0,0,0,0,0
"779","hard-hearted",0,0,0,0,0,0,0
"780","hard-nosed",0,0,0,0,0,0,0
"781","hard-shelled",0,0,0,0,0,0,0
"782","hardworking",0,0,0,0,0,0,0
"783","headlong",0,0,0,0,0,0,0
"784","heedful",0,0,0,0,0,0,0
"785","helpful",0,0,0,0,0,0,0
"786","heretical",0,0,0,0,0,0,0
"787","hermitish",0,0,0,0,0,0,0
"788","high-handed",0,0,0,0,0,0,0
"789","high-minded",0,0,0,0,0,0,0
"790","high-principled",0,0,0,0,0,0,0
"791","high-spirited",0,0,0,0,0,0,0
"792","high-strung",0,0,0,0,0,0,0
"793","highfaluting",0,0,0,0,0,0,0
"794","hit-or-miss",0,0,0,0,0,0,0
"795","hoggish",0,0,0,0,0,0,0
"796","homespun",0,0,0,0,0,0,0
"797","homicidal",0,0,0,0,0,0,0
"798","hot-blooded",0,0,0,0,0,0,0
"799","hot-tempered",0,0,0,0,0,0,0
"800","humanitarian",0,0,0,0,0,0,0
"801","humorless",0,0,0,0,0,0,0
"802","hypercritical",0,0,0,0,0,0,0
"803","hypersensitive",0,0,0,0,0,0,0
"804","hypersensual",0,0,0,0,0,0,0
"805","icy",0,0,0,0,0,0,0
"806","idealistic",0,0,0,0,0,0,0
"807","ill-humored",0,0,0,0,0,0,0
"808","ill-mannered",0,0,0,0,0,0,0
"809","ill-natured",0,0,0,0,0,0,0
"810","ill-tempered",0,0,0,0,0,0,0
"811","ill-willed",0,0,0,0,0,0,0
"812","illogical",0,0,0,0,0,0,0
"813","imaginative",0,0,0,0,0,0,0
"814","imitative",0,0,0,0,0,0,0
"815","immature",0,0,0,0,0,0,0
"816","immoderate",0,0,0,0,0,0,0
"817","immodest",0,0,0,0,0,0,0
"818","impasslye",0,0,0,0,0,0,0
"819","imperceptive",0,0,0,0,0,0,0
"820","impersonal",0,0,0,0,0,0,0
"821","imperturbable",0,0,0,0,0,0,0
"822","impious",0,0,0,0,0,0,0
"823","impish",0,0,0,0,0,0,0
"824","impractical",0,0,0,0,0,0,0
"825","imprecise",0,0,0,0,0,0,0
"826","impressible",0,0,0,0,0,0,0
"827","impressionable",0,0,0,0,0,0,0
"828","impulsive",0,0,0,0,0,0,0
"829","inaccurate",0,0,0,0,0,0,0
"830","inaggressive",0,0,0,0,0,0,0
"831","incautious",0,0,0,0,0,0,0
"832","incoercible",0,0,0,0,0,0,0
"833","incompliant",0,0,0,0,0,0,0
"834","inconfident",0,0,0,0,0,0,0
"835","inconfinable",0,0,0,0,0,0,0
"836","incongenial",0,0,0,0,0,0,0
"837","incontrollable",0,0,0,0,0,0,0
"838","inconvincible",0,0,0,0,0,0,0
"839","incorrupt",0,0,0,0,0,0,0
"840","incorruptible",0,0,0,0,0,0,0
"841","indeliberate",0,0,0,0,0,0,0
"842","indestructible",0,0,0,0,0,0,0
"843","indivertible",0,0,0,0,0,0,0
"844","individualistic",0,0,0,0,0,0,0
"845","indocile",0,0,0,0,0,0,0
"846","indomitable",0,0,0,0,0,0,0
"847","inefficient",0,0,0,0,0,0,0
"848","ineloquent",0,0,0,0,0,0,0
"849","inexact",0,0,0,0,0,0,0
"850","inexcitable",0,0,0,0,0,0,0
"851","inexplicit",0,0,0,0,0,0,0
"852","inexpressive",0,0,0,0,0,0,0
"853","inflexible",0,0,0,0,0,0,0
"854","informal",0,0,0,0,0,0,0
"855","informative",0,0,0,0,0,0,0
"856","ingenuous",0,0,0,0,0,0,0
"857","ingratiatory",0,0,0,0,0,0,0
"858","inharmonious",0,0,0,0,0,0,0
"859","inhibited",0,0,0,0,0,0,0
"860","inhospitable",0,0,0,0,0,0,0
"861","inhuman",0,0,0,0,0,0,0
"862","inhumane",0,0,0,0,0,0,0
"863","inirritable",0,0,0,0,0,0,0
"864","innovative",0,0,0,0,0,0,0
"865","inquiring",0,0,0,0,0,0,0
"866","inquisitorial",0,0,0,0,0,0,0
"867","insecure",0,0,0,0,0,0,0
"868","insensitive",0,0,0,0,0,0,0
"869","insensuous",0,0,0,0,0,0,0
"870","insightful",0,0,0,0,0,0,0
"871","instructible",0,0,0,0,0,0,0
"872","insubordinate",0,0,0,0,0,0,0
"873","insuppressible",0,0,0,0,0,0,0
"874","intemperate",0,0,0,0,0,0,0
"875","intolerant",0,0,0,0,0,0,0
"876","introspective",0,0,0,0,0,0,0
"877","introverted",0,0,0,0,0,0,0
"878","intrusive",0,0,0,0,0,0,0
"879","intuitive",0,0,0,0,0,0,0
"880","invincible",0,0,0,0,0,0,0
"881","iron-hearted",0,0,0,0,0,0,0
"882","ironical",0,0,0,0,0,0,0
"883","irreformable",0,0,0,0,0,0,0
"884","irresponsible",0,0,0,0,0,0,0
"885","irrestrainable",0,0,0,0,0,0,0
"886","irreverent",0,0,0,0,0,0,0
"887","jaunty",0,0,0,0,0,0,0
"888","jocular",0,0,0,0,0,0,0
"889","jolly",0,0,0,0,0,0,0
"890","jovial",0,0,0,0,0,0,0
"891","joyless",0,0,0,0,0,0,0
"892","kind-hearted",0,0,0,0,0,0,0
"893","kindly",0,0,0,0,0,0,0
"894","knavish",0,0,0,0,0,0,0
"895","know-it-all",0,0,0,0,0,0,0
"896","knowledgeable",0,0,0,0,0,0,0
"897","lackadaisical",0,0,0,0,0,0,0
"898","lamblike",0,0,0,0,0,0,0
"899","larcenous",0,0,0,0,0,0,0
"900","laughterless",0,0,0,0,0,0,0
"901","law-abiding",0,0,0,0,0,0,0
"902","lawless",0,0,0,0,0,0,0
"903","lax",0,0,0,0,0,0,0
"904","leadable",0,0,0,0,0,0,0
"905","learned",0,0,0,0,0,0,0
"906","lecherous",0,0,0,0,0,0,0
"907","legalistic",0,0,0,0,0,0,0
"908","leisureless",0,0,0,0,0,0,0
"909","lethargic",0,0,0,0,0,0,0
"910","level-headed",0,0,0,0,0,0,0
"911","lewd",0,0,0,0,0,0,0
"912","life-weary",0,0,0,0,0,0,0
"913","lifeless",0,0,0,0,0,0,0
"914","light-hearted",0,0,0,0,0,0,0
"915","lion-hearted",0,0,0,0,0,0,0
"916","literal",0,0,0,0,0,0,0
"917","literate",0,0,0,0,0,0,0
"918","live",0,0,0,0,0,0,0
"919","logical",0,0,0,0,0,0,0
"920","long-suffering",0,0,0,0,0,0,0
"921","long-winded",0,0,0,0,0,0,0
"922","loose-tongued",0,0,0,0,0,0,0
"923","loud-mouthed",0,0,0,0,0,0,0
"924","loving",0,0,0,0,0,0,0
"925","lucid",0,0,0,0,0,0,0
"926","lukewarm",0,0,0,0,0,0,0
"927","lustful",0,0,0,0,0,0,0
"928","lustless",0,0,0,0,0,0,0
"929","lusty",0,0,0,0,0,0,0
"930","magisterial",0,0,0,0,0,0,0
"931","magnanimous",0,0,0,0,0,0,0
"932","magnetic",0,0,0,0,0,0,0
"933","malleable",0,0,0,0,0,0,0
"934","manipulable",0,0,0,0,0,0,0
"935","manipulative",0,0,0,0,0,0,0
"936","mannerless",0,0,0,0,0,0,0
"937","mannerly",0,0,0,0,0,0,0
"938","many-sided",0,0,0,0,0,0,0
"939","masculine",0,0,0,0,0,0,0
"940","masochistic",0,0,0,0,0,0,0
"941","materialistic",0,0,0,0,0,0,0
"942","matter-of-fact",0,0,0,0,0,0,0
"943","mechanistic",0,0,0,0,0,0,0
"944","meddlesome",0,0,0,0,0,0,0
"945","meditative",0,0,0,0,0,0,0
"946","meek",0,0,0,0,0,0,0
"947","melancholic",0,0,0,0,0,0,0
"948","melodramatic",0,0,0,0,0,0,0
"949","merciless",0,0,0,0,0,0,0
"950","messy",0,0,0,0,0,0,0
"951","meticulous",0,0,0,0,0,0,0
"952","mild-hearted",0,0,0,0,0,0,0
"953","militant",0,0,0,0,0,0,0
"954","ministrative",0,0,0,0,0,0,0
"955","mirthful",0,0,0,0,0,0,0
"956","mirthless",0,0,0,0,0,0,0
"957","misleadable",0,0,0,0,0,0,0
"958","mistrustful",0,0,0,0,0,0,0
"959","moldable",0,0,0,0,0,0,0
"960","monosyllalic",0,0,0,0,0,0,0
"961","moody",0,0,0,0,0,0,0
"962","moralistic",0,0,0,0,0,0,0
"963","morbid",0,0,0,0,0,0,0
"964","morose",0,0,0,0,0,0,0
"965","mousy",0,0,0,0,0,0,0
"966","muddle-headed",0,0,0,0,0,0,0
"967","mulish",0,0,0,0,0,0,0
"968","mundane",0,0,0,0,0,0,0
"969","murderous",0,0,0,0,0,0,0
"970","mushy",0,0,0,0,0,0,0
"971","mussy",0,0,0,0,0,0,0
"972","mutinous",0,0,0,0,0,0,0
"973","mystical",0,0,0,0,0,0,0
"974","nagging",0,0,0,0,0,0,0
"975","naive",0,0,0,0,0,0,0
"976","narrow-minded",0,0,0,0,0,0,0
"977","negativistic",0,0,0,0,0,0,0
"978","neglectful",0,0,0,0,0,0,0
"979","neighborly",0,0,0,0,0,0,0
"980","nervy",0,0,0,0,0,0,0
"981","niggardly",0,0,0,0,0,0,0
"982","nimble-witted",0,0,0,0,0,0,0
"983","nonbelligerent",0,0,0,0,0,0,0
"984","nonchalant",0,0,0,0,0,0,0
"985","noncoercive",0,0,0,0,0,0,0
"986","noncompliant",0,0,0,0,0,0,0
"987","nonconforming",0,0,0,0,0,0,0
"988","nonegotistical",0,0,0,0,0,0,0
"989","nonexplosive",0,0,0,0,0,0,0
"990","nonhostile",0,0,0,0,0,0,0
"991","nonimitative",0,0,0,0,0,0,0
"992","noninterfering",0,0,0,0,0,0,0
"993","nonirritable",0,0,0,0,0,0,0
"994","nonpersistent",0,0,0,0,0,0,0
"995","nonrational",0,0,0,0,0,0,0
"996","nonreligious",0,0,0,0,0,0,0
"997","nonrigid",0,0,0,0,0,0,0
"998","nonspiritual",0,0,0,0,0,0,0
"999","nonunderstanding",0,0,0,0,0,0,0
"1000","nonvariant",0,0,0,0,0,0,0
"1001","nonvocal",0,0,0,0,0,0,0
"1002","nonvolatile",0,0,0,0,0,0,0
"1003","nosey",0,0,0,0,0,0,0
"1004","objective",0,0,0,0,0,0,0
"1005","obsessive",0,0,0,0,0,0,0
"1006","obtrusive",0,0,0,0,0,0,0
"1007","old-fashioned",0,0,0,0,0,0,0
"1008","one-sided",0,0,0,0,0,0,0
"1009","open-hearted",0,0,0,0,0,0,0
"1010","open-minded",0,0,0,0,0,0,0
"1011","opinionated",0,0,0,0,0,0,0
"1012","opportunistic",0,0,0,0,0,0,0
"1013","optimistic",0,0,0,0,0,0,0
"1014","organized",0,0,0,0,0,0,0
"1015","ornery",0,0,0,0,0,0,0
"1016","otherworldly",0,0,0,0,0,0,0
"1017","outgoing",0,0,0,0,0,0,0
"1018","outspoken",0,0,0,0,0,0,0
"1019","overactive",0,0,0,0,0,0,0
"1020","overambitious",0,0,0,0,0,0,0
"1021","overbitter",0,0,0,0,0,0,0
"1022","overbold",0,0,0,0,0,0,0
"1023","overbookish",0,0,0,0,0,0,0
"1024","overbrave",0,0,0,0,0,0,0
"1025","overbusy",0,0,0,0,0,0,0
"1026","overcaring",0,0,0,0,0,0,0
"1027","overcasual",0,0,0,0,0,0,0
"1028","overcautious",0,0,0,0,0,0,0
"1029","overcharitable",0,0,0,0,0,0,0
"1030","overconfident",0,0,0,0,0,0,0
"1031","overconscientious",0,0,0,0,0,0,0
"1032","overcredulous",0,0,0,0,0,0,0
"1033","overcritical",0,0,0,0,0,0,0
"1034","overcunning",0,0,0,0,0,0,0
"1035","overcurious",0,0,0,0,0,0,0
"1036","overdaring",0,0,0,0,0,0,0
"1037","overdiligent",0,0,0,0,0,0,0
"1038","overearnest",0,0,0,0,0,0,0
"1039","overelegant",0,0,0,0,0,0,0
"1040","overemotional",0,0,0,0,0,0,0
"1041","overemphatic",0,0,0,0,0,0,0
"1042","overexcitable",0,0,0,0,0,0,0
"1043","overfastidious",0,0,0,0,0,0,0
"1044","overfearful",0,0,0,0,0,0,0
"1045","overfierce",0,0,0,0,0,0,0
"1046","overforward",0,0,0,0,0,0,0
"1047","overgreedy",0,0,0,0,0,0,0
"1048","overharsh",0,0,0,0,0,0,0
"1049","overhasty",0,0,0,0,0,0,0
"1050","overimaginative",0,0,0,0,0,0,0
"1051","overindulgent",0,0,0,0,0,0,0
"1052","overintense",0,0,0,0,0,0,0
"1053","overjealous",0,0,0,0,0,0,0
"1054","overkind",0,0,0,0,0,0,0
"1055","overlogical",0,0,0,0,0,0,0
"1056","overloud",0,0,0,0,0,0,0
"1057","overlusty",0,0,0,0,0,0,0
"1058","overmerry",0,0,0,0,0,0,0
"1059","overmodest",0,0,0,0,0,0,0
"1060","overneat",0,0,0,0,0,0,0
"1061","overnervous",0,0,0,0,0,0,0
"1062","overpartial",0,0,0,0,0,0,0
"1063","overparticular",0,0,0,0,0,0,0
"1064","overpassionate",0,0,0,0,0,0,0
"1065","overpatient",0,0,0,0,0,0,0
"1066","overprompt",0,0,0,0,0,0,0
"1067","overproud",0,0,0,0,0,0,0
"1068","overquiet",0,0,0,0,0,0,0
"1069","overrash",0,0,0,0,0,0,0
"1070","overrefined",0,0,0,0,0,0,0
"1071","overrelaxed",0,0,0,0,0,0,0
"1072","overrighteous",0,0,0,0,0,0,0
"1073","overrigid",0,0,0,0,0,0,0
"1074","overrigorous",0,0,0,0,0,0,0
"1075","overscrupulous",0,0,0,0,0,0,0
"1076","oversensitive",0,0,0,0,0,0,0
"1077","overserious",0,0,0,0,0,0,0
"1078","oversevere",0,0,0,0,0,0,0
"1079","overslow",0,0,0,0,0,0,0
"1080","oversolicitous",0,0,0,0,0,0,0
"1081","overspeedy",0,0,0,0,0,0,0
"1082","overstrict",0,0,0,0,0,0,0
"1083","overstudious",0,0,0,0,0,0,0
"1084","oversubtle",0,0,0,0,0,0,0
"1085","oversuspicious",0,0,0,0,0,0,0
"1086","overtalkative",0,0,0,0,0,0,0
"1087","overthoughtful",0,0,0,0,0,0,0
"1088","overtrained",0,0,0,0,0,0,0
"1089","overtrusting",0,0,0,0,0,0,0
"1090","overvaliant",0,0,0,0,0,0,0
"1091","overviolent",0,0,0,0,0,0,0
"1092","overwary",0,0,0,0,0,0,0
"1093","overwomanly",0,0,0,0,0,0,0
"1094","overzealous",0,0,0,0,0,0,0
"1095","pacifistic",0,0,0,0,0,0,0
"1096","painstaking",0,0,0,0,0,0,0
"1097","participative",0,0,0,0,0,0,0
"1098","passionless",0,0,0,0,0,0,0
"1099","patronizing",0,0,0,0,0,0,0
"1100","peaceful",0,0,0,0,0,0,0
"1101","peacemaking",0,0,0,0,0,0,0
"1102","penetrative",0,0,0,0,0,0,0
"1103","peppery",0,0,0,0,0,0,0
"1104","peppy",0,0,0,0,0,0,0
"1105","perceptive",0,0,0,0,0,0,0
"1106","perfectionistic",0,0,0,0,0,0,0
"1107","perky",0,0,0,0,0,0,0
"1108","persecutive",0,0,0,0,0,0,0
"1109","persevering",0,0,0,0,0,0,0
"1110","persistent",0,0,0,0,0,0,0
"1111","perspectiveless",0,0,0,0,0,0,0
"1112","perturbable",0,0,0,0,0,0,0
"1113","pessimistic",0,0,0,0,0,0,0
"1114","philosophical",0,0,0,0,0,0,0
"1115","philosophizing",0,0,0,0,0,0,0
"1116","picky",0,0,0,0,0,0,0
"1117","pig-headed",0,0,0,0,0,0,0
"1118","pious",0,0,0,0,0,0,0
"1119","plain-dealing",0,0,0,0,0,0,0
"1120","plain-spoken",0,0,0,0,0,0,0
"1121","planful",0,0,0,0,0,0,0
"1122","planless",0,0,0,0,0,0,0
"1123","pleasure-seeking",0,0,0,0,0,0,0
"1124","pliable",0,0,0,0,0,0,0
"1125","pliant",0,0,0,0,0,0,0
"1126","plucky",0,0,0,0,0,0,0
"1127","poetic",0,0,0,0,0,0,0
"1128","poised",0,0,0,0,0,0,0
"1129","posed",0,0,0,0,0,0,0
"1130","possessive",0,0,0,0,0,0,0
"1131","pouty",0,0,0,0,0,0,0
"1132","prankish",0,0,0,0,0,0,0
"1133","prayerful",0,0,0,0,0,0,0
"1134","preachy",0,0,0,0,0,0,0
"1135","precondemning",0,0,0,0,0,0,0
"1136","predatory",0,0,0,0,0,0,0
"1137","predictable",0,0,0,0,0,0,0
"1138","prejudiceless",0,0,0,0,0,0,0
"1139","premeditative",0,0,0,0,0,0,0
"1140","pretenseful",0,0,0,0,0,0,0
"1141","pretenseless",0,0,0,0,0,0,0
"1142","pretentious",0,0,0,0,0,0,0
"1143","prideless",0,0,0,0,0,0,0
"1144","prim",0,0,0,0,0,0,0
"1145","profane",0,0,0,0,0,0,0
"1146","progressive",0,0,0,0,0,0,0
"1147","prophetic",0,0,0,0,0,0,0
"1148","protective",0,0,0,0,0,0,0
"1149","provincial",0,0,0,0,0,0,0
"1150","provocable",0,0,0,0,0,0,0
"1151","prudish",0,0,0,0,0,0,0
"1152","puritanical",0,0,0,0,0,0,0
"1153","purposeful",0,0,0,0,0,0,0
"1154","purposeless",0,0,0,0,0,0,0
"1155","purposive",0,0,0,0,0,0,0
"1156","questioning",0,0,0,0,0,0,0
"1157","quick-tempered",0,0,0,0,0,0,0
"1158","quick-witted",0,0,0,0,0,0,0
"1159","quiet-spoken",0,0,0,0,0,0,0
"1160","rambunctious",0,0,0,0,0,0,0
"1161","rascally",0,0,0,0,0,0,0
"1162","realistic",0,0,0,0,0,0,0
"1163","rebellious",0,0,0,0,0,0,0
"1164","reckless",0,0,0,0,0,0,0
"1165","reclusive",0,0,0,0,0,0,0
"1166","reflective",0,0,0,0,0,0,0
"1167","reformative",0,0,0,0,0,0,0
"1168","relaxed",0,0,0,0,0,0,0
"1169","relentless",0,0,0,0,0,0,0
"1170","reliable",0,0,0,0,0,0,0
"1171","reliant",0,0,0,0,0,0,0
"1172","remorseless",0,0,0,0,0,0,0
"1173","resilient",0,0,0,0,0,0,0
"1174","resourceful",0,0,0,0,0,0,0
"1175","responsive",0,0,0,0,0,0,0
"1176","restrainable",0,0,0,0,0,0,0
"1177","restrained",0,0,0,0,0,0,0
"1178","retaliative",0,0,0,0,0,0,0
"1179","retiring",0,0,0,0,0,0,0
"1180","retortive",0,0,0,0,0,0,0
"1181","revengeful",0,0,0,0,0,0,0
"1182","reverent",0,0,0,0,0,0,0
"1183","rigorous",0,0,0,0,0,0,0
"1184","risque",0,0,0,0,0,0,0
"1185","ritualistic",0,0,0,0,0,0,0
"1186","rivalrous",0,0,0,0,0,0,0
"1187","roguish",0,0,0,0,0,0,0
"1188","rollicking",0,0,0,0,0,0,0
"1189","rootless",0,0,0,0,0,0,0
"1190","rowdy",0,0,0,0,0,0,0
"1191","ruthless",0,0,0,0,0,0,0
"1192","saccharine",0,0,0,0,0,0,0
"1193","sadistic",0,0,0,0,0,0,0
"1194","saintly",0,0,0,0,0,0,0
"1195","sassy",0,0,0,0,0,0,0
"1196","satiric",0,0,0,0,0,0,0
"1197","saucy",0,0,0,0,0,0,0
"1198","scampish",0,0,0,0,0,0,0
"1199","scandalmongering",0,0,0,0,0,0,0
"1200","scatterbrained",0,0,0,0,0,0,0
"1201","scheming",0,0,0,0,0,0,0
"1202","scholarly",0,0,0,0,0,0,0
"1203","scrappy",0,0,0,0,0,0,0
"1204","seclusive",0,0,0,0,0,0,0
"1205","secretive",0,0,0,0,0,0,0
"1206","self-assertive",0,0,0,0,0,0,0
"1207","self-assured",0,0,0,0,0,0,0
"1208","self-centered",0,0,0,0,0,0,0
"1209","self-confident",0,0,0,0,0,0,0
"1210","self-conscious",0,0,0,0,0,0,0
"1211","self-consistent",0,0,0,0,0,0,0
"1212","self-controlled",0,0,0,0,0,0,0
"1213","self-critical",0,0,0,0,0,0,0
"1214","self-deceiving",0,0,0,0,0,0,0
"1215","self-defeating",0,0,0,0,0,0,0
"1216","self-defensive",0,0,0,0,0,0,0
"1217","self-deluding",0,0,0,0,0,0,0
"1218","self-denying",0,0,0,0,0,0,0
"1219","self-deprecating",0,0,0,0,0,0,0
"1220","self-destructive",0,0,0,0,0,0,0
"1221","self-disciplined",0,0,0,0,0,0,0
"1222","self-disparaging",0,0,0,0,0,0,0
"1223","self-doubting",0,0,0,0,0,0,0
"1224","self-effacing",0,0,0,0,0,0,0
"1225","self-examining",0,0,0,0,0,0,0
"1226","self-excusing",0,0,0,0,0,0,0
"1227","self-expressive",0,0,0,0,0,0,0
"1228","self-important",0,0,0,0,0,0,0
"1229","self-indulgent",0,0,0,0,0,0,0
"1230","self-pitying",0,0,0,0,0,0,0
"1231","self-possessed",0,0,0,0,0,0,0
"1232","self-punishing",0,0,0,0,0,0,0
"1233","self-reliant",0,0,0,0,0,0,0
"1234","self-reproachful",0,0,0,0,0,0,0
"1235","self-respecting",0,0,0,0,0,0,0
"1236","self-restrained",0,0,0,0,0,0,0
"1237","self-revealing",0,0,0,0,0,0,0
"1238","self-righteous",0,0,0,0,0,0,0
"1239","self-sacrificing",0,0,0,0,0,0,0
"1240","self-satisfied",0,0,0,0,0,0,0
"1241","self-seeking",0,0,0,0,0,0,0
"1242","self-sufficient",0,0,0,0,0,0,0
"1243","self-willed",0,0,0,0,0,0,0
"1244","selfless",0,0,0,0,0,0,0
"1245","sensual",0,0,0,0,0,0,0
"1246","sensuous",0,0,0,0,0,0,0
"1247","serene",0,0,0,0,0,0,0
"1248","serious-minded",0,0,0,0,0,0,0
"1249","sexy",0,0,0,0,0,0,0
"1250","sharp-tongued",0,0,0,0,0,0,0
"1251","sharp-witted",0,0,0,0,0,0,0
"1252","shiftless",0,0,0,0,0,0,0
"1253","short-spoken",0,0,0,0,0,0,0
"1254","short-tempered",0,0,0,0,0,0,0
"1255","shortsighted",0,0,0,0,0,0,0
"1256","showy",0,0,0,0,0,0,0
"1257","shrinking",0,0,0,0,0,0,0
"1258","single-minded",0,0,0,0,0,0,0
"1259","skeptical",0,0,0,0,0,0,0
"1260","slanderous",0,0,0,0,0,0,0
"1261","slick",0,0,0,0,0,0,0
"1262","sloppy",0,0,0,0,0,0,0
"1263","slothful",0,0,0,0,0,0,0
"1264","slow-witted",0,0,0,0,0,0,0
"1265","smooth-spoken",0,0,0,0,0,0,0
"1266","smug",0,0,0,0,0,0,0
"1267","sneaky",0,0,0,0,0,0,0
"1268","snobbish",0,0,0,0,0,0,0
"1269","snoopy",0,0,0,0,0,0,0
