"","Words","count.present","A Tale of Two Cities","Barnaby Rudge","Bleak House","Crusoe","David Copperfield","Dombey and Son","Emma","Evelina","Frankenstein","Great Expectations","Hard Times","Little Dorrit","Mansfield Park","Martin Chuzzlewit","Mystery of Edwin Drood","Nicholas Nickleby","Northanger Abbey","Oliver Twist","Our Mutual Friend","Persuasion","Pickwick","Pride and Prejudice","Sense and Sensibility","The Old Curiosity Shop","The unfortunate traveler"
"231","sarcastic",35,1,1,3,0,1,7,1,1,0,1,0,2,1,1,1,7,0,0,2,0,2,1,0,2,0
"232","sprightly",35,0,0,5,0,2,2,0,0,0,1,2,4,0,1,2,5,0,0,7,0,2,0,0,1,1
"233","treacherous",35,1,0,3,0,2,4,0,0,1,2,0,3,2,3,0,3,1,1,2,0,2,0,0,5,0
"234","boyish",34,0,2,1,0,9,3,1,0,0,3,0,0,0,1,1,4,0,1,4,0,1,0,1,2,0
"235","extravagant",34,2,3,0,1,2,1,1,1,0,1,1,1,1,2,0,4,1,0,1,2,2,4,3,0,0
"236","facetious",34,0,0,0,0,0,2,0,1,0,1,1,1,0,6,0,3,0,3,5,0,7,0,0,4,0
"237","inconsistent",34,1,0,4,1,1,5,1,0,0,2,0,3,1,2,0,0,1,0,7,1,3,0,0,1,0
"238","pensive",34,1,0,0,6,1,10,1,0,1,0,1,0,0,2,1,2,1,0,2,2,0,0,0,3,0
"239","energetic",33,2,1,4,0,0,3,1,0,0,1,2,1,0,2,0,4,0,0,2,0,7,1,0,2,0
"240","inexperienced",33,1,0,1,0,8,4,0,2,1,0,1,3,1,1,0,3,0,0,2,0,2,0,2,1,0
"241","irrepressible",33,2,0,0,0,0,5,0,0,0,1,0,4,0,3,1,3,0,5,5,0,2,0,2,0,0
"242","passive",33,1,3,0,0,3,1,1,2,1,1,1,1,2,3,1,2,0,1,3,0,4,0,0,2,0
"243","congenial",32,2,2,5,0,4,3,0,1,1,0,0,2,0,5,0,0,0,0,2,0,1,1,0,3,0
"244","inflexible",32,0,2,4,0,4,7,0,0,0,2,3,1,0,2,0,2,0,2,0,0,3,0,0,0,0
"245","inward",32,0,1,5,0,1,4,1,2,0,2,0,2,0,2,0,3,0,2,0,0,6,0,0,1,0
"246","tame",32,2,2,1,13,0,4,0,1,0,0,0,2,1,3,0,0,0,0,0,0,1,0,1,1,0
"247","womanly",32,1,0,3,0,1,5,1,0,0,2,3,5,1,1,2,1,0,1,3,0,1,0,0,0,1
"248","blunt",31,1,3,1,0,1,7,1,0,1,2,0,3,1,2,0,1,0,0,3,0,0,0,1,3,0
"249","disdainful",31,1,2,7,0,1,10,0,0,0,1,0,1,0,2,0,3,0,0,1,1,0,0,0,1,0
"250","doleful",31,3,2,2,0,3,3,1,2,0,2,1,6,0,2,1,1,0,0,1,0,0,1,0,0,0
"251","scrupulous",31,0,1,2,0,1,0,4,0,0,0,0,0,5,0,0,7,1,1,0,2,4,1,1,1,0
"252","uncouth",31,0,5,1,1,0,1,0,0,2,1,0,2,0,0,0,8,0,1,0,0,3,0,0,6,0
"253","vivid",31,3,2,0,0,1,2,0,1,3,2,0,3,0,3,0,6,0,4,0,0,1,0,0,0,0
"254","whimsical",31,0,3,3,1,1,4,0,2,0,0,0,2,0,4,2,1,1,0,4,0,0,1,0,2,0
"255","conscientious",30,0,3,0,0,2,1,0,0,0,1,0,4,2,2,4,1,1,0,4,0,2,1,2,0,0
"256","exclusive",30,1,2,2,0,5,1,0,0,0,0,0,3,0,5,1,1,0,2,2,0,3,0,0,2,0
"257","prompt",30,0,0,2,0,2,3,3,0,0,0,1,1,0,2,1,5,0,4,1,1,3,1,0,0,0
"258","accurate",29,1,0,2,0,1,2,0,0,1,2,1,5,1,3,2,2,0,1,1,0,3,1,0,0,0
"259","aristocratic",29,2,0,6,0,0,0,0,0,0,1,1,3,0,4,0,3,0,0,5,1,3,0,0,0,0
"260","casual",29,2,2,2,2,2,1,0,0,0,0,0,3,0,4,0,2,0,0,3,0,3,1,0,2,0
"261","communicative",29,0,1,0,0,1,2,3,1,0,2,0,2,2,0,1,4,1,2,1,0,1,1,2,2,0
"262","despondent",29,1,3,1,0,1,4,0,0,1,1,0,5,0,5,2,1,0,0,1,0,0,0,0,3,0
"263","distrustful",29,0,4,4,0,2,3,0,0,0,2,0,2,0,5,0,0,0,0,3,0,1,0,0,3,0
"264","humorous",29,0,1,0,0,1,2,0,0,0,0,1,3,1,2,2,3,0,1,0,0,9,0,0,3,0
"265","impudent",29,0,0,0,0,4,2,2,2,0,0,0,1,1,1,1,2,0,2,4,0,5,1,0,0,1
"266","judicious",29,1,1,0,0,2,2,3,0,0,2,0,0,4,2,2,1,3,0,3,0,2,0,1,0,0
"267","shallow",29,1,3,2,0,2,0,0,0,0,1,0,5,0,2,1,1,1,1,6,0,2,0,0,1,0
"268","unsuspicious",29,1,0,2,0,0,1,5,1,0,0,0,1,5,1,1,1,2,0,0,1,2,1,0,4,0
"269","adventurous",28,2,3,2,0,2,4,1,0,1,0,0,2,0,0,0,4,0,0,1,0,4,0,0,2,0
"270","ambitious",28,0,1,2,0,1,8,0,2,0,0,0,0,3,1,0,3,0,2,4,1,0,0,0,0,0
"271","brutal",28,0,3,1,1,1,1,1,5,0,3,0,0,0,3,0,3,0,2,0,0,3,0,0,1,0
"272","contradictory",28,1,0,4,0,3,1,0,1,1,2,0,1,1,4,1,2,0,1,2,1,1,0,1,0,0
"273","discreet",28,1,1,3,0,2,2,3,0,0,0,1,1,0,2,0,2,0,1,5,0,1,0,1,2,0
"274","explicit",28,2,2,3,0,1,3,0,3,0,1,0,2,1,0,0,2,1,1,2,1,1,2,0,0,0
"275","headlong",28,1,5,0,0,3,4,0,0,0,0,0,1,0,1,0,3,0,4,0,0,2,0,0,1,3
"276","humane",28,2,0,3,0,0,0,1,3,1,0,1,1,0,2,0,1,0,5,0,0,5,0,0,1,2
"277","indefinite",28,0,1,2,0,3,3,0,0,0,1,0,2,2,2,1,1,0,0,4,0,2,1,0,2,1
"278","ingenuous",28,0,3,5,0,2,6,0,2,0,0,0,0,0,5,1,1,0,0,2,0,1,0,0,0,0
"279","methodical",28,4,0,4,0,0,1,0,0,0,1,0,4,2,1,1,1,0,0,7,0,1,0,0,1,0
"280","conciliatory",27,0,5,2,0,3,2,0,0,0,2,1,2,0,2,1,0,1,1,2,0,2,1,0,0,0
"281","decisive",27,0,0,1,0,1,1,5,1,2,2,0,0,3,0,0,2,1,1,1,1,1,2,1,1,0
"282","dissatisfied",27,1,1,2,0,1,1,0,1,0,3,2,4,1,1,1,3,2,0,1,0,0,1,1,0,0
"283","dreamy",27,0,2,2,0,4,4,0,0,0,1,1,4,0,4,2,2,0,0,0,0,0,0,0,1,0
"284","imperturbable",27,1,4,5,0,2,1,0,0,0,0,0,1,0,3,0,1,0,0,2,0,4,0,0,3,0
"285","irresolute",27,1,3,0,0,1,2,1,2,1,0,0,7,0,0,0,0,0,2,5,2,0,0,0,0,0
"286","juvenile",27,0,1,3,0,1,10,0,0,0,1,1,0,0,1,0,5,0,1,0,0,2,0,1,0,0
"287","lifeless",27,1,4,3,0,0,2,0,2,7,2,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
"288","ungenerous",27,1,0,0,0,0,0,1,0,0,3,0,1,3,4,2,0,3,0,3,0,0,3,2,1,0
"289","unmindful",27,0,2,2,0,2,2,0,0,0,1,0,2,0,6,0,0,0,1,1,0,1,0,0,7,0
"290","deliberate",26,1,0,4,0,1,1,0,0,0,2,0,5,0,1,1,3,0,0,3,0,2,0,0,2,0
"291","fanciful",26,1,1,0,0,3,1,2,0,1,1,3,5,1,2,0,0,0,0,4,0,0,0,1,0,0
"292","imprudent",26,0,2,0,0,1,0,4,1,0,0,0,0,3,0,0,1,1,0,0,2,3,6,1,1,0
"293","productive",26,0,1,1,0,0,0,1,9,0,0,0,0,0,0,1,2,1,2,0,0,2,1,3,2,0
"294","rash",26,0,2,3,0,1,4,0,1,1,1,0,0,0,2,0,4,0,1,1,0,2,0,1,2,0
"295","solicitous",26,0,0,2,0,3,2,4,0,0,0,0,5,1,1,0,1,1,0,0,3,1,0,2,0,0
"296","audacious",25,0,2,3,0,1,2,0,0,0,1,0,4,1,1,0,2,0,1,3,0,3,0,0,1,0
"297","bland",25,0,1,2,0,2,3,0,0,0,0,0,3,0,3,2,0,0,0,3,0,3,0,0,3,0
"298","forcible",25,2,3,1,0,0,3,0,1,1,1,0,2,0,2,1,0,0,0,1,0,2,0,0,4,1
"299","indefatigable",25,0,0,1,1,0,1,1,0,3,0,1,2,2,0,1,3,0,0,0,0,7,0,1,1,0
"300","irritable",25,0,0,1,0,1,1,1,0,0,0,0,3,0,1,0,4,1,2,1,1,3,2,2,1,0
"301","jovial",25,0,5,0,0,1,3,0,0,0,0,0,0,0,5,0,3,0,0,1,0,4,0,0,3,0
"302","murderous",25,3,0,5,0,0,2,0,0,2,4,0,1,0,4,1,0,0,1,2,0,0,0,0,0,0
"303","negligent",25,2,1,1,0,1,0,5,2,0,0,2,1,2,1,0,0,2,0,1,0,1,1,1,0,1
"304","prophetic",25,2,2,0,2,3,4,0,0,2,0,0,0,0,0,0,3,0,2,1,0,3,0,0,1,0
"305","sour",25,1,1,3,0,1,1,1,0,0,4,1,1,0,4,0,1,0,0,1,0,1,1,0,3,0
"306","definite",24,2,2,3,0,2,1,0,0,0,3,0,1,0,2,2,2,0,0,2,0,2,0,0,0,0
"307","envious",24,0,1,1,0,1,2,2,1,0,2,0,1,0,2,1,3,0,0,2,0,2,0,0,3,0
"308","heedless",24,1,2,0,0,1,3,0,3,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,1,0
"309","impartial",24,0,0,0,0,0,2,1,0,0,0,0,5,1,2,0,2,2,1,0,0,3,3,2,0,0
"310","invariable",24,0,1,0,0,0,5,1,2,0,0,0,1,1,0,0,2,0,2,1,0,3,1,4,0,0
"311","accessible",23,1,0,1,0,1,5,0,0,0,0,2,8,0,0,1,1,0,0,3,0,0,0,0,0,0
"312","boastful",23,3,0,2,0,1,0,1,0,0,0,1,2,0,4,0,1,0,0,6,0,1,0,0,1,0
"313","conventional",23,0,2,0,0,3,0,0,0,0,2,1,4,0,0,2,3,0,0,6,0,0,0,0,0,0
"314","intricate",23,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,5,0,3,1,0,3,1,0,3,0
"315","meek",23,0,3,3,0,3,3,0,0,0,2,0,2,0,2,0,1,0,0,2,0,0,0,0,2,0
"316","rebellious",23,0,2,1,1,3,2,0,0,0,1,0,1,0,0,0,2,0,2,2,0,3,0,0,2,1
"317","reserved",23,2,0,0,0,0,2,4,1,0,0,4,5,0,0,0,0,0,0,2,1,1,1,0,0,0
"318","spontaneous",23,0,1,4,0,0,2,1,0,0,1,0,3,1,2,1,0,0,0,2,2,1,0,1,1,0
"319","steadfast",23,0,0,1,0,3,6,0,0,0,0,1,3,0,0,0,2,0,0,1,1,2,1,1,1,0
"320","contemplative",22,0,0,1,0,1,4,0,0,0,0,0,1,0,0,2,0,0,0,5,0,6,0,0,2,0
"321","heroic",22,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,3,4,1,5,0,4,0,0,0,0
"322","mature",22,2,0,1,0,1,2,0,1,0,0,1,1,0,1,0,1,1,1,6,1,0,1,0,1,0
"323","moody",22,1,0,1,0,2,2,0,0,0,1,0,1,0,1,2,1,0,0,5,0,2,0,0,3,0
"324","persuasive",22,0,2,2,0,0,2,0,0,1,1,0,5,1,2,1,2,0,0,0,0,2,0,0,1,0
"325","straightforward",22,1,1,3,0,0,1,3,0,0,0,1,2,0,3,0,4,0,1,0,0,2,0,0,0,0
"326","aloof",21,0,6,3,0,1,1,0,1,0,0,1,2,0,3,0,1,0,1,0,0,1,0,0,0,0
"327","argumentative",21,1,0,3,0,1,1,1,0,0,3,1,3,0,1,0,1,0,0,2,0,2,0,0,1,0
"328","inconsiderate",21,0,2,0,0,3,0,2,1,0,0,2,1,1,2,1,3,0,0,2,0,0,0,0,1,0
"329","inexhaustible",21,0,0,2,0,0,2,0,0,2,0,0,2,0,1,0,1,0,1,4,1,3,1,0,1,0
"330","lavish",21,0,4,2,0,0,2,0,1,0,4,0,0,0,3,1,0,0,0,1,1,2,0,0,0,0
"331","presumptuous",21,0,0,2,0,1,10,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,0
"332","refined",21,2,2,3,0,0,0,1,1,1,1,1,5,0,0,0,0,1,0,2,0,0,0,0,1,0
"333","resentful",21,2,0,1,0,1,2,0,0,0,1,1,4,2,1,0,0,3,0,1,1,0,1,0,0,0
"334","tidy",21,0,1,2,0,0,1,1,0,0,0,2,0,1,2,0,2,1,1,3,0,2,0,1,1,0
"335","excitable",20,0,3,1,0,0,1,0,0,0,2,0,0,0,1,1,5,0,3,0,0,3,0,0,0,0
"336","hardened",20,0,1,1,3,0,0,1,0,0,0,2,0,0,0,0,2,0,2,2,2,1,0,2,1,0
"337","magnanimous",20,2,0,1,0,1,0,0,0,0,1,1,4,0,1,0,1,0,0,5,0,3,0,0,0,0
"338","meditative",20,1,0,2,0,3,0,0,0,0,4,0,0,0,0,1,1,0,1,4,0,3,0,0,0,0
"339","sluggish",20,0,2,0,0,1,1,1,0,0,2,0,2,0,1,0,4,0,1,2,0,0,0,0,3,0
"340","spiteful",20,0,1,0,0,0,0,0,2,0,1,0,1,0,3,0,2,0,0,4,0,1,1,0,4,0
"341","studious",20,4,0,2,0,1,3,0,0,0,1,0,0,1,1,2,1,0,0,1,0,1,1,0,1,0
"342","vivacious",20,1,1,6,0,2,1,0,0,0,0,1,4,0,0,2,1,0,1,0,0,0,0,0,0,0
"343","wary",20,2,0,2,0,2,1,0,0,0,0,1,1,0,1,0,0,0,2,3,1,3,0,0,1,0
"344","ceremonious",19,0,0,3,0,2,2,3,0,0,2,0,1,1,0,0,0,0,0,0,1,1,3,0,0,0
"345","crafty",19,0,3,0,0,2,1,0,0,0,0,0,1,0,0,0,4,0,3,3,0,0,0,0,2,0
"346","destructive",19,1,1,2,0,0,1,0,0,1,1,1,0,0,1,2,3,0,1,2,0,1,1,0,0,0
"347","frugal",19,1,4,2,0,1,3,0,0,0,0,0,0,0,1,0,4,0,0,1,0,1,0,0,1,0
"348","literal",19,0,0,5,0,1,0,0,1,0,0,0,2,0,2,1,2,0,0,4,0,0,0,0,1,0
"349","servile",19,0,1,2,0,1,2,0,0,0,1,1,2,0,4,2,0,1,0,1,0,1,0,0,0,0
"350","spiritual",19,1,1,4,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,3,0,0,0,0,3,0
"351","visionary",19,0,1,0,0,3,2,0,1,0,2,1,1,0,1,0,2,0,1,1,0,2,0,0,1,0
"352","inconstant",18,0,3,1,0,1,2,0,0,2,0,0,2,1,0,0,0,1,0,1,1,1,0,1,1,0
"353","indulgent",18,0,0,2,0,1,0,2,2,0,0,0,1,3,1,1,0,2,0,0,0,0,1,2,0,0
"354","ironical",18,1,1,0,0,0,0,0,4,0,0,0,1,0,3,0,1,0,3,3,0,0,0,0,1,0
"355","revengeful",18,3,0,0,0,4,2,0,1,0,1,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0
"356","trustworthy",18,1,2,1,0,0,1,0,0,0,0,1,3,0,0,1,1,0,1,4,0,0,0,0,2,0
"357","vocal",18,0,0,2,0,0,0,1,0,0,0,1,1,0,4,1,2,0,0,1,0,0,0,0,5,0
"358","assured",17,1,0,1,0,1,0,1,0,1,0,1,1,2,0,0,2,2,2,1,0,0,0,1,0,0
"359","chaste",17,1,1,1,0,0,1,0,0,0,0,3,1,0,3,1,2,0,2,0,0,1,0,0,0,0
"360","daring",17,0,6,0,0,1,0,0,1,0,0,0,2,1,1,0,0,0,0,2,0,1,1,0,1,0
"361","defiant",17,0,0,4,0,1,5,0,0,0,0,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0
"362","disrespectful",17,1,3,0,0,1,0,0,1,0,1,0,0,2,2,0,2,1,0,0,1,0,1,0,1,0
"363","frivolous",17,0,1,2,0,0,0,0,4,0,0,1,0,0,2,0,1,1,0,0,0,1,3,1,0,0
"364","heartless",17,2,1,0,0,0,1,0,0,2,1,0,0,0,1,0,3,0,0,3,1,1,0,0,1,0
"365","learned",17,1,0,1,0,2,2,0,0,0,0,0,2,0,2,0,0,0,0,1,0,6,0,0,0,0
"366","mischievous",17,0,0,3,0,1,0,1,2,0,1,2,0,0,0,1,0,1,0,1,1,2,0,1,0,0
"367","petty",17,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0,3,0,3,0,1,1,0,1,2,0
"368","sly",17,0,1,1,0,0,1,1,0,0,0,0,2,1,0,0,1,1,1,3,0,1,1,0,2,0
"369","sparkling",17,1,4,1,0,2,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,1,0,1,1,1
"370","stubborn",17,0,0,1,0,1,4,0,0,0,0,1,2,0,1,0,0,2,0,2,0,0,0,3,0,0
"371","ungracious",17,0,0,0,0,0,0,4,0,0,1,2,0,1,1,0,0,0,0,1,1,0,3,3,0,0
"372","vindictive",17,0,0,1,1,1,2,0,0,0,0,0,1,0,2,1,2,0,1,0,0,5,0,0,0,0
"373","abstract",16,0,5,0,0,2,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,2,0
"374","demonstrative",16,2,0,2,0,3,2,0,0,0,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0
"375","informed",16,1,1,0,0,0,1,1,2,0,3,0,3,0,1,0,1,0,0,0,0,1,1,0,0,0
"376","obtrusive",16,0,0,3,0,3,1,0,0,0,1,1,3,0,1,1,1,0,0,0,0,0,0,0,1,0
"377","pompous",16,0,0,0,0,0,2,0,0,0,0,0,2,1,2,0,1,0,0,1,0,2,3,0,2,0
"378","responsive",16,1,0,1,0,0,3,0,0,0,2,0,3,0,1,0,0,0,0,4,0,1,0,0,0,0
"379","undisguised",16,1,0,0,0,2,3,0,2,0,0,0,1,0,0,0,0,0,1,1,0,4,0,0,1,0
"380","unfeeling",16,1,0,0,0,0,0,3,2,1,1,0,0,1,0,0,1,0,0,0,2,2,0,2,0,0
"381","unvarying",16,0,2,3,0,0,0,1,0,0,0,0,2,1,0,0,3,0,0,2,1,0,1,0,0,0
"382","angelic",15,0,1,0,0,2,5,0,0,3,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"383","courageous",15,2,1,1,0,1,2,1,0,1,0,1,2,0,0,2,0,0,0,1,0,0,0,0,0,0
"384","deceitful",15,0,0,1,0,1,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,0,1
"385","girlish",15,1,0,1,0,4,3,0,0,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0
"386","injudicious",15,0,1,0,0,1,1,0,0,0,2,0,0,3,1,0,3,0,0,1,0,0,0,0,2,0
"387","loyal",15,2,4,1,0,1,0,0,0,0,0,0,2,1,0,2,0,0,0,1,0,1,0,0,0,0
"388","prejudiced",15,0,0,1,0,0,0,1,1,0,0,0,7,1,0,1,0,0,0,1,0,1,0,1,0,0
"389","unassuming",15,0,1,3,0,2,1,0,2,0,1,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0
"390","undutiful",15,1,2,2,0,2,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"391","unguarded",15,0,0,0,0,0,1,0,3,2,0,0,0,1,0,0,0,1,1,0,0,0,4,0,2,0
"392","unselfish",15,2,0,2,0,0,1,1,0,0,0,0,3,0,2,0,0,0,0,4,0,0,0,0,0,0
"393","diligent",14,0,0,3,2,1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
"394","earthy",14,0,1,3,0,1,1,0,0,0,2,0,0,0,1,3,0,0,0,0,0,1,0,0,1,0
"395","imaginative",14,0,0,0,0,3,0,0,0,1,0,3,2,0,3,1,0,0,0,1,0,0,0,0,0,0
"396","indomitable",14,0,2,2,0,1,4,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0
"397","invincible",14,0,0,0,1,0,3,0,0,3,0,1,1,0,1,1,0,0,1,0,0,2,0,0,0,0
"398","peevish",14,1,1,0,0,0,2,0,0,0,0,0,1,0,3,0,3,0,1,0,0,0,2,0,0,0
"399","philanthropic",14,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,2,0,3,0,1,0,0
"400","sociable",14,0,1,1,2,0,3,0,1,0,1,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0
"401","systematic",14,0,0,3,0,3,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,3,0,0,0,0
"402","unreserved",14,1,1,3,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,2,0,0
"403","beneficent",13,0,1,2,0,0,1,0,0,0,1,2,2,0,1,2,0,0,0,1,0,0,0,0,0,0
"404","chatty",13,0,0,2,0,0,1,2,0,0,0,1,0,1,2,0,1,0,0,1,0,0,1,1,0,0
"405","chivalrous",13,1,0,1,0,1,2,0,0,1,0,0,2,0,1,1,0,0,0,2,0,1,0,0,0,0
"406","condescending",13,0,1,1,0,1,3,0,1,0,0,0,1,0,1,0,1,0,0,2,0,1,0,0,0,0
"407","dishonest",13,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,3,1
"408","fastidious",13,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,2,2,1,0
"409","inarticulate",13,0,0,2,0,3,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"410","sultry",13,2,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,1,0,0,1,0
"411","timorous",13,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4,0,0,1,0
"412","unchanging",13,0,1,3,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,2,0
"413","unfair",13,1,0,1,0,0,0,4,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"414","unrelenting",13,1,2,0,0,2,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"415","abusive",12,0,0,1,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0,2,0,1,2,0,0,0
"416","buoyant",12,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,1,0,1,0,0,1,0
"417","coherent",12,0,1,2,0,0,1,0,0,0,1,0,2,0,1,0,1,0,1,0,0,1,1,0,0,0
"418","credulous",12,0,4,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,1,0,0
"419","disorderly",12,1,3,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"420","fickle",12,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
"421","flighty",12,0,1,1,0,1,0,0,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"422","fraternal",12,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,1,0,0,0,2,0
"423","gentlemanlike",12,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,0,2,1,0,2,0,0
"424","inhuman",12,1,0,0,3,0,0,0,0,1,0,1,0,0,0,0,2,0,1,1,0,2,0,0,0,0
"425","irrational",12,0,0,1,1,0,0,1,0,0,0,1,1,2,0,2,0,0,0,1,1,0,0,1,0,0
"426","reliant",12,0,0,0,0,6,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0
"427","unalterable",12,0,0,0,0,2,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,4,0,0,0,0
"428","uncompromising",12,1,0,0,0,3,2,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
"429","amicable",11,0,0,2,0,0,1,0,1,0,0,0,0,0,3,1,2,0,0,0,1,0,0,0,0,0
"430","forgiving",11,0,2,1,0,1,0,1,0,0,0,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0
"431","intrusive",11,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0
"432","jolly",11,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,2,0
"433","lenient",11,1,0,1,0,0,3,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0
"434","miserly",11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5,0,0,1,0,1,0
"435","poetic",11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,7,0,0,1,0
"436","roguish",11,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,0
"437","sedate",11,0,0,0,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0
"438","superstitious",11,1,1,0,0,1,0,0,0,0,0,0,2,0,2,0,1,0,0,1,0,1,0,0,0,1
"439","taciturn",11,0,0,0,0,1,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,1,0,0,0
"440","trustful",11,0,0,1,0,2,1,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,0,0,1,0
"441","ungovernable",11,0,1,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,1,0
"442","amorous",10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,1,0,0,1,2
"443","animated",10,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,2,1,1,0,0
"444","arbitrary",10,0,0,0,1,1,0,0,0,0,1,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0
"445","arrogant",10,0,0,1,0,1,3,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
"446","covetous",10,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,1,0,1,1,0,1,0,0,0,0
"447","dogged",10,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0
"448","explosive",10,1,0,0,0,1,0,0,0,0,0,4,1,0,1,1,0,0,0,1,0,0,0,0,0,0
"449","hostile",10,1,0,1,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,2,0,1,0,0
"450","hypocritical",10,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2,0,1,0
"451","indelicate",10,0,1,1,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0
"452","leisurely",10,0,1,2,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0
"453","lucid",10,0,1,0,0,1,0,0,0,0,1,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0
"454","malevolent",10,1,0,0,0,2,1,0,1,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0
"455","pert",10,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0
"456","slovenly",10,0,0,0,0,0,1,0,0,0,1,0,1,2,0,1,2,0,0,0,0,2,0,0,0,0
"457","spiritless",10,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,2,0
"458","unchangeable",10,2,0,1,0,2,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0
"459","uncivil",10,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1,0,0
"460","uncomplaining",10,1,0,2,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
"461","underhanded",10,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0
