"MR1";"MR2";"MR8";"MR4";"MR7";"MR3";"MR5";"MR6"
"#-beautiful";0.113113433645239;-0.123653300799892;0.0715717012782679;0.647699602274681;0.239834322609439;0.232309311536308;0.0863592312491501;0.0573659597872129
"married";0.146092499406339;0.0985212829130239;-0.0660379581585188;0.0131904304179441;0.0114048735334216;0.646449530894547;-0.09337155858481;-0.208747403628013
"mighty";0.478229644921242;-0.0863182109884172;0.140269985518148;0.458154572994404;0.145673135349429;-0.0184615203875533;-0.0339195719941363;0.359681073332607
"modest";0.14609249940634;0.0985212829130239;-0.0660379581585189;0.013190430417944;0.0114048735334216;0.646449530894547;-0.0933715585848101;-0.208747403628013
"moral";0.0410923877264288;0.716275315110413;0.16486760654241;0.103495026240551;-0.0125866727436897;0.0346988360003348;-0.118100049310451;0.0401591842479822
"mysterious";-0.0309925139626008;0.738091604088872;0.402906266354239;-0.0250937136137169;0.137887964744006;0.0084374146761447;-0.0569601749850149;0.0412398169156295
"natural";0.468351268264256;0.458013907297421;0.371406524790902;0.166402774543867;-0.052417765610093;0.0637212004302746;-0.0794525543754667;-0.00471979764660979
"neat";0.220704958852269;0.039243441536301;0.050527261434973;0.185555988067158;-0.0763000176404776;-0.0695223764538238;0.433071544504048;0.145331089820453
"original";0.48350691481259;-0.214557788591658;0.30356205387112;0.0686423632509744;0.341906733380968;0.285725461914559;-0.0111738038757405;0.00678625533313564
"passionate";0.0773585101593748;0.0625908511773441;-0.133500081577534;-0.1346453132439;-0.0100388524298605;-0.183876122596054;0.0259932624638853;0.529022128959308
"peaceful";0.263808537705167;0.574455322305184;0.117693541407399;0.192341880129755;0.124317743521699;0.125642349300281;-0.00817811013350707;-0.0433063716134716
"pleasant";0.588752034638421;0.127938425475986;0.468206003843268;0.0181114018815759;0.260557690154084;0.0619614176264873;0.106569336482534;0.0666586089741855
"popular";0.244608005179177;-0.0362883613540249;0.490986062735929;-0.116015924568174;-0.149958220005313;0.0250355964482593;0.124395812035886;0.152603745729308
"powerful";0.555470858416953;0.0945674343565675;0.121354115600406;0.0175656673552558;0.1864886109626;-0.02502235395728;0.132750434746599;0.0800308433019314
"proud";0.224622874763939;0.124823194935421;0.577699699516948;-0.160765409276388;0.22802895657457;-0.343390191304198;-0.0243079070416871;-0.211618670722369
"prudent";-0.0891037744599743;-0.0533065323810881;-0.0304510403874236;-0.106286865163196;0.03716346251664;-0.132820184369533;-0.0761369576316428;0.512956238586421
"quiet";0.379353293088807;0.00287699032302848;0.00794270268083956;0.104826475782295;0.447811439046569;-0.0402546376370502;-0.00616961555008924;0.024360529726395
"safe";0.174507949642206;0.113705858345184;0.249363114913285;-0.0346698501818676;0.238894919960786;-0.0117098390538613;0.349016043399185;0.413917308685035
"secure";-0.0588705748251841;-0.0803856857893026;0.278156110944873;0.028949885923557;0.112286566872858;-0.145920460368708;-0.14131603631073;0.503329343800714
"selfish";0.408762835097503;0.0735711341246404;-0.220824107826958;0.29648711548416;0.262976938809023;-0.293765245172227;0.0620403368761917;-0.0660271059935901
"sincere";0.0214147644389156;0.0836727207661694;0.0185052357011996;0.100344018015166;0.186108284701477;-0.202237010865186;0.720919192051309;-0.124419199871693
"social";0.535900117372096;-0.0315367732758394;0.237314369631168;0.338600512053361;0.128426126836956;0.175853523439114;-0.049370911803343;0.356736971998953
"surprising";0.300850980485111;0.28120531791039;0.0254685556028656;-0.162856099581016;0.14970915284445;0.174819882653012;0.319647439770044;0.310216516302243
"unfair";0.601618478020245;0.0161476242104256;0.281127056430503;-0.0645883304416783;0.0930654617919859;0.0110110385662936;-0.0144130384858591;-0.122927060676578
"weak";0.16384065575111;-0.0603866685095754;0.124908435707735;0.220065570620254;0.536345511959275;-0.0370922340878135;-0.0749145060907922;0.264576731585494
"professional";0.16672208604806;-0.163758442425445;0.165873982318811;-0.0245416868805628;0.180874457519167;0.423461627943245;0.488286863445154;0.0350596356354105
"suited";0.0846434993567024;-0.196104063304318;-0.0306231531074075;-0.00377184067124907;0.185517072640274;0.0480467537217248;-0.15128609705203;0.0107528697840641
"superior";0.532054145139659;0.0871777044250995;0.300708676356527;0.350508866500107;0.281698247982475;0.319024387747929;-0.0381773893882642;0.183538573023336
"universal";0.30819149360102;0.0083694413719812;0.461262862888683;-0.0165423018328838;0.18592502159658;0.227652662028496;-0.104686053463109;-0.0797936009578938
"thoughtful";-0.0735785978071585;0.848346160898455;-0.0512178859852132;0.0380450145311613;0.0114361274474297;0.104748280955019;-0.0446656227390625;0.0443380269953347
"warmth";0.0452499232416285;-0.0909938153315339;-0.0200969800967438;-0.0878534337851725;-0.0586291959535402;-0.100545385106021;0.737804248756661;-0.0903728214314438
"graceful";0.798164062465768;-0.0592286864468318;-0.152584379951981;-0.0543362802704374;-0.0140385824703594;0.0354556797566304;0.0863740298943496;-0.0498667865094883
"minded";0.25147888089676;-0.00000970658020780416;0.408797511076943;0.106028419257956;0.0434508498269215;0.202972015508676;0.220389573951891;-0.0437836411911713
"rich";0.685442124693565;0.246012776245651;0.0326622103054592;-0.0148688235260391;-0.0861829328364177;0.371516496460315;-0.0252322217100238;-0.0590184735748998
"uncertain";0.227994736756005;0.559343244085925;0.199968239223587;-0.0883804878310504;0.0790855754319857;-0.0275502812816612;-0.00104581584471312;0.0752968311926617
"strong";0.182275585354246;0.138843719900716;0.638701163354038;-0.0139392832538147;-0.0468607137610351;-0.0524559467576763;0.170900110897422;0.212718387689548
"sacred";-0.039031474813258;0.476719370750676;0.027185588816394;-0.129668728234858;0.611604753037911;-0.15624611881549;0.150848192323313;-0.124773751058475
"welcome";0.0435983303682711;0.0442268595587569;-0.116638450570247;0.0480766732879852;0.534148598172674;-0.260762556958027;0.0053353027601366;0.2533531284524
"wise";0.0910358695591665;0.144566174011449;-0.013962795891958;-0.0753060653239093;0.653952394040791;0.246603347044358;0.0957705880754756;-0.0419870183861183
"curious";0.157590766797757;0.337666187049569;-0.129767393024455;-0.0257419436436435;-0.0969750526573679;0.0411228007152563;0.0431439535255402;0.435167811196426
"pleasing";0.0283618993129136;0.166237382476023;0.00511490834411526;0.627695749072757;-0.123483917618752;0.0361088617006534;0.0162117409222654;-0.173308243765018
"worth";0.510814434535472;0.110422481533358;0.565895269302002;0.0583631503393038;-0.128360407163133;-0.178779489946797;-0.0429338144196862;-0.109110120248897
"kindly";0.346696133013396;-0.00111132536375156;0.0754413078699538;-0.0942584854880522;-0.206716960563585;0.0854571206987897;0.0457814222602504;0.216116884152197
"reasonable";0.0042799044547823;0.113860150473999;-0.0226478970199973;0.40751705464368;-0.0324858624758136;-0.0238316554879455;0.170722436921011;-0.0235406513963144
