"MR1";"MR2";"MR6";"MR4";"MR3";"MR7";"MR5";"MR11";"MR12";"MR10";"MR9";"MR8"
"#-beautiful";0.195372460770955;-0.0993518757068344;-0.0335127765176384;0.622809376751585;0.166800975786254;0.22534452540727;0.00838198869336635;0.00840903372550276;-0.122755971835463;0.181672706072164;-0.0637545898469653;0.0927793891898004
"complex";0.0687595462109467;0.110171969744979;0.00133744963187171;-0.0118224958283661;0.0331272992586561;-0.0664635454477132;-0.0864689530414989;0.238277522895337;0.316650563472842;-0.0183828713947264;-0.0670119120049919;-0.00197668241453835
"confident";0.0340307584805298;0.0933643769306025;0.0711954374320968;-0.0734060887741828;-0.0334219829352843;0.24634221756455;-0.046888413531059;-0.0422934729541509;0.632308288554887;-0.000133082318684415;0.0000217840370404914;0.0417151194704043
"cruel";0.336007638958015;-0.0321105934368097;-0.113992263122371;-0.0366531289192741;0.742486292915059;0.146374590422021;-0.0684319965595238;-0.117226791905819;-0.0446626416034067;-0.00913763675457577;0.150802363580982;0.112172418910446
"dangerous";0.102836547410912;0.0605438304535831;0.0396279874240772;0.302667418342606;-0.112017607338015;0.135419551706389;-0.115343907786028;0.662038091619724;-0.00781094014572951;-0.0610687720582564;-0.00664577988642902;0.0752936698430077
"delicate";0.443444229940881;-0.0916328634861394;0.00482423091419597;-0.0379114187307063;-0.044866589150542;0.232781808568961;-0.209837174084639;-0.19000991896891;-0.250147485169277;0.0907024190462225;-0.267729389661331;0.0415815835475352
"delicious";0.32186523649549;-0.00657042006524665;-0.0982719675413369;0.20408224040219;0.143841911278135;0.15117693122237;-0.160440176283104;-0.129398015328579;-0.153950408012526;0.551297186282549;-0.0795433892066155;-0.179821738063865
"delighted";0.752458700360374;-0.0968722611982765;0.024516720038897;0.00452638969493077;0.11945014818886;0.133927555401219;-0.0634929563610639;-0.0966342246898535;-0.0613240090641106;-0.046862784942457;0.0326889969945445;0.202935875804156
"delightful";0.377462324692538;0.0520702338832124;-0.0574065160638087;0.427712918598395;0.111601470364829;0.0488817709072727;-0.0311782749796136;-0.0322392475482205;-0.0717468319644729;0.343077903843827;-0.119651209852744;-0.460965947614066
"determined";0.015215671277845;0.18642609387096;0.478284475267178;-0.00452571869584115;0.0014855048250351;-0.115306378306482;-0.0614623156859747;0.119768474504659;-0.156230825665418;0.145215773941673;0.120268935615616;0.0948424495866543
"different";0.741067420805449;0.0439918314554925;0.0676830271341312;0.150740461722249;0.127008902936101;0.0963068514887498;0.104036353791392;0.113365562683464;0.0933818302309481;0.111750211774299;0.26669873782838;0.0576754271248447
"direct";0.629480085008115;-0.122952802191403;-0.115298396512145;0.346883236668425;0.149440645868838;0.116505152555905;0.0697678925774004;-0.0823817106607812;0.00604641233065853;-0.140224652751065;0.295718994603303;0.142769978293012
"encouraging";0.0549165352175535;0.0845071714672512;0.672183714514895;-0.0894927114678307;-0.161754431385427;0.226743792260324;-0.0219342327124815;-0.0784707065109436;0.187443223389524;-0.000500925472496675;0.00808868742268361;-0.0606404775784156
"enthusiastic";0.603036804155968;-0.19531062027996;-0.0593797929602708;0.120420533531265;0.107109669868747;0.208717649308211;0.0485410119635548;-0.0297957151224004;0.00916063378896269;-0.14528929858509;-0.295850781505332;0.0424930035807669
"exciting";0.663430952433776;0.088338058034175;0.0819818111070751;0.320467275859392;-0.0355372291125797;0.103949907421035;-0.0814184703593574;0.0933479064060462;-0.254522778064991;-0.0888776286875899;0.170631004092872;0.233333563174812
"extraordinary";0.121952644911875;0.0716874369993355;0.0328907103940578;-0.0475742865654768;0.193222591853646;0.677665163061535;0.0246624603088818;-0.0634227487037121;0.109674750002893;0.0199532163774072;-0.0527261569684238;0.0770839743061995
"extreme";0.7586157895832;0.0828840875617862;0.232408549258102;0.111310928298728;0.188338131955248;0.0350107102502105;0.0560999172093931;0.193364982775261;0.040227690909701;0.112258255603624;-0.141853619808338;0.128753630955383
"fair";0.709392983704843;0.00194679016423665;0.103114428384307;-0.0519829553898871;0.0812272276712017;0.0643582647373993;0.0407121674135873;-0.0229922845769684;0.307007120581971;0.186826165267587;-0.0303586916736675;-0.0740568401024924
"faithful";0.273828511446282;0.239085466256041;0.00430591478359628;0.0914383954135262;0.269503438009028;-0.21771882059531;-0.0483764235492828;-0.048701843931876;0.364379302737681;-0.136656382977674;0.330851099061948;-0.0824546094939096
"familiar";0.316045879157585;0.136121957992699;0.232089799456387;0.340614442674594;0.0107464862550374;0.121848463294588;0.179417774349402;0.000388969172688977;0.192261687899387;0.385001502884919;0.132874891206259;-0.0786275386043742
"fancy";0.0621094412186446;0.148567954680566;0.0248302135140133;0.540364695004528;0.299548891919662;-0.226865975705729;-0.0346563072245647;-0.0833238317416743;0.334131206663224;0.0729820791231797;-0.053936312268085;-0.139112969305105
"free";0.531440174937674;0.191290301005305;0.155822153717625;0.204353485038234;-0.030219155007058;0.321966591403291;-0.00606855830344429;0.0673083556785692;-0.0742705038313276;0.122529290098559;0.0735785180787646;0.0618563720654442
"generous";0.409604650580439;-0.119665632035096;0.223708740154989;0.0550302603957088;0.217445624678422;0.134889647409498;0.399585012013228;0.0444328289446025;-0.164435594402699;0.148392245561523;0.290199536210661;0.372753956036584
"gentle";0.759432183922097;-0.00280959746003681;0.0853611212871963;0.109033800443438;-0.135805298471097;-0.08786034705414;0.0528925566671458;-0.0230560101922276;0.049165613517545;0.0260110465202735;0.221526962536188;-0.109411002858157
"greatest";0.694396972961062;0.267410648242899;-0.00939238951527572;0.124462838659913;-0.0444348745426086;0.109751098560679;-0.00300947512007088;0.0151910284126735;0.0982162778539683;0.052038865130131;0.14340419212717;0.0554975561490908
"happier";0.0983580414764255;0.642482860766115;0.211430467349262;0.0407318172184762;-0.0582691432767273;0.116335892275515;-0.0214597377828488;0.108566823923338;0.223678277844402;0.284281281352218;-0.00360162815149693;-0.0237844650431263
"harmless";0.274490013750029;-0.0618968908323498;-0.0194894654509812;0.227718778697938;0.0619331230982539;0.0410498428348978;0.620257320332329;-0.0202441102354178;-0.148547548460569;-0.0690762098663156;-0.0384056340003453;0.0294663761286892
"heavenly";0.139896548456767;0.0989044774600848;0.409418473617607;0.284546750445911;-0.14366863622572;0.284021404824162;0.142054158828779;-0.0625896638281947;0.573894094343907;-0.024770395706591;-0.0341948068806875;-0.0753294572016828
"historical";0.225016715203678;0.144684432684754;-0.15727750924788;0.327746027253454;-0.182022565064644;-0.031618098231108;0.00209882385681136;0.0601565280681489;0.0608589289087682;-0.165439772306733;-0.0897871130828447;0.313639161609632
"holy";-0.0302494803967933;0.917112243417547;-0.0256423704766914;-0.00235550138040079;0.0554527337822341;0.0396490575827071;0.00393709209742033;-0.0336813389561206;0.0643016187361492;-0.0742109569610944;-0.01421064825958;-0.00194371016965779
"honest";0.0170595535339348;-0.0610356767181377;-0.0517904726935575;0.438362049395592;-0.117326024374067;-0.0520854068660647;0.338398453177811;-0.0647309552948526;0.119552605922677;0.16264548989423;0.00457285686325691;0.325388343554612
"intellectual";0.0549165352175536;0.0845071714672511;0.672183714514895;-0.0894927114678306;-0.161754431385427;0.226743792260324;-0.0219342327124814;-0.0784707065109434;0.187443223389524;-0.000500925472496679;0.00808868742268354;-0.0606404775784155
"interesting";0.226520814553797;-0.0102397301926306;0.183832825707484;0.309755439783878;-0.0615704959703933;0.48815215655282;-0.116587772233908;0.172538875273997;-0.166069595878177;-0.101360467464063;-0.124187209386069;0.0261537841842371
"irregular";0.424112477566138;0.0209542070366826;0.173206972532794;-0.107726172594747;-0.111093780170304;-0.153212334697286;-0.1230893996939;0.620073739961903;0.240429125410577;-0.042926405706654;0.177971052323498;0.0843279316950363
"liberal";0.0365034233365948;-0.0123728595184581;0.393732596941288;0.142805782219307;-0.0220186374006316;-0.124814089260132;0.138658310687195;0.0374134666863749;-0.00708330583920406;0.577011907835795;0.0646421957578261;0.18214466640555
"loose";0.248042773863675;-0.00195307261312297;0.298567344631043;0.30108710192237;-0.106810287201861;-0.019856216583544;0.030366160810709;0.303028903357978;0.101398054776287;-0.111697003306407;0.215722808814265;0.296577797570358
"married";0.0911725995376805;0.0416613303176225;-0.061281237224451;0.0089964780123785;0.816297036174935;0.040368092939542;-0.0299137651848047;-0.0597260433634822;0.00137024801597157;0.00162802611072154;-0.0332236839544305;-0.0131282329380015
"mighty";0.563759981342138;-0.030177375074994;0.0359481370105714;0.456690750465599;-0.116403732500027;0.102341682297105;-0.0585838161047443;0.203381424186151;-0.123432130364213;-0.0509527571646411;0.109454236423831;0.0966889926212289
"modest";0.0911725995376805;0.0416613303176225;-0.0612812372244511;0.0089964780123785;0.816297036174935;0.0403680929395418;-0.0299137651848048;-0.0597260433634825;0.00137024801597154;0.00162802611072151;-0.0332236839544305;-0.0131282329380014
"moral";0.0971840727171771;0.819119853461098;0.143336971928471;0.0219348338553787;-0.0112004233735238;-0.00397962910370209;-0.0906724183367985;-0.00200465532145463;-0.0561095392152396;0.0947577675911341;0.0198259722245664;-0.0780132812644925
"mysterious";0.00487133342756612;0.744201813864798;0.421877574449885;-0.0191091537437935;0.0225509822241528;0.131809987232198;-0.0301373136950465;0.0503270259629063;0.0641007721887559;0.0331897042717438;0.0891178657892323;0.0430755711842413
"natural";0.459254073759995;0.398914637567684;0.335116501324795;0.149422704949559;0.13555193002592;-0.0658906241541189;-0.0968883007873613;0.0111780864354789;0.151289525529133;0.118575514409667;0.170342705351358;-0.0449597713456396
"neat";0.291489492908976;0.0496278146402074;-0.0547390295595164;0.167225129858094;-0.219522225465349;-0.112285159587243;0.308480394594255;0.00284860212579456;0.121035485606086;0.199059469144144;-0.0935948226169096;0.289645771935806
"original";0.58291451584177;-0.114258748722927;0.294478923753543;0.0299254794109758;0.19085197159545;0.226437164897208;0.0517721612807162;-0.0300561073261949;-0.304027647760425;-0.0595920163000602;-0.172182256369448;0.169334597336443
"passionate";0.0713043156852863;0.062244626820896;-0.152715084079326;-0.130273124341852;-0.0779075095061125;-0.0410294916904876;0.093405833093996;0.688933192310986;0.0479401118446467;-0.0213557980336627;-0.0466738189644235;-0.0236865466778707
"peaceful";0.261171348173749;0.477762806724234;0.182097276560073;0.259421180041541;0.165953757113041;0.104023877880529;-0.0119178745425994;-0.107274489351072;0.306393338552198;-0.165720106002843;0.0594910990224127;0.101809343468792
"pleasant";0.646850341200451;0.111959238067743;0.420804148206236;-0.0278446294252594;0.0355910672062083;0.172828167752682;0.0447112341241583;0.095134713720628;0.0363052314792654;0.249257032301778;-0.0694441799147261;0.117595709978757
"popular";0.235741540877513;-0.0258702426474067;0.374539254005133;-0.0628667502039564;0.0023032439512343;-0.0876628309625483;0.127985713430764;0.0390591777145755;-0.134515288542738;-0.0331743374051018;0.566455682172822;0.112206474363895
"powerful";0.518664814676127;0.0331727397246279;0.161995423509782;0.0396401185338226;0.10503200692177;0.174345718244363;0.2095959675316;0.147185558129053;0.0843199761079449;-0.0802253081002341;0.188270591436391;-0.152711348293689
"proud";0.184879018653939;0.0513442327976222;0.726312207799604;-0.118497717922074;-0.150613039255493;0.100099928765195;0.0689413263102649;0.00466558603920551;0.103591331579278;0.000644807859471557;-0.0268626037683823;-0.144834282046365
"prudent";-0.11035266335369;-0.0899960352780791;-0.0640276996751627;-0.0629876564824308;-0.00158737147717961;0.0302798501018775;-0.0447972793159503;0.702883872165781;0.0282924310174894;0.00873865270448025;0.0250008004286;0.00658987424609813
"quiet";0.386030642109375;-0.00375959009985809;0.0316444238049644;0.0707853443934045;-0.00757960079183278;0.484046276715515;0.0166537418180802;0.046356533758864;-0.0649371099424791;0.0211684292265574;0.132176301110959;-0.279878710208581
"safe";0.220952062101416;0.0714730281607811;0.0807624098787943;-0.014279411744663;-0.106737179976558;0.32150503909988;0.185700696784155;0.323562812056329;0.0867062088581579;0.285280019764557;0.282212449333303;0.209707188994004
"secure";-0.0535785673781999;-0.0746813480507841;0.23020211025049;0.0655073203508708;-0.00260874697378087;0.0763124933085742;-0.0873924280605955;0.735083549602325;-0.145685146790935;0.0852578640908584;0.0711370565674275;-0.0169156109221676
"selfish";0.362824317560529;0.0402489918448596;-0.076789238229972;0.254967307388225;-0.083586284760283;0.212159686997448;0.20118057745089;0.124935590993778;0.0709890546812532;-0.0392911905907759;-0.0896104397323758;-0.507286787367594
"sincere";-0.000570863912582025;0.0295746389759205;0.0980636209810759;0.167598565827445;-0.127999584602143;0.184257041602274;0.778626280454425;-0.0855470542593079;0.147969735921023;-0.017225879774481;0.0458279162443745;0.00545489557341783
"social";0.663430952433776;0.0883380580341749;0.0819818111070749;0.320467275859392;-0.0355372291125798;0.103949907421035;-0.0814184703593574;0.093347906406046;-0.254522778064991;-0.0888776286875898;0.170631004092872;0.233333563174812
"surprising";0.311406827110315;0.123509172480632;-0.11530209676393;-0.111484263371102;0.0562575924630346;0.253925857196739;0.0761744779406552;0.139967203883301;0.448701665302638;0.1805913948622;0.217834431538787;0.385492907215607
"unfair";0.605353754569607;-0.0000190967806644063;0.404024181877972;-0.0754456381279131;0.116724897445409;-0.0784807934552776;0.113427896777944;-0.00806262701377402;0.0283463019754746;-0.132346340116814;-0.201826819542476;-0.0119390645279213
"weak";0.219361650275825;-0.0744826059385446;0.149937987400482;0.266945006342654;-0.0302206704781071;0.480434791905648;-0.0626699110734376;0.279392137297132;-0.0466072291301769;-0.0844659496889929;-0.0354633557656569;0.0320583707950196
"professional";0.27887181448037;-0.0765450059945426;0.00490470389247492;-0.072504445524041;0.180899254034228;0.195312779948993;0.374713667344674;-0.128325442461802;-0.198664430229965;0.244864237100784;-0.0674549060695298;0.414964821806429
"suited";0.16538292667133;-0.109524291697654;-0.0165079611580517;-0.0330653174660914;-0.119232330047055;0.119635053177523;-0.158139672651308;-0.11744811078358;-0.167400084692542;-0.122914788140149;-0.208233386244556;0.133917105962933
"superior";0.641441179168519;0.159947342434303;0.140784798857554;0.277974003862625;0.171643433381598;0.279013589252825;-0.120967196026372;0.0490418709530331;-0.196334377234185;0.200628314438517;0.0906226982133588;0.114400585141772
"universal";0.386766654335381;0.0845074121887179;0.476517011021779;-0.0354351764430664;0.167616449137164;0.0627084985482871;-0.0468724521347707;-0.0914730239663513;-0.212912789664049;-0.0490399639467571;-0.14588715558294;0.196432927623601
"thoughtful";-0.0302494803967931;0.917112243417547;-0.0256423704766914;-0.00235550138040096;0.0554527337822341;0.0396490575827071;0.00393709209742038;-0.0336813389561206;0.0643016187361492;-0.0742109569610944;-0.0142106482595799;-0.00194371016965778
"warmth";0.0235922250644689;-0.0626004411207203;-0.00775562174197995;-0.0969889862333678;-0.0403631234526104;-0.0545160807370583;0.845741762740525;-0.0110091204638462;-0.0507108473563837;0.0923657789154369;0.0245058159467421;-0.0233844099741063
"graceful";0.745465927652711;-0.13338653099764;-0.149945007266277;-0.111461272897265;0.0741589234874008;-0.0153626732288247;0.0525871013462481;-0.0629781026131963;0.191304538724317;0.0584297226278912;0.0650758751204365;-0.169011198758036
"minded";0.278533069547939;-0.0943050103847004;0.297866612496241;0.0879583400404866;0.188654722696802;0.00747540637251199;0.0395647927263778;-0.000368415015935498;0.166142593936201;0.464988803546199;-0.0807660589648916;0.265536402870669
"rich";0.6236440430898;0.130937912271802;0.0368907530458318;-0.0322035591760303;0.529829239667882;-0.111467558532408;-0.00414776172417218;0.0469361019928386;0.243158562706191;0.0329913891294447;0.027667788329309;-0.037775957303349
"uncertain";0.189454692139815;0.38463785997101;0.250700514086966;-0.0227521886736677;0.0745857430706061;0.0567024488203078;-0.0765239475824792;0.127534142591364;0.484286802251563;0.0331694667304593;0.025938927527832;0.118582839769075
"strong";0.187289373111623;0.104787955849246;0.453179429265169;0.00738207262534397;-0.0761521316411981;0.0443292810909195;0.0420326016015442;0.155228569414023;-0.0114368638480916;0.33182043160481;0.539534929923178;0.0992335757231403
"sacred";-0.0727135751615721;0.316832924935718;0.161549555105182;-0.065602594412554;-0.108409715434834;0.681408659444027;0.0755282514619871;-0.105002959609402;0.387821736748659;0.0139930541063248;0.0787035790463915;-0.104042797875676
"welcome";0.0260478625837055;-0.00172435812029246;-0.0095417191233628;0.0765183973714818;-0.101913715156241;0.533403232469491;0.0986634859085301;0.451063752950613;0.034064112277411;-0.0671347218608419;-0.0310170836799088;-0.289815352987082
"wise";0.121952644911875;0.0716874369993354;0.0328907103940579;-0.0475742865654767;0.193222591853646;0.677665163061535;0.0246624603088817;-0.063422748703712;0.109674750002893;0.0199532163774072;-0.0527261569684238;0.0770839743061997
"curious";0.258323406316091;0.42439625859307;-0.246444842501343;-0.0705736552449067;-0.170281731381769;-0.111566690319762;-0.0349958830857201;0.235008195050465;0.0520032775751624;-0.00482332142457852;-0.0987704471418875;0.311491821302757
"pleasing";0.00184219965542093;0.099861832194099;-0.0200720440069255;0.616005758035086;0.16427690317827;-0.115483714261983;-0.0195528237222095;-0.0894463587069924;0.124561720600721;0.199378151442554;0.0132192205791038;-0.172537970708359
"worth";0.448914507126133;0.0589011372458541;0.578869658457682;0.0467693943469832;0.0418753094696016;-0.187561684322842;0.037263543786319;0.0767834366654249;0.0188360976345466;0.137208222588987;0.245129949554084;-0.25994810952497
"kindly";0.32183952092944;-0.0502540069932341;-0.137527179840188;-0.0617556367393253;-0.0270007409157307;-0.0154374818677248;-0.0831750262141194;-0.0823181788164027;0.0419110461272297;-0.0786033202100463;0.893879709483732;0.0152359337555814
"reasonable";0.0241185712585395;0.1353364896242;0.0372708906629299;0.498589761313386;-0.00165493555810994;-0.0992061264858482;0.280135090702306;-0.0884328203959845;0.00886468800991306;-0.28273870856073;-0.0302950638840004;0.0938532978863222
