"","Words","count.present","A Tale of Two Cities","Barnaby Rudge","Bleak House","Crusoe","David Copperfield","Dombey and Son","Emma","Evelina","Frankenstein","Great Expectations","Hard Times","Little Dorrit","Mansfield Park","Martin Chuzzlewit","Mystery of Edwin Drood","Nicholas Nickleby","Northanger Abbey","Oliver Twist","Our Mutual Friend","Persuasion","Pickwick","Pride and Prejudice","Sense and Sensibility","The Old Curiosity Shop","The unfortunate traveler"
"462","unemployed",10,0,0,0,0,2,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
"463","unfair",10,1,0,1,0,0,0,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"464","unfaithful",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"465","unforgettable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466","unfriendly",4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"467","ungraceful",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468","unhappy",146,3,6,8,2,17,8,6,11,9,3,1,12,3,10,2,8,4,1,2,1,11,3,13,2,0
"469","uninhibited",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470","unlucky",60,1,4,1,1,5,1,3,6,0,1,4,5,5,2,1,0,0,0,7,0,3,7,3,0,0
"471","unpopular",8,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0
"472","unpredictable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473","unreasonable",66,1,0,6,0,2,5,6,1,0,4,3,7,9,5,2,0,1,1,3,0,2,5,2,1,0
"474","unreliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475","unstable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476","unsure",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477","unusual",136,6,8,13,0,4,22,3,2,2,4,1,5,4,17,3,12,3,8,4,1,10,0,1,3,0
"478","upset",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479","useful",146,6,3,10,7,11,12,11,2,4,3,3,7,23,5,0,7,2,5,6,7,7,2,1,2,0
"480","valuable",65,1,3,2,2,1,4,7,0,2,2,1,5,4,4,0,1,1,3,3,4,5,6,4,0,0
"481","violent",146,2,4,6,7,6,5,0,11,4,4,2,5,1,8,5,24,2,12,4,1,10,8,8,6,1
"482","warm",241,4,9,16,0,13,21,14,5,5,7,2,12,12,12,5,21,5,8,16,8,21,3,7,15,0
"483","warm-hearted",7,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0
"484","wasteful",2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"485","weak",230,8,11,13,5,19,16,5,9,4,10,6,21,3,16,4,15,0,14,22,3,9,2,0,15,0
"486","wealthy",26,0,0,1,1,0,4,0,1,0,0,1,4,0,3,0,2,3,1,1,1,0,0,1,2,0
"487","weird",11,1,0,1,0,0,0,0,0,0,4,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0
"488","well",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489","well-adjusted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490","well-known",30,2,3,0,0,2,0,2,0,4,1,0,2,0,0,1,1,3,3,1,1,2,0,1,1,0
"491","well-liked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492","well-to-do",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493","wise",95,4,11,5,2,9,5,3,0,0,2,1,9,1,6,3,2,0,3,8,2,9,2,1,3,4
"494","wishy-washy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495","witty",5,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"496","wonderful",197,9,4,7,2,23,10,8,5,13,9,6,26,8,12,6,4,4,1,18,1,15,3,2,1,0
"497","worthy",243,4,14,15,0,17,14,14,13,3,5,6,15,3,25,1,30,3,8,18,2,17,3,1,12,0
"498","young",3347,74,132,275,18,199,244,111,116,20,110,94,151,84,289,100,317,58,193,209,49,236,93,62,106,7
"499","youthful",77,2,3,9,0,15,8,0,1,2,2,1,6,0,2,3,6,1,4,5,1,3,0,2,1,0
