"","Words","count.present","A Tale of Two Cities","Barnaby Rudge","Bleak House","David Copperfield","Dombey and Son","Great Expectations","Hard Times","Little Dorrit","Martin Chuzzlewit","Mystery of Edwin Drood","Nicholas Nickleby","Oliver Twist","Our Mutual Friend","Pickwick","The Old Curiosity Shop"
"351","proper",206,4,13,14,7,15,3,6,26,19,1,33,12,8,27,18
"352","prosperous",36,5,2,5,4,3,3,1,5,1,0,2,0,3,1,1
"353","protective",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"354","proud",409,5,35,27,37,85,21,11,45,33,12,34,10,27,21,6
"355","punctual",55,0,1,6,5,5,2,2,2,7,1,9,1,8,5,1
"356","quiet",710,27,61,71,72,57,36,27,65,59,18,47,29,43,48,50
"357","radical",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"358","realistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359","reasonable",94,2,7,9,7,4,4,5,8,12,3,7,4,7,13,2
"360","rebellious",21,0,2,1,3,2,1,0,1,0,0,2,2,2,3,2
"361","reckless",43,2,10,0,0,7,4,0,3,2,0,3,1,7,3,1
"362","relaxed",6,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1
"363","reliable",4,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
"364","religious",40,2,10,2,5,4,1,1,2,3,0,4,2,1,2,1
"365","remarkable",349,18,20,20,17,29,12,15,27,51,7,34,11,26,32,30
"366","resourceful",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367","respectable",138,6,5,24,12,12,3,2,11,7,3,14,10,15,11,3
"368","respected",36,0,2,2,0,2,2,3,3,5,4,0,2,8,2,1
"369","respectful",71,0,2,4,10,6,3,3,2,6,4,11,5,5,7,3
"370","responsible",64,4,1,12,3,3,5,0,10,2,4,7,1,7,1,4
"371","retarded",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"372","rich",348,8,23,31,15,39,18,7,43,32,7,33,9,32,28,23
"373","ridiculous",135,2,4,13,18,9,10,7,18,14,4,10,1,21,2,2
"374","romantic",56,0,1,6,7,7,4,1,5,1,4,4,0,7,9,0
"375","rough",227,13,25,20,27,26,7,5,17,14,4,17,12,16,7,17
"376","rowdy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377","rude",49,2,8,2,4,3,3,1,1,6,0,1,2,3,6,7
"378","rushed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379","sad",170,5,22,12,15,20,4,2,11,14,2,18,12,8,5,20
"380","sarcastic",31,1,1,3,1,7,1,0,2,1,1,7,0,2,2,2
"381","satisfied",175,6,7,8,17,24,8,6,13,15,6,10,7,19,19,10
"382","scared",34,3,3,2,4,6,2,1,5,4,1,1,0,2,0,0
"383","secure",20,0,5,0,1,2,2,0,1,3,0,1,1,1,0,3
"384","seductive",2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"385","self-assured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386","self-centered",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387","self-confident",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388","self-conscious",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389","self-sufficient",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390","self-supporting",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391","selfish",86,2,1,9,12,5,0,2,6,16,1,13,2,11,2,4
"392","senile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393","sensible",183,4,9,29,30,19,8,6,31,9,7,2,0,15,10,4
"394","sensitive",67,2,4,4,11,9,4,0,9,5,2,3,2,6,3,3
"395","sentimental",38,1,3,1,3,1,0,5,4,3,0,3,1,4,6,3
"396","serious",223,3,17,19,23,16,13,4,12,30,4,31,6,19,16,10
"397","sexy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398","shallow",28,1,3,2,2,0,1,0,5,2,1,1,1,6,2,1
"399","short",1223,32,78,98,114,107,41,29,96,125,26,118,59,94,116,90
"400","short-tempered",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401","shy",50,1,1,9,8,3,1,0,7,6,3,0,0,8,0,3
"402","sincere",37,1,5,1,5,7,1,1,3,2,1,4,0,0,1,5
"403","skilled",6,0,1,0,1,0,1,0,0,0,0,2,0,0,1,0
"404","skillful",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"405","skinny",13,1,0,0,0,2,0,0,0,1,0,3,3,0,3,0
"406","sleepy",42,1,4,2,8,1,3,1,5,0,0,2,4,2,6,3
"407","slender",25,0,0,2,2,2,2,1,2,2,1,5,0,1,0,5
"408","slim",18,0,2,0,0,1,0,1,1,4,0,2,1,1,5,0
"409","sloppy",6,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1
"410","smart",99,0,7,3,2,9,4,0,4,13,2,14,6,4,22,9
"411","snobbish",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"412","sociable",9,0,1,1,0,3,1,0,0,1,0,0,0,2,0,0
"413","social",102,3,6,6,5,17,4,6,15,13,4,3,0,11,4,5
"414","soft-spoken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415","sophisticated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416","spoiled",3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"417","spontaneous",18,0,1,4,0,2,1,0,3,2,1,0,0,2,1,1
"418","stable",90,4,20,8,7,5,2,2,2,7,2,6,1,8,10,6
"419","stingy",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"420","straightforward",19,1,1,3,0,1,0,1,2,3,0,4,1,0,2,0
"421","strange",581,18,50,47,53,61,32,11,38,70,20,33,25,28,42,53
"422","strict",71,3,5,7,3,2,5,1,5,6,2,10,4,8,6,4
"423","strong",831,50,85,55,65,61,39,19,74,92,21,66,41,60,46,57
"424","stubborn",12,0,0,1,1,4,0,1,2,1,0,0,0,2,0,0
"425","stuck-up",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426","stupid",68,0,0,2,16,3,6,4,6,3,1,6,6,7,5,3
"427","successful",62,0,6,1,7,3,3,1,8,8,0,11,1,5,4,4
"428","superstitious",10,1,1,0,1,0,0,0,2,2,0,1,0,1,1,0
"429","supportive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430","surprised",294,7,15,36,44,26,20,8,29,28,3,26,7,14,13,18
"431","suspicious",90,1,4,6,5,6,11,4,5,5,1,6,3,17,8,8
"432","sweet",332,12,15,22,43,56,9,2,20,38,10,22,20,22,21,20
"433","sympathetic",30,0,0,1,1,2,3,1,2,2,5,1,0,10,1,1
"434","talented",10,0,0,0,1,0,0,0,1,3,0,4,0,0,1,0
"435","talkative",30,0,5,1,3,1,2,0,0,6,0,3,0,1,6,2
"436","tall",192,8,21,15,13,21,5,5,10,12,3,19,10,9,29,12
"437","temperamental",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438","tense",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"439","terrible",217,15,27,14,16,28,16,2,9,26,4,13,9,12,11,15
"440","terrific",39,1,1,4,4,4,1,1,3,1,1,4,4,3,7,0
"441","thankful",114,6,7,14,18,8,4,3,11,7,1,4,3,18,0,10
"442","thin",152,10,8,17,14,8,6,7,11,10,1,11,10,6,26,7
"443","thinking",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444","thorough",30,2,6,2,1,3,0,1,3,2,0,4,1,4,1,0
"445","thoughtful",180,3,13,14,18,25,7,5,11,21,2,10,5,14,11,21
"446","thoughtless",35,0,1,1,7,2,0,0,0,6,0,8,1,2,1,6
"447","tiny",44,1,1,5,7,7,0,0,4,4,1,5,0,3,3,3
"448","tired",220,4,14,24,22,17,11,5,21,15,7,18,11,10,13,28
"449","tolerant",6,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
"450","tough",40,0,2,3,1,18,1,1,4,4,0,2,0,2,1,1
"451","traditional",2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"452","troubled",108,7,7,18,6,8,4,7,8,6,4,4,5,10,8,6
"453","trusted",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"454","trusting",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455","trustworthy",18,1,2,1,0,1,0,1,3,0,1,1,1,4,0,2
"456","truthful",7,0,2,1,1,0,0,0,0,1,0,0,0,1,0,1
"457","unattractive",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"458","uncomfortable",159,2,5,9,33,17,12,3,11,15,3,12,4,14,13,6
"459","undependable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460","understandable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461","understanding",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462","uneducated",2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"463","unemployed",8,0,0,0,2,0,1,0,1,0,1,1,1,0,0,1
"464","unfair",6,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0
"465","unfaithful",2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"466","unforgettable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"467","unfriendly",2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"468","ungraceful",5,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0
"469","unhappy",221,10,14,24,40,19,5,5,25,14,5,25,4,6,18,7
"470","uninhibited",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471","unlucky",50,1,6,4,9,3,1,4,5,4,1,0,0,7,4,1
"472","unpopular",8,1,0,3,0,0,0,0,0,2,0,1,0,1,0,0
"473","unpredictable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"474","unreasonable",63,2,1,12,5,6,6,3,8,7,3,2,1,3,3,1
"475","unreliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476","unstable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477","unsure",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478","unusual",167,6,17,16,5,31,5,1,13,18,4,17,10,5,14,5
"479","upset",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"480","useful",138,10,3,17,20,12,4,4,12,8,1,14,6,12,10,5
"481","valuable",55,3,5,2,1,7,2,1,7,7,2,4,4,3,7,0
"482","violent",248,5,14,13,13,22,13,6,16,16,5,51,26,8,28,12
"483","warm",270,5,19,25,18,25,10,3,15,23,8,33,13,16,29,28
"484","warm-hearted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485","wasteful",4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
"486","weak",305,12,16,27,24,39,14,8,34,21,6,25,13,34,8,24
"487","wealthy",30,0,1,1,0,6,0,1,7,5,0,2,2,3,0,2
"488","weird",16,2,0,2,0,0,4,0,3,0,2,0,0,3,0,0
"489","well",221,8,13,18,35,21,6,3,32,26,8,11,5,15,7,13
"490","well-adjusted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"491","well-known",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492","well-liked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493","well-to-do",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494","wise",138,4,19,7,11,10,3,1,16,12,5,8,6,15,14,7
"495","wishy-washy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"496","witty",5,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
"497","wonderful",198,10,5,10,33,13,13,7,38,17,7,4,3,20,15,3
"498","worthy",301,7,25,21,22,18,7,9,20,32,7,47,17,29,25,15
"499","young",1894,52,111,174,145,180,80,52,126,195,59,206,120,131,162,101
"500","youthful",105,3,4,16,16,16,1,3,13,3,4,9,5,6,4,2
