"","Words","count.present","A Tale of Two Cities","Barnaby Rudge","Bleak House","Crusoe","David Copperfield","Dombey and Son","Emma","Evelina","Frankenstein","Great Expectations","Hard Times","Little Dorrit","Mansfield Park","Martin Chuzzlewit","Mystery of Edwin Drood","Nicholas Nickleby","Northanger Abbey","Oliver Twist","Our Mutual Friend","Persuasion","Pickwick","Pride and Prejudice","Sense and Sensibility","The Old Curiosity Shop","The unfortunate traveler"
"231","exciting",38,0,0,1,0,1,0,5,2,1,0,0,1,3,3,0,3,0,3,2,0,7,1,2,3,0
"232","gorgeous",38,2,0,4,0,0,8,0,0,0,1,0,1,0,5,1,3,0,0,7,0,3,0,0,2,1
"233","wealthy",38,0,1,1,1,0,6,0,1,0,0,1,7,0,5,0,2,3,2,3,1,0,0,2,2,0
"234","courteous",37,0,6,1,0,0,3,0,1,0,0,0,4,5,3,0,3,0,0,4,3,3,1,0,0,0
"235","bashful",36,0,0,3,0,6,1,0,1,0,1,0,6,0,5,0,4,0,1,1,0,3,1,1,2,0
"236","feminine",36,2,2,2,0,1,1,1,1,2,1,1,1,3,1,3,3,0,1,4,0,3,0,1,2,0
"237","scared",36,3,3,2,2,4,6,0,0,0,2,1,5,0,4,1,1,0,0,2,0,0,0,0,0,0
"238","sympathetic",36,0,0,1,0,1,2,0,0,0,3,1,2,3,2,5,1,1,0,10,2,1,0,0,1,0
"239","talkative",36,0,5,1,0,3,1,2,2,0,2,0,0,2,6,0,3,0,0,1,0,6,0,0,2,0
"240","forgetful",35,2,7,4,0,1,5,0,2,0,1,0,1,1,6,0,0,0,0,3,1,0,0,0,1,0
"241","sarcastic",35,1,1,3,0,1,7,1,1,0,1,0,2,1,1,1,7,0,0,2,0,2,1,0,2,0
"242","prominent",34,1,1,7,0,4,1,3,0,0,3,1,1,1,0,0,4,0,0,2,0,1,0,0,4,0
"243","amusing",33,0,2,1,0,1,0,5,1,0,0,1,2,3,1,0,0,2,1,2,3,4,2,1,1,0
"244","energetic",33,2,1,4,0,0,3,1,0,0,1,2,1,0,2,0,4,0,0,2,0,7,1,0,2,0
"245","inexperienced",33,1,0,1,0,8,4,0,2,1,0,1,3,1,1,0,3,0,0,2,0,2,0,2,1,0
"246","comical",31,0,1,2,0,4,0,0,0,0,1,1,1,0,3,2,3,0,2,2,0,5,0,0,4,0
"247","embarrassing",31,0,4,1,0,0,0,1,1,0,0,0,0,2,3,1,7,1,0,5,0,4,0,0,1,0
"248","conscientious",30,0,3,0,0,2,1,0,0,0,1,0,4,2,2,4,1,1,0,4,0,2,1,2,0,0
"249","fascinating",30,1,1,4,0,4,2,0,1,0,0,0,2,0,0,1,3,0,0,6,0,2,0,1,2,0
"250","prompt",30,0,0,2,0,2,3,3,0,0,0,1,1,0,2,1,5,0,4,1,1,3,1,0,0,0
"251","casual",29,2,2,2,2,2,1,0,0,0,0,0,3,0,4,0,2,0,0,3,0,3,1,0,2,0
"252","humorous",29,0,1,0,0,1,2,0,0,0,0,1,3,1,2,2,3,0,1,0,0,9,0,0,3,0
"253","shallow",29,1,3,2,0,2,0,0,0,0,1,0,5,0,2,1,1,1,1,6,0,2,0,0,1,0
"254","slender",29,0,0,2,1,2,2,0,1,0,2,1,2,0,2,1,5,0,0,1,1,0,0,0,5,1
"255","adventurous",28,2,3,2,0,2,4,1,0,1,0,0,2,0,0,0,4,0,0,1,0,4,0,0,2,0
"256","ambitious",28,0,1,2,0,1,8,0,2,0,0,0,0,3,1,0,3,0,2,4,1,0,0,0,0,0
"257","attractive",28,1,0,3,0,1,1,2,1,2,1,2,3,3,0,0,2,1,1,0,1,0,0,2,1,0
"258","productive",26,0,1,1,0,0,0,1,9,0,0,0,0,0,0,1,2,1,2,0,0,2,1,3,2,0
"259","competent",25,0,0,1,2,2,1,3,0,1,2,1,3,1,0,1,3,0,0,2,0,1,0,0,1,0
"260","irritable",25,0,0,1,0,1,1,1,0,0,0,0,3,0,1,0,4,1,2,1,1,3,2,2,1,0
"261","disturbed",24,3,5,1,0,1,1,0,1,1,2,0,1,0,0,0,1,0,0,2,0,2,1,2,0,0
"262","entertaining",24,0,0,1,0,1,0,4,4,0,0,0,0,2,0,0,1,1,0,6,2,1,0,0,1,0
"263","funny",24,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,7,0,4,0,0,5,0,0,5,0
"264","experienced",23,0,1,1,1,0,1,0,0,1,0,1,2,0,1,0,2,1,5,1,1,3,0,0,1,0
"265","rebellious",23,0,2,1,1,3,2,0,0,0,1,0,1,0,0,0,2,0,2,2,0,3,0,0,2,1
"266","spontaneous",23,0,1,4,0,0,2,1,0,0,1,0,3,1,2,1,0,0,0,2,2,1,0,1,1,0
"267","mature",22,2,0,1,0,1,2,0,1,0,0,1,1,0,1,0,1,1,1,6,1,0,1,0,1,0
"268","moody",22,1,0,1,0,2,2,0,0,0,1,0,1,0,1,2,1,0,0,5,0,2,0,0,3,0
"269","motherly",22,0,1,6,0,2,5,0,0,0,3,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0
"270","persuasive",22,0,2,2,0,0,2,0,0,1,1,0,5,1,2,1,2,0,0,0,0,2,0,0,1,0
"271","straightforward",22,1,1,3,0,0,1,3,0,0,0,1,2,0,3,0,4,0,1,0,0,2,0,0,0,0
"272","argumentative",21,1,0,3,0,1,1,1,0,0,3,1,3,0,1,0,1,0,0,2,0,2,0,0,1,0
"273","inconsiderate",21,0,2,0,0,3,0,2,1,0,0,2,1,1,2,1,3,0,0,2,0,0,0,0,1,0
"274","chubby",19,1,0,2,0,2,3,0,0,0,0,0,0,0,1,0,1,0,0,4,0,3,0,0,2,0
"275","obnoxious",19,1,2,0,0,3,1,0,0,1,3,0,1,0,3,1,0,0,0,0,0,1,0,0,2,0
"276","irritated",18,0,0,1,0,0,1,0,6,0,0,0,0,1,1,0,3,1,0,1,0,0,0,1,2,0
"277","slim",18,0,2,0,0,0,1,0,0,0,0,1,1,0,4,0,2,0,1,1,0,5,0,0,0,0
"278","trustworthy",18,1,2,1,0,0,1,0,0,0,0,1,3,0,0,1,1,0,1,4,0,0,0,0,2,0
"279","daring",17,0,6,0,0,1,0,0,1,0,0,0,2,1,1,0,0,0,0,2,0,1,1,0,1,0
"280","disgusting",17,0,0,1,0,1,0,1,0,1,0,2,1,3,0,0,0,1,0,0,1,3,1,1,0,0
"281","disrespectful",17,1,3,0,0,1,0,0,1,0,1,0,0,2,2,0,2,1,0,0,1,0,1,0,1,0
"282","influential",17,1,0,0,0,2,1,0,0,0,1,0,6,0,2,0,1,0,0,2,0,1,0,0,0,0
"283","stubborn",17,0,0,1,0,1,4,0,0,0,0,1,2,0,1,0,0,2,0,2,0,0,0,3,0,0
"284","gifted",16,0,4,0,0,2,0,0,0,0,1,0,1,0,2,0,3,0,0,1,1,1,0,0,0,0
"285","weird",16,2,0,2,0,0,0,0,0,0,4,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0
"286","courageous",15,2,1,1,0,1,2,1,0,1,0,1,2,0,0,2,0,0,0,1,0,0,0,0,0,0
"287","lonesome",15,0,1,2,0,0,1,0,1,0,1,0,1,0,0,0,3,0,0,0,0,3,0,0,2,0
"288","loyal",15,2,4,1,0,1,0,0,0,0,0,0,2,1,0,2,0,0,0,1,0,1,0,0,0,0
"289","muscular",15,0,2,1,0,0,1,0,0,0,3,0,1,0,0,0,1,0,2,1,0,2,0,0,1,0
"290","prejudiced",15,0,0,1,0,0,0,1,1,0,0,0,7,1,0,1,0,0,0,1,0,1,0,1,0,0
"291","compatible",14,0,1,1,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,2,2,0,2,0,0,0
"292","encouraged",14,2,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,1,1,0,0
"293","imaginative",14,0,0,0,0,3,0,0,0,1,0,3,2,0,3,1,0,0,0,1,0,0,0,0,0,0
"294","sociable",14,0,1,1,2,0,3,0,1,0,1,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0
"295","unemployed",14,0,0,0,0,2,0,1,0,1,1,0,1,2,0,1,1,0,1,0,1,0,0,1,1,0
"296","aggravating",13,0,0,0,0,3,0,0,0,0,2,1,1,0,1,0,2,0,0,1,0,1,0,0,1,0
"297","average",13,0,0,2,0,1,0,0,0,0,0,2,1,0,1,1,1,0,0,1,0,0,0,0,3,0
"298","disabled",13,0,1,1,1,0,1,0,0,0,2,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0
"299","dishonest",13,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,3,1
"300","effective",13,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1,0,0,2,3,0,1,0,0,0,0
"301","preoccupied",13,2,0,2,0,0,0,0,0,0,1,0,4,0,0,1,1,0,0,2,0,0,0,0,0,0
"302","skinny",13,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,3,0,0,3,0,0,0,0
"303","unfair",13,1,0,1,0,0,0,4,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"304","abusive",12,0,0,1,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0,2,0,1,2,0,0,0
"305","exceptional",12,1,0,3,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0
"306","irrational",12,0,0,1,1,0,0,1,0,0,0,1,1,2,0,2,0,0,0,1,1,0,0,1,0,0
"307","needy",12,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,3,0,0,2,0
"308","confusing",11,0,0,3,0,1,1,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,1,0
"309","forgiving",11,0,2,1,0,1,0,1,0,0,0,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0
"310","insane",11,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,3,0,0,0,0
"311","involved",11,2,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0,1,0,0
"312","superstitious",11,1,1,0,0,1,0,0,0,0,0,0,2,0,2,0,1,0,0,1,0,1,0,0,0,1
"313","arrogant",10,0,0,1,0,1,3,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
"314","bored",10,0,0,3,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0
"315","corrupt",10,0,1,2,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
"316","hostile",10,1,0,1,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,2,0,1,0,0
"317","insulting",10,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,2,0,2,0,0,1,0,0,0,1
"318","talented",10,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,4,0,0,0,0,1,0,0,0,0
"319","witty",10,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,3,0,0,0,0,0,1,1,0,0
"320","appealing",9,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
"321","helpful",9,2,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
"322","homeless",9,0,0,1,0,0,3,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0
"323","logical",9,0,1,0,0,1,1,0,0,0,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0
"324","presentable",9,0,0,3,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"325","appreciative",8,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
"326","frightening",8,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,1,0
"327","persistent",8,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0
"328","unpopular",8,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0
"329","adorable",7,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0
"330","conceited",7,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
"331","defensive",7,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"332","masculine",7,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
"333","outstanding",7,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0
"334","relaxed",7,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
"335","truthful",7,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"336","athletic",6,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"337","forward",6,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"338","impulsive",6,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"339","normal",6,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
"340","skilled",6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
"341","sloppy",6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0
"342","spoiled",6,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"343","tolerant",6,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
"344","ungraceful",6,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"345","aggressive",5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
"346","artistic",5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"347","dominant",5,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348","efficient",5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0
"349","emotional",5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"350","uneducated",5,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"351","unfriendly",5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
"352","wasteful",5,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"353","alert",4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"354","annoying",4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"355","cranky",4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"356","flexible",4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
"357","hilarious",4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
"358","lovable",4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"359","neglected",4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"360","reliable",4,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"361","businesslike",3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"362","grumpy",3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363","informal",3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"364","irresponsible",3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"365","irritating",3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"366","outspoken",3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367","perceptive",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
"368","skillful",3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"369","traditional",3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"370","unfaithful",3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"371","annoyed",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"372","creative",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"373","cute",2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"374","dedicated",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"375","heartbroken",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"376","impolite",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"377","incompetent",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"378","indecisive",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"379","insecure",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"380","opinionated",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"381","seductive",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"382","abnormal",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"383","alcoholic",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"384","boring",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"385","competitive",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386","complaining",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"387","constructive",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"388","controversial",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389","educated",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"390","employed",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391","ethical",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"392","giving",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393","humiliated",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"394","immature",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395","laughing",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"396","overworked",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"397","possessive",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398","protective",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399","radical",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"400","retarded",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"401","snobbish",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"402","stingy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"403","tense",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"404","trusted",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405","unattractive",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"406","upset",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"407","appreciated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408","assertive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409","awesome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410","believable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411","bossy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412","carefree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413","caring",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414","closed-minded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415","cocky",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416","colorful",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417","compulsive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418","conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419","controlling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420","cooperative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421","crabby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422","demanding",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423","democratic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424","dependable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425","disobedient",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426","disorganized",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427","down-to-earth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428","easygoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429","frustrated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430","frustrating",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431","glamorous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432","good-for-nothing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433","good-humored",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434","good-looking",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435","good-natured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436","grouchy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437","handicapped",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438","hard-working",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439","hot-tempered",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440","idealistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441","insensitive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442","intimidating",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443","kind-hearted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444","knowledgeable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445","laid-back",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446","level-headed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447","likeable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448","materialistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449","messy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450","middle-aged",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451","middle-class",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452","naive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453","narrow-minded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454","neighborly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455","nosy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456","obsessive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457","old-fashioned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458","open-minded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459","optimistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460","organized",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461","outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
